~VERSION_INFORMATION
DLM  SPACE :ColumnDataSectionDelimiterCharacter
PROD  Schlumberger :LAS_Producer
PROG  DLIS_to_ASCII 2.3 :LAS_Program_name_and_version
CREA.  2019-Aug-19 09:05 :LAS_Creation_date_and_time_{YYYY-MMM-DD hh:mm}
SOURCE  1RCH_0001__SC_1RCH_0001__SC.dlis :DLIS_File_Name
DLIS_CREA  2019-Aug-19 07:48 :DLIS_Creation_date_and_time_{YYYY-MMM-DD hh:mm}
#-----------------------------------------------------------------------------
~WELL_INFORMATION
NULL  -999.250000  :NULL_VALUE
COMP   :COMPANY
WELL   :WELL
FLD   :FIELD
LOC   :LOCATION
CTRY   :COUNTRY
DATE   :LOG_DATE
SRVC  Schlumberger :SERVICE COMPANY
LATI .DEG  :LATITUDE
LONG DEG  :LONGITUDE
GDAT   :GeoDetic Datum
~CURVE_INFORMATION
DEPT M DEPTH_(BOREHOLE)
DEPT M ----
DT US/F ----
GR GAPI ----
CALI IN ----
RHOB G/CC ----
NPHI FRAC ----
DRHO G/CC ----
ILD OHMM ----
SP MV ----
#-----------------------------------------------------------------------------
M M US/F GAPI IN G/CC FRAC G/CC OHMM MV
DEPT DEPT DT GR CALI RHOB NPHI DRHO ILD SP
~Ascii
1292.3520 1292.3520 82.8177 101.5105 9.2216 2.3878 0.2542 0.1515 7.1030 69.9742
1292.1996 1292.1996 83.2224 80.8161 9.2346 2.4349 0.2344 0.1722 7.3026 71.2403
1292.0472 1292.0472 82.3383 72.6492 9.2346 2.4567 0.2173 0.1465 7.4562 71.8713
1291.8948 1291.8948 81.6935 69.8878 9.2346 2.4754 0.2021 0.1032 7.5951 71.8138
1291.7424 1291.7424 81.3137 65.3875 9.2346 2.4803 0.1856 0.0762 7.7906 71.5631
1291.5900 1291.5900 79.4916 58.8169 9.2346 2.4545 0.1731 0.0524 7.9539 70.3747
1291.4376 1291.4376 77.2236 51.8057 9.2346 2.4061 0.1728 0.0431 7.9903 68.8700
1291.2852 1291.2852 77.0384 45.8950 9.2346 2.3786 0.1803 0.0504 8.0462 67.5553
1291.1328 1291.1328 78.0468 41.1897 9.0849 2.3695 0.1862 0.0516 8.0642 66.4923
1290.9804 1290.9804 79.1493 37.7800 8.9995 2.3642 0.1914 0.0542 8.0080 65.6793
1290.8280 1290.8280 80.2646 36.0156 8.9500 2.3546 0.2071 0.0513 7.8790 64.7367
1290.6756 1290.6756 80.8305 35.5813 8.9383 2.3520 0.2210 0.0424 7.6806 63.9251
1290.5232 1290.5232 81.2600 35.2006 8.9003 2.3474 0.2204 0.0355 7.4708 63.1734
1290.3708 1290.3708 81.4749 34.7494 8.8889 2.3352 0.2222 0.0225 7.2155 62.8070
1290.2184 1290.2184 81.5084 34.1245 8.8889 2.3235 0.2261 0.0229 7.0033 62.7500
1290.0660 1290.0660 81.6981 33.0414 8.8889 2.3039 0.2276 0.0256 6.8120 62.5559
1289.9136 1289.9136 82.0577 32.1304 8.8889 2.2943 0.2328 0.0245 6.6258 62.5000
1289.7612 1289.7612 82.6025 32.3003 8.8889 2.3000 0.2409 0.0287 6.4911 62.3045
1289.6088 1289.6088 83.3061 34.1049 8.8889 2.3012 0.2447 0.0269 6.4184 62.2500
1289.4564 1289.4564 83.7716 36.0474 8.8889 2.3128 0.2447 0.0332 6.3594 62.2500
1289.3040 1289.3040 84.0091 37.1557 8.8889 2.3239 0.2430 0.0374 6.3469 62.2500
1289.1516 1289.1516 84.0115 37.3451 8.8889 2.3260 0.2426 0.0381 6.3008 61.8537
1288.9992 1288.9992 84.2346 37.7622 8.8889 2.3363 0.2431 0.0516 6.2887 61.5513
1288.8468 1288.8468 84.6459 38.1090 8.8889 2.3598 0.2437 0.0703 6.2887 61.3004
1288.6944 1288.6944 84.8912 38.1695 8.8889 2.3650 0.2438 0.0741 6.3353 60.8497
1288.5420 1288.5420 85.0086 38.6507 8.8889 2.3602 0.2459 0.0741 6.3469 60.5494
1288.3896 1288.3896 85.0279 39.1919 8.8889 2.3372 0.2509 0.0620 6.3469 60.7014
1288.2372 1288.2372 85.1464 40.3839 8.8490 2.3328 0.2512 0.0486 6.3944 61.9621
1288.0848 1288.0848 85.0953 40.7645 8.8796 2.3200 0.2528 0.0493 6.4057 63.2642
1287.9324 1287.9324 85.0768 40.7928 8.8889 2.3007 0.2605 0.0493 6.4539 63.7034
1287.7800 1287.7800 85.1565 40.7316 8.8889 2.2921 0.2619 0.0377 6.5137 63.7500
1287.6276 1287.6276 85.1746 39.8586 8.8889 2.3090 0.2564 0.0408 6.5247 63.7500
1287.4752 1287.4752 85.0140 38.9300 8.8889 2.3344 0.2445 0.0627 6.5743 63.3394
1287.3228 1287.3228 84.4551 38.3366 8.8889 2.3324 0.2345 0.0605 6.5851 62.2194
1287.1704 1287.1704 83.6566 37.8727 8.8889 2.3360 0.2295 0.0517 6.5851 61.1733
1287.0180 1287.0180 83.0265 37.2979 8.8889 2.3403 0.2306 0.0567 6.5851 60.7928
1286.8656 1286.8656 82.7633 36.8834 8.8889 2.3302 0.2318 0.0506 6.5349 60.9580
1286.7132 1286.7132 83.3421 36.8204 8.8889 2.3055 0.2320 0.0307 6.5247 61.2086
1286.5608 1286.5608 84.1597 37.5110 8.8889 2.3044 0.2367 0.0161 6.4746 61.2500
1286.4084 1286.4084 84.9105 38.0855 8.8889 2.3176 0.2433 0.0309 6.4649 61.2500
1286.2560 1286.2560 85.3164 38.5487 8.8889 2.3208 0.2425 0.0400 6.4649 61.4608
1286.1036 1286.1036 85.2048 38.6192 8.8889 2.3210 0.2422 0.0411 6.4148 61.7113
1285.9512 1285.9512 84.8846 38.3652 8.8470 2.3269 0.2366 0.0487 6.4559 61.9618
1285.7988 1285.7988 84.2502 37.6819 8.8395 2.3271 0.2368 0.0492 6.4649 62.2127
1285.6464 1285.6464 83.6477 36.9946 8.8395 2.3244 0.2382 0.0508 6.5159 62.2500
1285.4940 1285.4940 83.5196 36.1253 8.8395 2.3154 0.2393 0.0382 6.5764 62.2500
1285.3416 1285.3416 83.5545 35.7386 8.8395 2.3260 0.2442 0.0412 6.6374 62.2500
1285.1892 1285.1892 83.3932 36.6635 8.8395 2.3263 0.2536 0.0455 6.6990 62.0349
1285.0368 1285.0368 82.9437 37.2736 8.8395 2.3217 0.2553 0.0383 6.7612 61.3522
1284.8844 1284.8844 82.2421 37.1504 8.8395 2.3271 0.2537 0.0431 6.8239 60.8170
1284.7320 1284.7320 82.1014 36.4035 8.8395 2.3332 0.2499 0.0458 6.8322 60.5327
1284.5796 1284.5796 81.8820 35.8385 8.8395 2.3244 0.2463 0.0400 6.7777 60.2821
1284.4272 1284.4272 81.0393 36.3604 8.8826 2.3335 0.2413 0.0338 6.6617 60.0316
1284.2748 1284.2748 80.5360 36.1171 8.8456 2.3596 0.2360 0.0524 6.5397 60.0000
1284.1224 1284.1224 81.2123 35.5439 8.8395 2.3542 0.2322 0.0463 6.3173 60.8791
1283.9700 1283.9700 82.9089 35.2729 8.8395 2.3336 0.2318 0.0309 6.1375 62.3237
1283.8176 1283.8176 85.4133 36.2410 8.8395 2.3186 0.2383 0.0335 5.9699 63.3846
1283.6652 1283.6652 87.4025 38.3642 8.8395 2.2931 0.2445 0.0350 5.7598 63.5000
1283.5128 1283.5128 88.0973 40.6871 8.8395 2.2660 0.2513 0.0244 5.5963 63.5000
1283.3604 1283.3604 88.1128 42.0794 8.8395 2.2585 0.2515 0.0311 5.4435 63.2770
1283.2080 1283.2080 88.0638 42.8880 8.8395 2.2446 0.2519 0.0159 5.3383 62.3545
1283.0556 1283.0556 87.5760 42.9663 8.8395 2.2430 0.2520 0.0140 5.2841 61.3523
1282.9032 1282.9032 87.0812 43.5732 8.8395 2.2925 0.2515 0.0483 5.2791 60.5752
1282.7508 1282.7508 86.8114 44.5885 8.8395 2.3052 0.2485 0.0693 5.2791 60.7258
1282.5984 1282.5984 86.7435 44.9615 8.8395 2.2870 0.2449 0.0494 5.2791 61.4289
1282.4460 1282.4460 86.8721 44.7856 8.8395 2.2932 0.2444 0.0480 5.2791 61.7272
1282.2936 1282.2936 87.3307 43.9460 8.8395 2.2812 0.2433 0.0463 5.2351 61.9777
1282.1412 1282.1412 87.5977 43.5231 8.8395 2.2773 0.2436 0.0369 5.2307 62.0000
1281.9888 1281.9888 88.0666 43.5596 8.8395 2.2807 0.2524 0.0370 5.2307 62.0000
1281.8364 1281.8364 88.5115 43.9789 8.8395 2.2691 0.2580 0.0371 5.1867 62.2296
1281.6840 1281.6840 88.5024 44.2920 8.8395 2.2671 0.2590 0.0352 5.1828 62.2500
1281.5316 1281.5316 88.4534 44.7309 8.7939 2.2873 0.2605 0.0536 5.1828 62.2500
1281.3792 1281.3792 88.2231 44.0701 8.7901 2.2732 0.2593 0.0542 5.1828 62.0182
1281.2268 1281.2268 88.1144 43.5280 8.7901 2.2543 0.2542 0.0355 5.1386 62.0000
1281.0744 1281.0744 88.1075 43.2815 8.7901 2.2614 0.2514 0.0229 5.1353 61.7672
1280.9220 1280.9220 88.1989 43.2661 8.7901 2.2611 0.2486 0.0314 5.1353 61.5163
1280.7696 1280.7696 88.3885 43.5470 8.7901 2.2591 0.2465 0.0274 5.1353 60.7973
1280.6172 1280.6172 88.6767 44.6937 8.7437 2.2740 0.2466 0.0346 5.1353 60.2798
1280.4648 1280.4648 88.9706 46.6018 8.7873 2.2684 0.2494 0.0407 5.0909 60.2500
1280.3124 1280.3124 89.2644 48.8375 8.7901 2.2472 0.2536 0.0354 5.1327 59.7778
1280.1600 1280.1600 89.4197 50.6675 8.7901 2.2602 0.2570 0.0341 5.1353 59.5130
1280.0076 1280.0076 89.6131 51.1883 8.7432 2.2467 0.2589 0.0284 5.1353 60.2125
1279.8552 1279.8552 89.6695 50.4961 8.7878 2.2298 0.2630 0.0214 5.1353 61.4419
1279.7028 1279.7028 89.1112 49.2437 8.7901 2.2271 0.2645 0.0086 5.1353 62.6945
1279.5504 1279.5504 88.9448 47.9671 8.7901 2.2538 0.2648 0.0243 5.1353 62.7500
1279.3980 1279.3980 88.8446 45.8240 8.7901 2.2646 0.2615 0.0289 5.1809 62.7500
1279.2456 1279.2456 88.9820 45.6673 8.7901 2.2833 0.2574 0.0464 5.2290 62.7500
1279.0932 1279.0932 89.4600 45.0849 8.7901 2.2801 0.2566 0.0529 5.3248 62.7500
1278.9408 1278.9408 89.5236 44.4115 8.8380 2.2626 0.2580 0.0492 5.4239 62.2657
1278.7884 1278.7884 88.6697 44.6090 8.7435 2.2571 0.2576 0.0257 5.4759 62.2500
1278.6360 1278.6360 87.5975 45.0533 8.7407 2.2921 0.2582 0.0329 5.6268 62.7371
1278.4836 1278.4836 86.8063 46.0892 8.7889 2.3076 0.2584 0.0409 5.7329 63.2381
1278.3312 1278.3312 85.4467 48.3906 8.7901 2.3198 0.2608 0.0372 6.0002 63.7399
1278.1788 1278.1788 83.1154 49.5414 8.7416 2.3445 0.2545 0.0459 6.3407 64.2409
1278.0264 1278.0264 81.9167 50.3742 8.7894 2.3391 0.2396 0.0431 6.5816 64.4963
1277.8740 1277.8740 81.8029 51.3483 8.7901 2.3193 0.2311 0.0312 6.7060 64.9937
1277.7216 1277.7216 82.3820 51.2865 8.7901 2.3012 0.2369 0.0301 6.5864 65.7420
1277.5692 1277.5692 82.4853 51.5090 8.7901 2.3219 0.2511 0.0311 6.1769 66.7429
1277.4168 1277.4168 80.5408 53.1510 8.7901 2.3578 0.2588 0.0470 5.6854 67.7448
1277.2644 1277.2644 82.6294 55.2548 8.7408 2.3051 0.2838 0.0391 5.3778 68.7484
1277.1120 1277.1120 97.9385 56.6074 8.9386 2.1199 0.3508 0.0151 5.4271 69.5001
1276.9596 1276.9596 111.8306 57.2844 9.8825 1.9078 0.4134 0.0943 5.5284 69.7500
1276.8072 1276.8072 118.1131 58.4167 12.3927 1.8041 0.4293 0.1405 5.7360 69.7500
1276.6548 1276.6548 116.5910 60.2232 11.9945 1.8247 0.4056 0.1715 5.8420 69.7480
1276.5024 1276.5024 102.2957 62.5515 11.2933 1.9162 0.3488 0.1968 5.8439 69.5029
1276.3500 1276.3500 86.4550 64.5559 9.9686 2.1106 0.2826 0.2336 6.0127 69.7534
1276.1976 1276.1976 79.9446 64.8412 9.4815 2.2256 0.2404 0.1700 6.5376 69.9961
1276.0452 1276.0452 76.8282 64.1685 9.4815 2.3285 0.2255 0.0856 7.3754 69.7548
1275.8928 1275.8928 75.0085 63.7337 9.4815 2.4090 0.2198 0.0565 8.4669 70.0210
1275.7404 1275.7404 77.3425 64.0032 9.4803 2.4569 0.2182 0.0279 9.5294 71.0246
1275.5880 1275.5880 76.8744 62.9951 9.4308 2.4946 0.2088 0.0221 9.9646 72.0000
1275.4356 1275.4356 75.4749 60.7850 9.3799 2.5145 0.1926 0.0240 9.8629 71.9786
1275.2832 1275.2832 76.4670 57.4515 9.2776 2.4947 0.1806 0.0236 9.4148 71.2179
1275.1308 1275.1308 77.8379 53.4344 9.0797 2.4565 0.1859 0.0414 8.9077 70.1988
1274.9784 1274.9784 80.5132 50.5688 8.8870 2.4405 0.1999 0.0804 8.4272 68.6841
1274.8260 1274.8260 81.3361 49.4572 8.8395 2.3999 0.2089 0.0871 7.9760 66.9305
1274.6736 1274.6736 81.9079 48.6953 8.8395 2.3727 0.2171 0.0857 7.6158 65.2068
1274.5212 1274.5212 82.1480 47.7089 8.8395 2.3650 0.2283 0.0746 7.2753 64.2387
1274.3688 1274.3688 83.3513 46.5285 8.8395 2.3639 0.2350 0.0832 7.0117 63.9882
1274.2164 1274.2164 85.0627 45.7802 8.8395 2.3408 0.2397 0.0838 6.7541 63.7373
1274.0640 1274.0640 85.7459 45.0924 8.8395 2.3164 0.2452 0.0765 6.4526 63.5000
1273.9116 1273.9116 86.3836 44.2405 8.8367 2.2880 0.2484 0.0651 6.2215 63.5000
1273.7592 1273.7592 86.9832 44.1880 8.7930 2.2877 0.2487 0.0642 6.0548 63.5146
1273.6068 1273.6068 86.9478 43.2913 8.8395 2.2820 0.2542 0.0483 5.9441 63.7802
1273.4544 1273.4544 86.4466 42.5023 8.8395 2.2831 0.2581 0.0365 5.8455 64.2819
1273.3020 1273.3020 87.1627 42.2769 8.8395 2.3012 0.2590 0.0440 5.9033 64.7830
1273.1496 1273.1496 86.8360 42.0253 8.8395 2.3169 0.2582 0.0568 6.0213 65.2674
1272.9972 1272.9972 85.4923 41.3871 8.8395 2.3024 0.2488 0.0523 6.2520 65.5357
1272.8448 1272.8448 85.1423 40.2825 8.8322 2.3089 0.2375 0.0418 6.5473 66.0367
1272.6924 1272.6924 84.5466 39.4610 8.7483 2.3201 0.2284 0.0376 6.8470 66.5000
1272.5400 1272.5400 81.9698 38.7514 8.8395 2.3239 0.2235 0.0340 7.0288 66.5000
1272.3876 1272.3876 77.8703 38.7112 8.8395 2.3607 0.2175 0.0561 7.0887 66.5000
1272.2352 1272.2352 73.8916 40.9921 8.8395 2.3928 0.2085 0.0538 7.0998 66.5633
1272.0828 1272.0828 75.3773 46.0957 8.8395 2.4088 0.2012 0.0284 7.2439 67.2933
1271.9304 1271.9304 84.8330 51.7595 8.8440 2.3643 0.2099 0.0199 7.5167 67.7950
1271.7780 1271.7780 89.0396 55.2887 8.9253 2.2476 0.2420 0.0139 7.7859 68.3882
1271.6256 1271.6256 91.4571 57.9711 9.2887 2.1617 0.2902 0.0800 7.9032 69.9173
1271.4732 1271.4732 90.5817 59.7865 9.3333 2.1411 0.3112 0.1627 7.7519 71.6221
1271.3208 1271.3208 84.3957 62.4491 9.3333 2.2518 0.2888 0.2386 7.5607 72.8258
1271.1684 1271.1684 83.0862 65.2851 9.3384 2.3272 0.2539 0.2113 7.5975 73.5258
1271.0160 1271.0160 82.6095 67.1159 9.3775 2.3907 0.2301 0.1173 7.9563 73.7500
1270.8636 1270.8636 81.0175 67.1849 9.3387 2.4809 0.2248 0.0671 8.3502 73.6685
1270.7112 1270.7112 79.6783 66.6089 9.3772 2.5483 0.2192 0.0674 8.8979 72.8615
1270.5588 1270.5588 78.7388 66.0617 9.3333 2.5688 0.2103 0.0686 9.3349 71.7214
1270.4064 1270.4064 78.7892 63.9665 9.3333 2.5770 0.2036 0.0623 9.1376 71.5000
1270.2540 1270.2540 77.9877 60.6012 9.3333 2.5234 0.1963 0.0466 8.0887 71.4704
1270.1016 1270.1016 76.3795 60.2869 9.3333 2.4451 0.2206 0.0319 7.0560 71.1891
1269.9492 1269.9492 75.9004 61.0279 9.3395 2.2684 0.2905 0.0171 6.2911 70.5951
1269.7968 1269.7968 81.2847 62.0785 9.6090 2.1285 0.3484 0.0842 5.8756 69.3727
1269.6444 1269.6444 94.0966 62.1560 11.2563 2.0700 0.3744 0.1533 5.7286 68.4677
1269.4920 1269.4920 111.5958 62.6584 11.7909 2.0613 0.3729 0.1532 5.6558 68.2500
1269.3396 1269.3396 109.3523 62.3160 10.9352 1.9960 0.3574 0.1535 5.4638 68.2500
1269.1872 1269.1872 98.7998 60.4716 10.0423 1.9557 0.3119 0.1679 5.3910 68.2500
1269.0348 1269.0348 89.1492 56.7161 9.4477 2.0386 0.2561 0.2093 5.5135 68.2149
1268.8824 1268.8824 81.0698 51.5988 8.9453 2.1460 0.2250 0.1981 5.7898 67.9644
1268.7300 1268.7300 79.0966 46.6759 8.9805 2.2212 0.2169 0.1263 6.1590 67.6777
1268.5776 1268.5776 81.9274 43.4471 8.9383 2.2409 0.2186 0.0625 6.4057 67.1391
1268.4252 1268.4252 85.8935 41.2310 8.9383 2.2454 0.2246 0.0335 6.3795 66.3874
1268.2728 1268.2728 88.6257 39.7323 8.9383 2.2437 0.2351 0.0187 6.2050 65.6733
1268.1204 1268.1204 90.3822 38.7742 8.9306 2.2507 0.2456 0.0161 6.0526 65.2111
1267.9680 1267.9680 90.1042 38.3589 8.8967 2.2391 0.2536 0.0121 5.9970 64.9212
1267.8156 1267.8156 89.2807 38.2057 8.9383 2.2461 0.2609 0.0209 5.9595 64.5805
1267.6632 1267.6632 89.2169 38.6024 8.9383 2.2502 0.2673 0.0369 6.0057 65.2449
1267.5108 1267.5108 88.6861 39.9806 8.9300 2.2403 0.2751 0.0402 5.9874 66.7915
1267.3584 1267.3584 87.2550 41.9218 8.8889 2.2390 0.2755 0.0388 5.8513 68.3344
1267.2060 1267.2060 85.0047 44.0230 8.8889 2.2471 0.2696 0.0509 5.5957 68.7500
1267.0536 1267.0536 84.2929 45.3356 8.9319 2.2418 0.2722 0.0446 5.4098 68.7935
1266.9012 1266.9012 87.0974 46.6870 9.3274 2.2459 0.3019 0.0442 5.3280 68.9559
1266.7488 1266.7488 94.2782 49.1203 10.4972 2.1554 0.3493 0.0548 5.3458 68.6153
1266.5964 1266.5964 102.3283 51.5107 11.8160 2.0346 0.3707 0.0738 5.4547 67.9090
1266.4440 1266.4440 105.1042 53.0401 12.0530 1.9914 0.3686 0.1502 5.6080 67.5000
1266.2916 1266.2916 103.5994 54.2268 11.7779 1.9560 0.3790 0.1674 5.7554 67.5468
1266.1392 1266.1392 96.4971 56.3870 11.2697 1.9055 0.3768 0.1353 5.8942 67.8921
1265.9868 1265.9868 87.8439 58.7932 10.3073 1.9087 0.3463 0.1713 6.2075 68.6445
1265.8344 1265.8344 82.8441 61.1679 9.5718 1.9884 0.2972 0.2064 6.7220 69.3963
1265.6820 1265.6820 79.9083 63.1711 9.3333 2.0990 0.2477 0.2405 7.4710 70.0991
1265.5296 1265.5296 78.3114 64.0423 9.3234 2.1910 0.2155 0.1887 8.4064 70.6001
1265.3772 1265.3772 77.8397 64.4171 9.2940 2.2830 0.2044 0.0794 9.2979 71.1519
1265.2248 1265.2248 77.1506 64.2764 9.3333 2.3565 0.2026 0.0171 9.8225 71.8015
1265.0724 1265.0724 77.6831 63.1594 9.3231 2.4089 0.1997 0.0008 9.9480 72.0520
1264.9200 1264.9200 78.3076 61.3150 9.2944 2.4584 0.1925 -0.0021 9.8187 72.2500
1264.7676 1264.7676 77.8604 59.1774 9.3228 2.4720 0.1868 0.0037 9.5506 72.2500
1264.6152 1264.6152 77.1540 58.7704 9.2946 2.4636 0.1884 0.0022 9.3262 72.1961
1264.4628 1264.4628 76.8446 59.0876 9.3225 2.4719 0.1957 0.0145 9.2777 71.8906
1264.3104 1264.3104 76.3597 59.7617 9.2949 2.4707 0.1980 0.0154 9.4222 71.3341
1264.1580 1264.1580 76.1423 61.3565 9.3222 2.4854 0.1971 0.0182 9.7770 70.6939
1264.0056 1264.0056 75.6710 62.1266 9.3063 2.5051 0.1953 0.0322 10.1230 70.3302
1263.8532 1263.8532 73.5402 61.0586 9.3149 2.5097 0.1921 0.0177 10.3629 69.5212
1263.7008 1263.7008 72.1073 58.6308 9.0406 2.5224 0.1854 0.0163 10.4145 68.5760
1263.5484 1263.5484 71.8349 56.6813 8.8889 2.5570 0.1736 0.0271 10.3188 67.9414
1263.3960 1263.3960 72.7407 48.7803 8.8889 2.5549 0.1692 0.0356 10.2462 67.8688
1263.2436 1263.2436 75.4231 42.7330 8.8889 2.5312 0.1536 0.0557 10.2237 68.2500
1263.0912 1263.0912 78.6227 38.5609 8.8889 2.4746 0.1521 0.0328 10.0630 68.1285
1262.9388 1262.9388 80.4152 36.4516 8.8889 2.4615 0.1662 0.0422 9.6771 67.5662
1262.7864 1262.7864 81.2519 35.3979 8.8889 2.4446 0.1862 0.0669 9.2406 66.8144
1262.6340 1262.6340 81.2151 34.8903 8.8889 2.4115 0.2045 0.0746 8.8234 65.9994
1262.4816 1262.4816 81.3388 34.7598 8.8889 2.3952 0.2214 0.0719 8.4444 64.9337
1262.3292 1262.3292 81.7415 34.8525 8.8889 2.3883 0.2344 0.0717 8.1758 63.8719
1262.1768 1262.1768 81.8506 34.8548 8.8889 2.3850 0.2410 0.0793 8.0452 63.4355
1262.0244 1262.0244 81.9015 35.1779 8.8889 2.3587 0.2406 0.0696 7.9712 63.2500
1261.8720 1261.8720 82.1234 34.7318 8.8889 2.3468 0.2396 0.0707 7.9171 63.2500
1261.7196 1261.7196 82.3394 32.3881 8.8889 2.3627 0.2422 0.0803 7.9171 63.1835
1261.5672 1261.5672 82.3789 33.0153 8.8889 2.3615 0.2335 0.0609 7.8975 63.0000
1261.4148 1261.4148 82.3667 33.7945 8.8889 2.3652 0.2313 0.0543 7.8445 63.0678
1261.2624 1261.2624 81.9391 34.0402 8.8889 2.3785 0.2329 0.0618 7.8445 63.3184
1261.1100 1261.1100 81.7227 33.8017 8.8752 2.3776 0.2345 0.0659 7.8445 63.5692
1260.9576 1260.9576 81.9677 34.1660 8.8395 2.3849 0.2338 0.0718 7.8445 63.8896
1260.8052 1260.8052 82.2957 35.7755 8.8395 2.3946 0.2339 0.0858 7.8445 64.3912
1260.6528 1260.6528 82.7789 37.4612 8.8395 2.3867 0.2325 0.0749 7.8445 64.8922
1260.5004 1260.5004 82.9817 38.3839 8.8395 2.4056 0.2290 0.0732 7.8034 65.3217
1260.3480 1260.3480 82.6645 38.0011 8.8395 2.4129 0.2232 0.0788 7.6808 65.3551
1260.1956 1260.1956 82.0438 35.9913 8.8395 2.3972 0.2198 0.0670 7.5699 64.7808
1260.0432 1260.0432 81.7872 33.6607 8.8395 2.3721 0.2168 0.0585 7.3827 64.0284
1259.8908 1259.8908 81.8984 31.3985 8.8395 2.3481 0.2105 0.0484 7.2281 63.4255
1259.7384 1259.7384 82.4476 29.5867 8.8395 2.3533 0.2104 0.0609 7.0305 63.0995
1259.5860 1259.5860 83.0593 28.6419 8.8395 2.3446 0.2183 0.0685 6.8385 62.5985
1259.4336 1259.4336 83.4704 28.3906 8.8395 2.3264 0.2222 0.0632 6.6517 62.3264
1259.2812 1259.2812 83.7533 28.7896 8.8395 2.3309 0.2213 0.0692 6.4880 62.8856
1259.1288 1259.1288 84.0220 29.2172 8.8395 2.3140 0.2220 0.0612 6.3874 63.9055
1258.9764 1258.9764 84.6227 29.4754 8.8395 2.2920 0.2232 0.0481 6.3654 64.3285
1258.8240 1258.8240 85.3729 29.4754 8.8395 2.2920 0.2232 0.0481 6.4433 64.5000
1258.6716 1258.6716 86.1102 30.9317 8.8395 2.2939 0.2218 0.0468 6.5830 64.5000
1258.5192 1258.5192 86.3861 35.6623 8.8395 2.3086 0.2185 0.0505 6.7885 64.4196
1258.3668 1258.3668 85.3732 41.3766 8.8395 2.3547 0.2166 0.0703 7.0656 64.0069
1258.2144 1258.2144 82.8650 48.7147 8.8395 2.4269 0.2121 0.0864 7.4227 63.5000
1258.0620 1258.0620 79.6471 55.2904 8.8395 2.4914 0.2072 0.0962 7.8701 63.7468
1257.9096 1257.9096 76.7064 58.5784 8.8559 2.5313 0.2009 0.0919 8.3689 64.6645
1257.7572 1257.7572 74.3370 59.5051 8.8889 2.5437 0.1905 0.0688 8.8460 65.8347
1257.6048 1257.6048 73.4433 59.4047 8.9055 2.5409 0.1823 0.0550 9.2902 66.8372
1257.4524 1257.4524 73.5405 59.2799 8.9551 2.5190 0.1787 0.0340 9.5484 67.6701
1257.3000 1257.3000 73.5070 58.9996 8.9877 2.5171 0.1753 0.0284 9.6065 68.1711
1257.1476 1257.1476 73.7461 58.2975 8.9877 2.5213 0.1710 0.0318 9.5460 68.6724
1256.9952 1256.9952 74.3566 57.5978 8.9877 2.5157 0.1711 0.0385 9.3417 69.0869
1256.8428 1256.8428 74.6773 56.7342 8.9877 2.4952 0.1763 0.0407 9.0865 69.2500
1256.6904 1256.6904 75.8445 54.7190 8.9877 2.4691 0.1850 0.0380 8.8665 69.2500
1256.5380 1256.5380 77.7863 51.7827 8.9877 2.4407 0.1923 0.0277 8.7044 69.2500
1256.3856 1256.3856 79.2603 50.4510 8.9877 2.4195 0.1954 0.0239 8.5731 69.1605
1256.2332 1256.2332 79.9996 52.2965 8.9877 2.4081 0.1959 0.0399 8.5509 68.9098
1256.0808 1256.0808 81.0104 56.3542 8.9877 2.4080 0.1987 0.0478 8.6013 68.6591
1255.9284 1255.9284 81.7610 59.9742 8.9877 2.4440 0.2058 0.0609 8.5724 68.4084
1255.7760 1255.7760 81.1011 62.1106 8.9877 2.4718 0.2067 0.0651 8.4936 68.4345
1255.6236 1255.6236 79.3101 62.9290 8.9877 2.4821 0.2002 0.0469 8.2754 68.8430
1255.4712 1255.4712 77.3240 63.3527 8.9877 2.4906 0.1958 0.0296 7.9629 69.0000
1255.3188 1255.3188 78.9208 63.4091 8.9877 2.4236 0.2149 0.0215 7.9725 69.0941
1255.1664 1255.1664 84.7896 64.0145 8.9877 2.2932 0.2527 0.0078 8.1211 69.6295
1255.0140 1255.0140 88.9596 65.4817 9.1009 2.2976 0.2667 0.0868 8.2142 70.2500
1254.8616 1254.8616 90.5031 66.9911 9.2840 2.3875 0.2516 0.2052 8.2730 70.7313
1254.7092 1254.7092 89.0209 68.1228 9.2840 2.4139 0.2345 0.1614 8.4576 71.7903
1254.5568 1254.5568 84.3594 69.0829 9.2840 2.4628 0.2191 0.0746 8.6013 72.4448
1254.4044 1254.4044 81.2241 69.9293 9.2646 2.5220 0.2081 0.0513 8.5703 72.7500
1254.2520 1254.2520 80.2887 69.9815 9.2346 2.5607 0.2011 0.0523 8.4307 72.5524
1254.0996 1254.0996 79.1562 68.4097 9.2346 2.5664 0.1963 0.0491 8.0841 71.8519
1253.9472 1253.9472 77.1674 65.9907 9.2346 2.5476 0.2039 0.0529 7.4472 70.8499
1253.7948 1253.7948 79.0748 64.8204 9.2346 2.4364 0.2384 0.0595 6.8086 70.0486
1253.6424 1253.6424 87.5976 66.0417 9.2346 2.2301 0.2945 0.0622 6.4885 69.6486
1253.4900 1253.4900 98.3325 71.3457 9.7588 2.0711 0.3402 0.1122 6.3232 69.2959
1253.3376 1253.3376 107.0256 82.5266 10.7216 1.9776 0.3570 0.1776 6.2887 68.7944
