~VERSION_INFORMATION
DLM  SPACE :ColumnDataSectionDelimiterCharacter
PROD  Schlumberger :LAS_Producer
PROG  DLIS_to_ASCII 2.3 :LAS_Program_name_and_version
CREA.  2019-Aug-19 09:18 :LAS_Creation_date_and_time_{YYYY-MMM-DD hh:mm}
SOURCE  1TP__0003__SC_1TP__0003__SC.dlis :DLIS_File_Name
DLIS_CREA  2019-Aug-19 07:49 :DLIS_Creation_date_and_time_{YYYY-MMM-DD hh:mm}
#-----------------------------------------------------------------------------
~WELL_INFORMATION
NULL  -999.250000  :NULL_VALUE
COMP   :COMPANY
WELL   :WELL
FLD   :FIELD
LOC   :LOCATION
CTRY   :COUNTRY
DATE   :LOG_DATE
SRVC  Schlumberger :SERVICE COMPANY
LATI .DEG  :LATITUDE
LONG DEG  :LONGITUDE
GDAT   :GeoDetic Datum
~CURVE_INFORMATION
DEPT M DEPTH_(BOREHOLE)
DEPT M ----
DT US/F ----
GR GAPI ----
CALI IN ----
RHOB G/CC ----
NPHI FRAC ----
DRHO G/CC ----
ILD OHMM ----
SP MV ----
#-----------------------------------------------------------------------------
M M US/F GAPI IN G/CC FRAC G/CC OHMM MV
DEPT DEPT DT GR CALI RHOB NPHI DRHO ILD SP
~Ascii
2504.8464 2504.8464 60.0700 97.5116 9.2912 2.6464 0.0814 0.0211 7.4099 88.6973
2504.6940 2504.6940 60.0097 95.5951 9.2812 2.6477 0.0796 0.0217 6.6710 88.3024
2504.5416 2504.5416 60.1109 94.2252 9.2812 2.6551 0.0809 0.0412 13.2910 88.0553
2504.3892 2504.3892 60.3019 92.9186 9.2812 2.6485 0.0815 0.0458 6822.2596 88.0076
2504.2368 2504.2368 60.2993 92.1338 9.2812 2.6410 0.0788 0.0345 4206.9789 88.4071
2504.0844 2504.0844 60.2085 92.2104 9.2812 2.6356 0.0759 0.0367 655.6596 88.7006
2503.9320 2503.9320 60.5985 91.7850 9.2812 2.6192 0.0746 0.0362 52.9996 88.7465
2503.7796 2503.7796 61.0578 90.8033 9.2812 2.6092 0.0749 0.0489 29.0068 88.5449
2503.6272 2503.6272 61.3858 89.6616 9.2812 2.5954 0.0737 0.0469 15.4548 88.5002
2503.4748 2503.4748 61.5217 88.5044 9.2812 2.5994 0.0762 0.0286 22.7197 88.5002
2503.3224 2503.3224 61.4154 88.1666 9.2812 2.6238 0.0823 0.0348 26.2238 88.2967
2503.1700 2503.1700 61.4722 88.6160 9.3229 2.6378 0.0870 0.0451 28.0089 87.8455
2503.0176 2503.0176 61.4893 88.9203 9.3315 2.6305 0.0946 0.0443 29.1904 88.5816
2502.8652 2502.8652 61.5310 89.6504 9.3315 2.6087 0.1000 0.0205 33.5125 89.1584
2502.7128 2502.7128 61.6647 90.0611 9.3737 2.6114 0.1068 0.0243 43.4396 89.4452
2502.5604 2502.5604 61.6472 89.9072 9.3819 2.6094 0.1107 0.0301 39.1289 89.2784
2502.4080 2502.4080 61.5548 89.5897 9.4244 2.6129 0.1131 0.0418 32.8440 89.2390
2502.2556 2502.2556 61.4126 89.5382 9.4322 2.6078 0.1146 0.0388 34.7563 89.2390
2502.1032 2502.1032 61.3046 89.0494 9.4322 2.6110 0.1117 0.0303 23.9417 89.8654
2501.9508 2501.9508 61.2043 88.9616 9.4322 2.6049 0.1126 0.0179 20.2745 90.3972
2501.7984 2501.7984 61.1042 88.9616 9.4322 2.6012 0.1118 0.0210 22.3178 91.1000
2501.6460 2501.6460 61.0040 89.5957 9.4322 2.5880 0.1125 0.0168 34.8823 91.6305
2501.4936 2501.4936 61.0324 90.6226 9.4322 2.6046 0.1148 0.0185 36.0780 91.9133
2501.3412 2501.3412 61.0826 91.2710 9.4322 2.6370 0.1136 0.0292 33.4790 92.1605
2501.1888 2501.1888 61.2189 91.1370 9.4322 2.6485 0.1098 0.0352 1728.0443 91.7692
2501.0364 2501.0364 61.4126 90.6750 9.4322 2.6514 0.1071 0.0350 3247.7039 91.0617
2500.8840 2500.8840 61.5262 91.3256 9.4322 2.6525 0.1068 0.0461 467.0711 90.3202
2500.7316 2500.7316 61.6698 93.0823 9.4322 2.6335 0.1056 0.0331 11.0376 89.7952
2500.5792 2500.5792 61.7765 93.6871 9.4322 2.6359 0.1023 0.0361 9.4523 91.2382
2500.4268 2500.4268 61.8768 91.6428 9.4322 2.6288 0.0971 0.0482 9.5494 91.0233
2500.2744 2500.2744 62.0652 87.7215 9.4322 2.6207 0.0934 0.0489 32.2247 90.0950
2500.1220 2500.1220 61.9567 84.9801 9.4322 2.6241 0.0960 0.0435 1025.8762 89.1091
2499.9696 2499.9696 61.3640 82.8560 9.4322 2.6229 0.1003 0.0490 161.1166 88.3388
2499.8172 2499.8172 61.0229 79.7646 9.4322 2.6041 0.1024 0.0348 36.6486 87.3785
2499.6648 2499.6648 60.9006 78.4546 9.4322 2.6168 0.1053 0.0453 42.8844 86.8307
2499.5124 2499.5124 60.9788 78.7038 9.4322 2.6018 0.1079 0.0388 24.0543 86.9961
2499.3600 2499.3600 61.3030 80.0767 9.4322 2.5694 0.1091 0.0173 23.3758 87.2432
2499.2076 2499.2076 61.4738 81.7820 9.4774 2.5605 0.1079 0.0078 33.7859 86.8270
2499.0552 2499.0552 61.6692 82.7760 9.4826 2.5877 0.1058 0.0106 30.6632 86.3328
2498.9028 2498.9028 61.5988 83.4619 9.4826 2.6214 0.1058 0.0470 29.6907 85.3934
2498.7504 2498.7504 61.6799 84.5717 9.4826 2.6383 0.1073 0.0698 30.6428 84.8516
2498.5980 2498.5980 61.6438 85.9499 9.4826 2.6333 0.1076 0.0690 29.0095 84.5824
2498.4456 2498.4456 61.7303 87.8052 9.4826 2.6200 0.1089 0.0587 29.3200 84.3353
2498.2932 2498.2932 61.8763 88.7268 9.4826 2.5977 0.1086 0.0368 31.4130 84.0881
2498.1408 2498.1408 62.0721 88.5707 9.5287 2.5967 0.1057 0.0248 30.8180 83.6162
2497.9884 2497.9884 62.0890 88.1714 9.4867 2.5858 0.1021 0.0175 30.2319 83.3483
2497.8360 2497.8360 61.9046 89.2776 9.4826 2.5940 0.0985 0.0151 31.7622 82.8740
2497.6836 2497.6836 61.6114 90.7464 9.4826 2.6086 0.0962 0.0232 29.8049 82.1516
2497.5312 2497.5312 61.2651 90.0929 9.4826 2.6097 0.0960 0.0239 26.1097 81.8687
2497.3788 2497.3788 61.0535 87.4281 9.4826 2.6107 0.0973 0.0452 25.3940 81.3926
2497.2264 2497.2264 60.9462 85.2327 9.4826 2.5865 0.1009 0.0459 26.2451 80.6683
2497.0740 2497.0740 61.0796 83.8593 9.4826 2.5811 0.1042 0.0216 29.4186 80.1591
2496.9216 2496.9216 61.2769 84.4674 9.4826 2.5883 0.1046 0.0153 34.3281 80.3576
2496.7692 2496.7692 61.3834 85.1339 9.4826 2.6188 0.1052 0.0271 31.7823 80.6047
2496.6168 2496.6168 61.6246 85.7156 9.4826 2.6226 0.1093 0.0438 27.3076 80.3873
2496.4644 2496.4644 61.7336 85.5936 9.4826 2.5972 0.1115 0.0316 25.6741 80.8385
2496.3120 2496.3120 61.7865 84.8813 9.4826 2.5816 0.1143 0.0318 24.2961 80.8655
2496.1596 2496.1596 61.9794 85.6276 9.5305 2.5808 0.1155 0.0290 23.1934 80.3965
2496.0072 2496.0072 62.1795 87.0795 9.4850 2.5704 0.1160 0.0260 23.1415 79.6690
2495.8548 2495.8548 62.2845 88.2522 9.4826 2.5698 0.1160 0.0259 23.3451 79.3986
2495.7024 2495.7024 62.4327 88.4608 9.5309 2.5555 0.1185 0.0144 23.1501 79.3878
2495.5500 2495.5500 62.5348 87.5183 9.5329 2.5635 0.1198 0.0226 22.9390 79.1514
2495.3976 2495.3976 62.6351 86.8440 9.5329 2.5744 0.1213 0.0335 22.9306 79.1416
2495.2452 2495.2452 62.7354 85.8640 9.5329 2.5748 0.1245 0.0425 22.9306 79.3798
2495.0928 2495.0928 62.8354 84.8751 9.5329 2.5594 0.1273 0.0255 22.9306 79.3878
2494.9404 2494.9404 62.7415 86.3633 9.5329 2.5618 0.1290 0.0210 22.9306 80.1054
2494.7880 2494.7880 62.6412 87.8536 9.5329 2.5735 0.1292 0.0209 23.3438 80.3668
2494.6356 2494.6356 62.5409 87.6491 9.5329 2.5846 0.1290 0.0433 23.5646 80.6139
2494.4832 2494.4832 62.2941 87.7244 9.5329 2.5789 0.1265 0.0487 23.5693 80.6192
2494.3308 2494.3308 61.9943 88.4544 9.5329 2.6180 0.1229 0.0566 23.7823 81.1031
2494.1784 2494.1784 61.8905 90.8226 9.5329 2.6354 0.1214 0.0587 24.2196 81.8403
2494.0260 2494.0260 61.9383 92.6435 9.5329 2.6426 0.1196 0.0529 24.2258 82.3365
2493.8736 2493.8736 62.0874 92.3420 9.4831 2.6338 0.1174 0.0567 24.6692 82.3432
2493.7212 2493.7212 62.0393 91.2749 9.4826 2.6158 0.1116 0.0578 24.6737 82.0985
2493.5688 2493.5688 61.7400 91.3501 9.4324 2.6098 0.1046 0.0578 24.2271 81.3602
2493.4164 2493.4164 61.6893 88.8855 9.4322 2.5809 0.0994 0.0459 23.5709 80.3755
2493.2640 2493.2640 61.6890 86.9002 9.3819 2.5638 0.0980 0.0468 24.2277 79.8794
2493.1116 2493.1116 61.5894 84.7586 9.3816 2.5559 0.0937 0.0298 26.0820 78.8907
2492.9592 2492.9592 61.6394 84.2687 9.3315 2.5609 0.0806 0.0150 29.1302 77.9077
2492.8068 2492.8068 61.6870 84.6835 9.3315 2.5707 0.0707 0.0239 35.3752 77.4176
2492.6544 2492.6544 61.4332 85.2271 9.3315 2.5516 0.0621 0.0268 46.0517 77.4057
2492.5020 2492.5020 60.9339 82.8599 9.3309 2.5320 0.0545 0.0170 45.9165 76.4047
2492.3496 2492.3496 60.4873 75.6631 9.2812 2.5377 0.0475 0.0211 35.2671 74.1723
2492.1972 2492.1972 60.3398 63.1096 9.2812 2.5269 0.0434 0.0298 34.3759 71.4680
2492.0448 2492.0448 60.3398 51.2947 9.2800 2.5228 0.0451 0.0237 37.1816 69.5081
2491.8924 2491.8924 60.3422 46.8653 9.2308 2.5173 0.0514 0.0129 48.2566 68.2703
2491.7400 2491.7400 60.4398 50.2779 9.2308 2.5295 0.0577 0.0092 90.7627 66.7806
2491.5876 2491.5876 60.4428 60.4368 9.2308 2.5150 0.0612 0.0169 289.5678 65.0582
2491.4352 2491.4352 60.5491 70.2228 9.2308 2.5147 0.0612 0.0169 1349.9332 63.6029
2491.2828 2491.2828 60.8552 76.7211 9.2308 2.5055 0.0618 0.0159 3175.4917 62.8614
2491.1304 2491.1304 61.2970 79.9106 9.2308 2.5184 0.0615 0.0413 5758.0101 62.1389
2490.9780 2490.9780 61.4912 80.1642 9.2289 2.5041 0.0638 0.0291 4062.5392 61.9116
2490.8256 2490.8256 61.5371 80.6159 9.1805 2.5079 0.0692 0.0345 1195.4222 62.1796
2490.6732 2490.6732 61.4824 81.9272 9.1805 2.5078 0.0729 0.0266 21.9399 62.9324
2490.5208 2490.5208 61.3344 83.0870 9.1805 2.5251 0.0752 0.0209 9.8595 63.9452
2490.3684 2490.3684 61.2344 85.9671 9.1805 2.5491 0.0751 0.0398 7.1194 65.4482
2490.2160 2490.2160 61.1368 90.2469 9.1805 2.5738 0.0736 0.0380 7.5474 67.4519
2490.0636 2490.0636 61.0923 92.6093 9.1805 2.5910 0.0738 0.0235 7.2973 69.8950
2489.9112 2489.9112 61.1480 92.9645 9.1805 2.5948 0.0764 0.0169 6.2981 71.8522
2489.7588 2489.7588 61.2924 92.5417 9.1805 2.5944 0.0766 0.0176 6.2365 73.5974
2489.6064 2489.6064 61.3490 94.7119 9.1805 2.5896 0.0792 0.0283 32.3367 75.5906
2489.4540 2489.4540 61.4926 99.6384 9.1805 2.6020 0.0819 0.0341 4029.7390 77.7643
2489.3016 2489.3016 61.5358 105.1523 9.1805 2.6073 0.0861 0.0233 58116.6712 79.2429
2489.1492 2489.1492 61.4820 109.3854 9.1805 2.6299 0.0930 0.0292 110409.1406 80.7081
2488.9968 2488.9968 61.3931 112.7738 9.1805 2.6449 0.0991 0.0451 110409.1406 81.9064
2488.8444 2488.8444 61.4279 115.9900 9.1805 2.6374 0.1025 0.0385 104316.0789 82.6270
2488.6920 2488.6920 61.2655 117.0133 9.1805 2.6600 0.1040 0.0590 28194.1282 83.1213
2488.5396 2488.5396 60.9854 115.3822 9.1805 2.6750 0.1031 0.0608 3042.6098 83.6359
2488.3872 2488.3872 60.9270 112.2574 9.1762 2.6565 0.0993 0.0483 22.0138 84.3340
2488.2348 2488.2348 60.7504 110.2374 9.1301 2.6415 0.0964 0.0312 14.4288 84.5812
2488.0824 2488.0824 60.3081 109.7258 9.1301 2.6193 0.0941 0.0240 16.8316 84.8060
2487.9300 2487.9300 59.9477 110.8259 9.1301 2.6288 0.0891 0.0276 26.7267 84.8292
2487.7776 2487.7776 59.5071 113.0158 9.1301 2.6577 0.0840 0.0547 74.1302 85.0523
2487.6252 2487.6252 59.1560 115.4747 9.1301 2.6481 0.0800 0.0616 186.2327 85.0765
2487.4728 2487.4728 58.8203 116.1347 9.1301 2.6416 0.0783 0.0397 84.2465 85.2735
2487.3204 2487.3204 58.6356 116.1871 9.1301 2.6334 0.0770 0.0216 74.9110 85.0775
2487.1680 2487.1680 58.5854 117.6451 9.1301 2.6381 0.0753 0.0280 73.2172 85.2725
2487.0156 2487.0156 58.5462 121.1123 9.1301 2.6232 0.0730 0.0277 64.5887 85.0254
2486.8632 2486.8632 58.6072 125.5673 9.1246 2.6100 0.0710 0.0180 68.3201 84.7519
2486.7108 2486.7108 58.7463 127.2551 9.0797 2.6027 0.0696 0.0183 67.6224 84.2296
2486.5584 2486.5584 58.7906 127.6851 9.0797 2.5947 0.0718 0.0130 66.7448 83.5170
2486.4060 2486.4060 58.7966 126.1847 9.0797 2.5932 0.0769 0.0133 70.0508 82.9932
2486.2536 2486.2536 58.8769 123.3621 9.0797 2.5882 0.0846 0.0156 82.2108 82.2836
2486.1012 2486.1012 59.1653 120.4683 9.0797 2.5864 0.0944 0.0148 82.4011 81.7893
2485.9488 2485.9488 59.3467 118.0285 9.0797 2.6026 0.1036 0.0264 82.4450 81.2952
2485.7964 2485.7964 59.3710 114.6994 9.0797 2.5869 0.1061 0.0158 72.3184 80.7706
2485.6440 2485.6440 59.2008 111.5584 9.0930 2.5798 0.1031 0.0149 63.2326 79.9965
2485.4916 2485.4916 58.9541 111.5139 9.1736 2.5731 0.0974 0.0149 61.0142 79.0079
2485.3392 2485.3392 59.0960 113.8389 9.1231 2.5775 0.0903 0.0192 59.1294 78.0197
2485.1868 2485.1868 59.4822 115.9995 9.0727 2.5928 0.0854 0.0455 56.3750 76.9994
2485.0344 2485.0344 59.8260 116.5547 9.0294 2.5869 0.0845 0.0434 56.5249 75.7283
2484.8820 2484.8820 60.3764 115.6749 9.0294 2.5900 0.0867 0.0438 57.5776 74.3181
2484.7296 2484.7296 60.6853 112.6974 9.0294 2.5970 0.0872 0.0600 58.4876 73.3321
2484.5772 2484.5772 61.2695 107.9364 9.0294 2.5610 0.0871 0.0531 58.4876 72.2321
2484.4248 2484.4248 61.3547 104.5038 9.0294 2.5432 0.0847 0.0356 58.4876 70.5407
2484.2724 2484.2724 60.7890 101.8513 9.0294 2.5370 0.0789 0.0226 58.6556 69.1761
2484.1200 2484.1200 60.1212 97.0049 9.0294 2.5567 0.0735 0.0230 59.7486 68.5126
2483.9676 2483.9676 59.4336 90.4105 9.0294 2.5686 0.0687 0.0358 60.9545 68.2654
2483.8152 2483.8152 59.1652 82.9486 9.0294 2.5486 0.0635 0.0424 62.5686 67.8965
2483.6628 2483.6628 59.3567 75.0610 9.0294 2.5304 0.0602 0.0231 63.7316 67.0330
2483.5104 2483.5104 59.7494 68.0529 9.0294 2.5258 0.0609 0.0151 64.8171 66.7859
2483.3580 2483.3580 60.1434 62.9643 9.0381 2.5447 0.0638 0.0261 65.2108 66.4964
2483.2056 2483.2056 60.7523 58.8992 9.0797 2.5684 0.0648 0.0522 64.5111 66.0034
2483.0532 2483.0532 61.3690 55.3592 9.0797 2.5710 0.0649 0.0589 63.4329 65.5090
2482.9008 2482.9008 61.8291 53.2387 9.0797 2.5731 0.0652 0.0605 62.8502 65.0150
2482.7484 2482.7484 62.2660 52.1063 9.0797 2.5766 0.0652 0.0621 62.1717 64.5665
2482.5960 2482.5960 62.3704 51.7946 9.0704 2.5589 0.0652 0.0529 61.3448 64.3648
2482.4436 2482.4436 62.3077 53.3600 9.0294 2.5200 0.0662 0.0428 62.2422 64.3185
2482.2912 2482.2912 62.4461 56.5229 9.0294 2.5038 0.0676 0.0341 64.9383 64.0715
2482.1388 2482.1388 62.7079 59.9900 9.0294 2.5102 0.0698 0.0364 69.7884 63.9196
2481.9864 2481.9864 62.7104 60.6055 9.0294 2.5255 0.0713 0.0424 78.0243 64.1667
2481.8340 2481.8340 62.1506 57.4058 9.0094 2.5450 0.0714 0.0450 91.0130 64.3648
2481.6816 2481.6816 60.6806 51.7174 8.9186 2.6171 0.0730 0.0630 108.8978 64.3648
2481.5292 2481.5292 58.0314 45.2392 8.8885 2.7158 0.0736 0.0586 134.0130 64.3148
2481.3768 2481.3768 55.0428 40.2654 8.9287 2.8176 0.0717 0.0204 175.3323 64.0676
2481.2244 2481.2244 52.3454 38.3399 8.9287 2.8977 0.0726 0.0105 245.4000 63.8206
2481.0720 2481.0720 50.7498 38.7826 8.9287 2.9466 0.0800 0.0115 355.9110 63.6779
2480.9196 2480.9196 50.4108 40.1116 8.9287 3.0002 0.0892 0.0252 491.9076 63.8723
2480.7672 2480.7672 50.4364 40.5151 8.9177 3.0224 0.0960 0.0393 567.1913 63.9258
2480.6148 2480.6148 50.2838 39.4208 8.8893 3.0162 0.0996 0.0304 590.5090 64.1185
2480.4624 2480.4624 50.1309 37.4456 8.9287 3.0105 0.0983 0.0170 570.6710 64.0639
2480.3100 2480.3100 50.3004 35.8676 8.9287 3.0060 0.0955 0.0151 572.4158 63.8169
2480.1576 2480.1576 51.2153 34.5669 8.9287 2.9930 0.0915 0.0203 572.7703 63.6260
2480.0052 2480.0052 50.8528 33.1191 8.9287 2.9888 0.0862 0.0283 613.8525 63.6260
2479.8528 2479.8528 50.4632 30.9698 8.9169 2.9695 0.0798 0.0350 668.7160 63.6260
2479.7004 2479.7004 50.1006 29.0359 8.8902 2.9704 0.0735 0.0185 736.9733 63.6841
2479.5480 2479.5480 49.7240 28.0917 8.9287 2.9976 0.0701 0.0226 829.2796 63.9306
2479.3956 2479.3956 49.4712 28.2304 8.9408 2.9922 0.0686 0.0375 943.6104 64.1778
2479.2432 2479.2432 49.4196 28.7485 8.9790 2.9761 0.0688 0.0233 1004.8776 64.3049
2479.0908 2479.0908 49.5197 28.8971 8.9790 2.9682 0.0686 0.0115 931.0804 64.1788
2478.9384 2478.9384 49.6200 28.4838 8.9790 2.9643 0.0690 0.0105 813.0507 64.3648
2478.7860 2478.7860 49.7203 28.0497 8.9917 2.9814 0.0703 0.0115 742.7887 64.4268
2478.6336 2478.6336 49.7697 27.4703 9.0422 2.9905 0.0708 0.0100 689.6076 64.6111
2478.4812 2478.4812 49.6440 26.6457 9.0797 2.9909 0.0714 0.0112 660.0003 64.8000
2478.3288 2478.3288 49.4434 25.9044 9.0797 3.0105 0.0720 0.0168 630.2035 65.4776
2478.1764 2478.1764 49.2430 25.5168 9.0797 3.0275 0.0723 0.0243 590.7175 65.9715
2478.0240 2478.0240 49.0955 25.3909 9.0797 3.0054 0.0716 0.0259 577.5927 66.3999
2477.8716 2477.8716 49.0555 25.1869 9.0797 2.9899 0.0701 0.0093 594.3628 66.5813
2477.7192 2477.7192 48.9590 25.1043 9.0797 3.0097 0.0687 0.0039 633.2188 66.6477
2477.5668 2477.5668 49.0361 24.9772 9.0934 3.0236 0.0690 0.0111 705.2105 66.8276
2477.4144 2477.4144 49.1317 24.8422 9.1301 3.0161 0.0705 0.0169 840.2913 66.8952
2477.2620 2477.2620 49.1232 25.0533 9.1301 3.0104 0.0718 0.0147 968.3836 67.1423
2477.1096 2477.1096 49.2094 25.2450 9.1160 3.0043 0.0717 0.0109 973.8216 67.3893
2476.9572 2476.9572 49.2595 25.0568 9.0655 2.9894 0.0714 0.0131 1009.0566 67.8441
2476.8048 2476.8048 49.3239 24.9029 9.0438 2.9713 0.0712 0.0057 1193.0960 68.6922
2476.6524 2476.6524 49.3953 24.9143 9.0797 2.9850 0.0719 0.0044 1331.2622 69.1860
2476.5000 2476.5000 49.3375 24.7732 9.0943 3.0027 0.0717 0.0067 1457.4043 69.6792
2476.3476 2476.3476 49.1368 24.6905 9.1301 3.0203 0.0703 0.0162 1524.4190 70.1014
2476.1952 2476.1952 48.9807 24.4862 9.1152 3.0378 0.0683 0.0208 1179.7469 70.4211
2476.0428 2476.0428 48.9900 23.8446 9.0797 3.0364 0.0662 0.0299 828.6548 70.9143
2475.8904 2475.8904 49.0804 22.9764 9.0949 3.0104 0.0669 0.0233 686.4667 71.3346
2475.7380 2475.7380 48.9999 22.2725 9.1760 3.0160 0.0698 0.0110 633.8749 71.5818
2475.5856 2475.5856 48.8189 21.2563 9.4202 3.0257 0.0731 0.0222 690.8285 71.8287
2475.4332 2475.4332 48.6457 20.4885 9.8119 3.0279 0.0740 0.0322 907.9531 72.0753
2475.2808 2475.2808 48.6612 20.7396 10.5982 3.0277 0.0717 0.0524 1342.0772 72.3225
2475.1284 2475.1284 48.9312 21.9635 12.0925 2.9951 0.0683 0.0975 1712.5954 72.5694
2474.9760 2474.9760 49.7607 23.5136 12.3079 2.9193 0.0652 0.1041 1352.2233 72.8160
2474.8236 2474.8236 50.5564 24.4080 12.1172 2.8571 0.0625 0.1318 793.0319 73.2204
2474.6712 2474.6712 50.7946 24.6589 12.1515 2.8707 0.0605 0.2008 664.8770 74.1209
2474.5188 2474.5188 50.6808 24.7950 12.2661 2.9062 0.0612 0.2444 609.4102 75.1151
2474.3664 2474.3664 50.4938 24.9887 12.3065 2.9181 0.0648 0.2098 590.6217 75.5279
2474.2140 2474.2140 50.5947 24.8265 11.8165 2.8860 0.0694 0.1125 798.3296 75.8564
2474.0616 2474.0616 50.4783 24.3304 11.9328 2.8013 0.0702 0.0723 1345.9374 76.2682
2473.9092 2473.9092 50.2950 24.3856 12.5040 2.7104 0.0661 0.1635 1942.7948 76.3502
2473.7568 2473.7568 50.2935 24.8816 12.5380 2.6603 0.0627 0.2539 2027.6987 76.1862
2473.6044 2473.6044 49.8228 24.9846 12.6218 2.6700 0.0633 0.2927 2046.1278 76.2700
2473.4520 2473.4520 49.2783 24.2965 12.5862 2.6770 0.0663 0.3056 2027.3132 76.5167
2473.2996 2473.2996 49.4180 23.8086 12.3319 2.7015 0.0718 0.3086 2002.2994 76.8489
2473.1472 2473.1472 49.9719 23.7511 12.1714 2.7265 0.0819 0.3370 1663.3915 77.3432
2472.9948 2472.9948 50.6056 23.7886 12.3556 2.6618 0.1014 0.3223 849.7242 77.8370
2472.8424 2472.8424 51.0827 24.3464 12.5247 2.5241 0.1299 0.2914 417.1578 78.2434
2472.6900 2472.6900 51.3156 25.2024 12.7987 2.3509 0.1554 0.2815 395.4305 78.5783
2472.5376 2472.5376 51.7134 26.1698 13.0217 2.2130 0.1628 0.2776 400.8994 78.9837
2472.3852 2472.3852 52.0318 26.9156 12.7575 2.1437 0.1531 0.2893 387.4215 79.3191
2472.2328 2472.2328 51.0164 26.6311 12.1649 2.1689 0.1381 0.2940 361.7320 79.7238
2472.0804 2472.0804 49.7634 25.3465 11.7671 2.2783 0.1237 0.2770 333.3151 79.8804
2471.9280 2471.9280 50.0710 23.9694 12.7627 2.3461 0.1106 0.2176 354.6019 79.9710
2471.7756 2471.7756 50.3590 23.3049 14.4737 2.4284 0.0979 0.2065 584.6217 80.1267
2471.6232 2471.6232 49.9700 23.3042 14.4174 2.5811 0.0878 0.2799 1322.1557 80.1267
2471.4708 2471.4708 49.9583 23.6859 13.6714 2.7051 0.0835 0.3235 2062.5570 80.2197
2471.3184 2471.3184 50.2965 23.9847 12.2455 2.7433 0.0840 0.2942 2132.5841 80.2796
2471.1660 2471.1660 50.2769 24.3588 11.1872 2.6933 0.0908 0.1987 2154.1663 80.0324
2471.0136 2471.0136 49.5564 24.8415 11.4237 2.6258 0.1014 0.1300 2099.9807 80.2598
2470.8612 2470.8612 49.0181 24.8530 11.9501 2.6066 0.1098 0.1304 2030.8790 81.1512
2470.7088 2470.7088 49.2661 24.4213 11.9501 2.6397 0.1158 0.1707 1766.1274 81.5082
2470.5564 2470.5564 50.2978 24.3178 12.0889 2.6650 0.1209 0.1714 965.7098 81.3581
2470.4040 2470.4040 51.1529 24.6307 12.2626 2.6822 0.1217 0.0938 249.1179 81.5532
2470.2516 2470.2516 51.2750 25.1088 12.3421 2.7424 0.1145 0.0290 208.8303 81.6547
2470.0992 2470.0992 51.0142 25.6213 11.9681 2.8213 0.1018 0.0086 243.5210 81.1604
2469.9468 2469.9468 50.6726 25.8013 11.0940 2.8887 0.0877 0.0130 247.4888 80.9649
2469.7944 2469.7944 50.0815 25.7698 11.0532 2.9362 0.0760 0.0459 254.7934 81.2116
2469.6420 2469.6420 49.5930 25.9352 11.0139 2.9354 0.0675 0.0649 390.5092 81.2574
2469.4896 2469.4896 49.3836 26.2019 11.1058 2.9160 0.0598 0.0527 1110.1569 81.0105
2469.3372 2469.3372 49.2128 26.4104 11.3195 2.9229 0.0535 0.0865 1966.8185 80.7638
2469.1848 2469.1848 49.0955 26.2248 11.5178 2.9324 0.0492 0.1594 2044.6928 80.7218
2469.0324 2469.0324 49.0535 25.8941 11.5684 2.8902 0.0483 0.2312 2025.8517 80.8655
2468.8800 2468.8800 49.0166 25.5291 11.5763 2.8538 0.0509 0.2815 1999.4665 80.7615
2468.7276 2468.7276 49.1302 25.2912 11.5472 2.8321 0.0557 0.3017 1559.3418 80.7237
2468.5752 2468.5752 49.4377 25.4673 11.5687 2.7605 0.0632 0.2697 749.8776 80.9708
2468.4228 2468.4228 49.9314 25.8447 11.6625 2.6405 0.0710 0.2356 414.8167 81.0059
2468.2704 2468.2704 50.2880 26.1747 11.7486 2.5794 0.0728 0.2664 392.7861 80.8655
2468.1180 2468.1180 50.2143 26.5771 11.5295 2.5897 0.0685 0.3121 362.2124 80.7584
2467.9656 2467.9656 49.8264 27.0363 11.0248 2.5765 0.0633 0.2428 317.7974 80.6192
2467.8132 2467.8132 49.2819 27.0872 10.7194 2.5461 0.0609 0.1149 319.6540 80.7274
2467.6608 2467.6608 48.9013 26.4916 11.0924 2.5439 0.0606 0.0910 457.5880 80.7565
2467.5084 2467.5084 48.9571 25.9590 11.6650 2.5559 0.0609 0.1258 787.7002 80.3994
2467.3560 2467.3560 49.2075 26.0894 11.5906 2.5901 0.0613 0.1711 1440.5575 80.0162
2467.2036 2467.2036 49.3678 26.5104 11.2374 2.6362 0.0595 0.2182 1976.4566 80.1022
2467.0512 2467.0512 49.3726 26.7289 11.2950 2.7012 0.0565 0.2562 1996.5212 80.3730
2466.8988 2466.8988 49.2314 26.9241 11.4368 2.7996 0.0547 0.2951 1988.1616 80.3730
2466.7464 2466.7464 49.1412 27.1787 11.1529 2.8933 0.0533 0.3171 1961.6334 80.3730
2466.5940 2466.5940 49.2646 27.2301 11.3224 2.9119 0.0514 0.2664 1570.7877 80.2593
2466.4416 2466.4416 49.4383 26.9559 11.6245 2.8939 0.0486 0.1685 1017.0242 80.0122
2466.2892 2466.2892 49.6619 26.3068 11.5740 2.8681 0.0455 0.1131 901.8624 79.6504
2466.1368 2466.1368 49.8420 25.6361 11.2638 2.8465 0.0438 0.0905 838.8441 79.5033
2465.9844 2465.9844 49.8242 25.3347 10.9191 2.8666 0.0430 0.1073 831.7090 79.6341
