Rock Code Depth1(m) RHOB GR SP DT
FOLHELHO 57.0 2912.6688 2.683 135.2201 95.5831 70.8209
FOLHELHO 57.0 2912.8212 2.6903 137.9443 95.2759 72.079
FOLHELHO 57.0 2912.9736 2.6878 136.9587 94.7816 71.8925
ARENITO 49.0 2913.126 2.6778 128.9288 94.3493 68.5726
ARENITO 49.0 2913.2784 2.6593 117.2192 93.917 65.0458
ARENITO 49.0 2913.4308 2.6533 104.4902 92.9284 61.8606
ARENITO 49.0 2913.5832 2.6698 88.6882 92.0674 59.0282
ARENITO 49.0 2913.7356 2.6588 76.6362 91.5105 57.7634
ARENITO 49.0 2913.888 2.6519 71.614 90.7691 57.5806
ARENITO 49.0 2914.0404 2.6522 70.2455 90.0935 57.6116
ARENITO 49.0 2914.1928 2.6363 71.7518 89.6003 57.3514
ARENITO 49.0 2914.3452 2.626 72.8109 89.106 57.2414
ARENITO 49.0 2914.4976 2.6465 72.2775 88.6117 57.2414
ARENITO 49.0 2914.65 2.6467 71.3631 88.1178 57.2828
ARENITO 49.0 2914.8024 2.6422 71.2112 87.6246 57.3497
ARENITO 49.0 2914.9548 2.6425 72.1635 87.1303 57.2554
ARENITO 49.0 2915.1072 2.6368 73.4164 86.7063 57.2346
ARENITO 49.0 2915.2596 2.6268 73.4891 86.3193 57.1769
ARENITO 49.0 2915.412 2.6214 71.5845 85.5778 57.4057
ARENITO 49.0 2915.5644 2.6272 68.3983 85.0523 57.4413
ARENITO 49.0 2915.7168 2.6348 65.4849 84.9802 57.5144
ARENITO 49.0 2915.8692 2.642 63.6474 84.733 57.7356
ARENITO 49.0 2916.0216 2.639 62.2829 84.4859 57.8411
ARENITO 49.0 2916.174 2.6542 61.0599 84.3134 57.8411
ARENITO 49.0 2916.3264 2.6716 60.2684 84.3134 57.8411
ARENITO 49.0 2916.4788 2.674 62.0704 84.162 57.8564
ARENITO 49.0 2916.6312 2.6694 65.704 83.8972 57.953
ARENITO 49.0 2916.7836 2.6401 68.6665 84.1438 58.2154
ARENITO 49.0 2916.936 2.6288 69.6097 84.1583 58.5222
ARENITO 49.0 2917.0884 2.6338 69.4142 83.7424 58.6225
ARENITO 49.0 2917.2408 2.6319 69.4903 83.5746 58.819
ARENITO 49.0 2917.3932 2.6415 69.8761 83.4952 59.2194
ARENITO 49.0 2917.5456 2.6487 70.2068 83.248 59.6532
ARENITO 49.0 2917.698 2.6348 70.7536 82.9202 60.0393
ARENITO 49.0 2917.8504 2.6148 71.9065 82.5895 60.0575
ARENITO 49.0 2918.0028 2.6018 73.0647 82.4252 59.8067
ARENITO 49.0 2918.1552 2.5928 73.3664 82.0142 59.5226
ARENITO 49.0 2918.3076 2.6015 72.8947 81.8506 59.1723
ARENITO 49.0 2918.46 2.6277 71.6267 81.6826 59.111
ARENITO 49.0 2918.6124 2.6533 70.7299 81.1034 59.6642
ARENITO 49.0 2918.7648 2.6463 70.9333 80.1918 60.2634
ARENITO 49.0 2918.9172 2.6269 71.7906 79.0444 60.7465
ARENITO 49.0 2919.0696 2.6116 72.5171 78.1425 61.0571
ARENITO 49.0 2919.222 2.5978 72.3951 77.3145 61.054
ARENITO 49.0 2919.3744 2.6062 71.6948 76.4156 61.0073
ARENITO 49.0 2919.5268 2.6227 70.8869 75.5855 61.0215
ARENITO 49.0 2919.6792 2.6241 70.3468 74.5969 61.0077
ARENITO 49.0 2919.8316 2.6064 68.4745 73.3392 61.0578
ARENITO 49.0 2919.984 2.5988 64.1708 71.5221 61.0895
ARENITO 49.0 2920.1364 2.6032 58.9469 69.6361 61.0153
ARENITO 49.0 2920.2888 2.6156 55.2359 68.2758 60.6284
ARENITO 49.0 2920.4412 2.6327 53.4509 67.4435 59.9276
ARENITO 49.0 2920.5936 2.6446 52.9157 66.1752 59.2255
ARENITO 49.0 2920.746 2.6381 52.4336 64.2596 58.5242
ARENITO 49.0 2920.8984 2.6383 49.6138 62.3221 58.0145
ARENITO 49.0 2921.0508 2.6484 44.2979 60.8391 58.0068
ARENITO 49.0 2921.2032 2.66 39.2865 59.4521 58.3466
ARENITO 49.0 2921.3556 2.6601 36.1126 58.4109 58.6886
ARENITO 49.0 2921.508 2.6346 34.7189 57.3801 58.9782
ARENITO 49.0 2921.6604 2.5978 34.0404 55.9949 59.3492
ARENITO 49.0 2921.8128 2.5776 33.8244 54.859 59.7898
ARENITO 49.0 2921.9652 2.5609 34.9142 53.9711 60.5109
ARENITO 49.0 2922.1176 2.5645 37.5794 53.5285 61.463
ARENITO 49.0 2922.27 2.5654 41.1497 54.1298 61.8577
ARENITO 49.0 2922.4224 2.558 45.312 55.7106 61.4737
ARENITO 49.0 2922.5748 2.5589 48.6893 57.2377 60.7805
ARENITO 49.0 2922.7272 2.5635 50.5422 58.5759 59.945
ARENITO 49.0 2922.8796 2.5613 52.2343 59.7481 59.2023
ARENITO 49.0 2923.032 2.5666 53.4641 60.5916 58.7937
ARENITO 49.0 2923.1844 2.5972 54.4909 61.5802 58.4638
ARENITO 49.0 2923.3368 2.629 54.9682 62.1483 58.2908
ARENITO 49.0 2923.4892 2.6512 54.4974 61.9379 58.3549
ARENITO 49.0 2923.6416 2.6517 54.2975 61.6558 58.4408
ARENITO 49.0 2923.794 2.6383 54.6034 61.4418 58.4408
ARENITO 49.0 2923.9464 2.6318 54.4448 60.7331 58.5281
ARENITO 49.0 2924.0988 2.6294 53.5061 59.7462 58.7502
ARENITO 49.0 2924.2512 2.6242 51.3363 58.6487 58.9789
ARENITO 49.0 2924.4036 2.6117 47.7606 57.3053 59.0905
ARENITO 49.0 2924.556 2.5986 44.0389 56.0446 59.3802
ARENITO 49.0 2924.7084 2.6033 40.889 54.9452 60.3242
ARENITO 49.0 2924.8608 2.6151 39.1742 53.8224 61.5135
ARENITO 49.0 2925.0132 2.6054 39.3905 52.9472 62.6329
ARENITO 49.0 2925.1656 2.5827 40.7221 52.3183 63.4711
ARENITO 49.0 2925.318 2.5571 42.6884 52.0509 63.3659
ARENITO 49.0 2925.4704 2.5307 43.3101 52.0509 62.6416
ARENITO 49.0 2925.6228 2.5269 42.6176 52.0509 61.9835
ARENITO 49.0 2925.7752 2.5564 42.2538 52.2815 61.268
ARENITO 49.0 2925.9276 2.5921 42.7675 53.0067 60.108
ARENITO 49.0 2926.08 2.6142 43.403 54.11 58.9156
ARENITO 49.0 2926.2324 2.6318 43.4202 55.5801 58.203
ARENITO 49.0 2926.3848 2.6382 43.2474 56.8369 58.0127
ARENITO 49.0 2926.5372 2.6458 43.445 57.459 58.3307
ARENITO 49.0 2926.6896 2.66 43.9379 58.0724 58.8322
ARENITO 49.0 2926.842 2.6617 44.9978 58.6939 59.1148
ARENITO 49.0 2926.9944 2.6484 45.68 58.8263 59.116
ARENITO 49.0 2927.1468 2.6386 45.5537 58.9422 59.115
ARENITO 49.0 2927.2992 2.6431 46.4089 59.5583 58.9181
ARENITO 49.0 2927.4516 2.6377 47.9592 60.1155 58.554
ARENITO 49.0 2927.604 2.6107 50.0016 60.6706 58.1409
ARENITO 49.0 2927.7564 2.6223 50.4977 61.0415 58.1158
ARENITO 49.0 2927.9088 2.6347 51.6146 61.9075 58.3436
ARENITO 49.0 2928.0612 2.6306 54.3992 62.8945 59.3262
ARENITO 49.0 2928.2136 2.6323 59.1106 63.7561 60.4983
ARENITO 49.0 2928.366 2.6305 63.9399 64.2449 61.4267
ARENITO 49.0 2928.5184 2.6083 66.8669 64.6185 61.8891
ARENITO 49.0 2928.6708 2.5855 67.0775 64.9847 61.5531
ARENITO 49.0 2928.8232 2.5888 64.8389 65.2319 61.0833
ARENITO 49.0 2928.9756 2.6097 61.588 65.3499 60.6784
ARENITO 49.0 2929.128 2.6224 58.1021 65.2207 60.1252
ARENITO 49.0 2929.2804 2.6368 55.0435 64.9736 59.7345
ARENITO 49.0 2929.4328 2.6514 53.2983 64.8574 59.6402
ARENITO 49.0 2929.5852 2.6407 51.9286 64.8574 59.6402
ARENITO 49.0 2929.7376 2.6068 50.7959 64.9893 59.5599
ARENITO 49.0 2929.89 2.592 50.1025 65.6349 59.1668
ARENITO 49.0 2930.0424 2.6066 49.5249 66.6219 58.566
ARENITO 49.0 2930.1948 2.6146 49.4393 67.3415 58.4266
ARENITO 49.0 2930.3472 2.616 50.2204 67.8358 58.814
ARENITO 49.0 2930.4996 2.6225 51.7823 68.4644 59.3969
ARENITO 49.0 2930.652 2.6394 54.6789 69.0691 60.048
ARENITO 49.0 2930.8044 2.6429 58.2161 69.2904 60.3952
ARENITO 49.0 2930.9568 2.6239 59.6291 69.7026 60.2167
ARENITO 49.0 2931.1092 2.6422 58.6803 70.305 59.5924
ARENITO 49.0 2931.2616 2.6674 57.297 70.6602 58.9034
ARENITO 49.0 2931.414 2.6718 55.8242 71.0466 58.4146
ARENITO 49.0 2931.5664 2.6821 54.1272 71.4003 58.1558
ARENITO 49.0 2931.7188 2.7016 52.722 71.7874 58.0625
ARENITO 49.0 2931.8712 2.7143 52.2727 71.8583 58.041
ARENITO 49.0 2932.0236 2.6722 52.8779 71.8952 58.2427
ARENITO 49.0 2932.176 2.627 53.7251 71.857 58.5642
ARENITO 49.0 2932.3284 2.6096 54.0855 71.7532 58.8067
ARENITO 49.0 2932.4808 2.5973 54.2644 71.7532 58.7154
ARENITO 49.0 2932.6332 2.6056 54.7532 71.6089 58.5029
ARENITO 49.0 2932.7856 2.6329 54.8323 71.3621 58.3526
ARENITO 49.0 2932.938 2.6439 54.1117 71.1149 58.2908
ARENITO 49.0 2933.0904 2.6338 53.7082 70.4298 58.4095
ARENITO 49.0 2933.2428 2.62 54.2969 69.5891 58.6694
ARENITO 49.0 2933.3952 2.6219 55.1408 68.9952 58.7906
ARENITO 49.0 2933.5476 2.6321 55.1896 68.5009 58.8207
ARENITO 49.0 2933.7 2.6483 54.2294 67.5609 58.9614
ARENITO 49.0 2933.8524 2.653 53.0584 66.1772 59.1618
ARENITO 49.0 2934.0048 2.6592 51.9335 64.6943 59.3929
ARENITO 49.0 2934.1572 2.6445 50.3248 63.0635 59.7043
ARENITO 49.0 2934.3096 2.6066 48.0211 61.0329 59.9015
ARENITO 49.0 2934.462 2.5945 45.2041 59.4172 60.0944
ARENITO 49.0 2934.6144 2.6005 42.03 58.3364 60.0351
ARENITO 49.0 2934.7668 2.6207 38.6762 57.6553 59.6603
ARENITO 49.0 2934.9192 2.6398 36.0598 57.469 58.9276
ARENITO 49.0 2935.0716 2.6622 33.7551 57.469 57.8048
ARENITO 49.0 2935.224 2.6852 31.155 57.469 57.3413
ARENITO 49.0 2935.3764 2.7014 28.6389 57.3131 57.9108
ARENITO 49.0 2935.5288 2.6906 27.133 57.2227 58.9408
ARENITO 49.0 2935.6812 2.6631 27.2995 57.2227 59.8825
ARENITO 49.0 2935.8336 2.6226 29.1804 57.3805 60.478
ARENITO 49.0 2935.986 2.5775 32.9336 57.9449 60.6397
ARENITO 49.0 2936.1384 2.5806 37.8243 58.8459 60.5102
ARENITO 49.0 2936.2908 2.5927 41.8157 59.193 60.2127
ARENITO 49.0 2936.4432 2.5944 42.5709 59.193 59.8294
ARENITO 49.0 2936.5956 2.5941 40.6143 59.193 59.4282
ARENITO 49.0 2936.748 2.5997 39.327 59.3547 59.2904
ARENITO 49.0 2936.9004 2.6067 39.4005 59.4392 59.3892
ARENITO 49.0 2937.0528 2.614 39.7047 59.7657 59.3409
ARENITO 49.0 2937.2052 2.6207 39.6786 60.5862 59.3899
ARENITO 49.0 2937.3576 2.6254 39.9528 61.738 59.5069
ARENITO 49.0 2937.51 2.618 42.4917 62.8087 59.4732
ARENITO 49.0 2937.6624 2.5996 47.6006 63.2994 59.8108
ARENITO 49.0 2937.8148 2.5901 52.0106 63.2134 60.2938
ARENITO 49.0 2937.9672 2.5888 53.4931 62.7995 60.7447
ARENITO 49.0 2938.1196 2.5867 52.7277 62.3052 61.0258
ARENITO 49.0 2938.272 2.5797 51.0142 61.812 61.0895
ARENITO 49.0 2938.4244 2.5871 47.8164 61.4869 61.0552
ARENITO 49.0 2938.5768 2.6 44.4679 61.4095 61.005
ARENITO 49.0 2938.7292 2.6093 43.4945 61.4095 60.9895
ARENITO 49.0 2938.8816 2.6 43.666 60.8967 60.6427
ARENITO 49.0 2939.034 2.6003 43.2827 60.3275 59.898
ARENITO 49.0 2939.1864 2.5811 42.5637 59.8332 59.1853
ARENITO 49.0 2939.3388 2.5781 41.1858 59.34 58.4997
ARENITO 49.0 2939.4912 2.5956 38.3162 58.3259 58.0445
ARENITO 49.0 2939.6436 2.6095 33.6446 57.613 57.6581
ARENITO 49.0 2939.796 2.6276 30.3174 57.469 57.4704
ARENITO 49.0 2939.9484 2.6472 27.9331 57.469 57.3701
ARENITO 49.0 2940.1008 2.6669 25.6774 57.469 57.1269
ARENITO 49.0 2940.2532 2.7013 23.8008 57.646 56.9337
ARENITO 49.0 2940.4056 2.7362 22.1281 58.07 56.8915
ARENITO 49.0 2940.558 2.7353 21.667 58.5639 57.1083
ARENITO 49.0 2940.7104 2.7061 22.6243 59.2371 57.4455
ARENITO 49.0 2940.8628 2.6689 25.2024 59.9768 57.8321
ARENITO 49.0 2941.0152 2.6776 27.6567 60.7177 58.1235
ARENITO 49.0 2941.1676 2.6794 30.3118 61.6399 58.1542
ARENITO 49.0 2941.32 2.6629 34.0845 62.4452 57.9572
ARENITO 49.0 2941.4724 2.6429 39.3082 63.5495 57.7067
ARENITO 49.0 2941.6248 2.6591 44.4407 64.4201 57.6782
ARENITO 49.0 2941.7772 2.6867 46.4549 65.5285 57.6539
ARENITO 49.0 2941.9296 2.6943 46.3996 66.7614 57.7903
ARENITO 49.0 2942.082 2.6751 45.8632 67.8117 58.4774
ARENITO 49.0 2942.2344 2.6363 46.1524 68.8004 59.33
ARENITO 49.0 2942.3868 2.6009 47.5988 69.9723 60.4819
ARENITO 49.0 2942.5392 2.6049 49.458 71.2071 61.2055
ARENITO 49.0 2942.6916 2.6163 51.1714 72.6301 61.4153
ARENITO 49.0 2942.844 2.6286 53.6425 74.3012 61.5156
ARENITO 49.0 2942.9964 2.6271 58.1906 76.4038 61.5392
ARENITO 49.0 2943.1488 2.6395 64.7662 78.0594 61.4625
ARENITO 49.0 2943.3012 2.6506 68.8068 79.3524 61.1309
ARENITO 49.0 2943.4536 2.6418 70.6679 80.2048 60.7693
ARENITO 49.0 2943.606 2.6217 70.0477 80.7548 60.9221
ARENITO 49.0 2943.7584 2.6051 68.2945 81.6327 60.7171
ARENITO 49.0 2943.9108 2.6064 65.563 82.4268 60.0161
ARENITO 49.0 2944.0632 2.6077 61.8155 83.1678 59.5663
ARENITO 49.0 2944.2156 2.6148 57.8477 84.2966 58.9794
ARENITO 49.0 2944.368 2.6356 54.5305 85.5324 58.6827
ARENITO 49.0 2944.5204 2.6462 57.5213 86.3755 59.3127
ARENITO 49.0 2944.6728 2.669 67.5093 86.921 59.8076
ARENITO 49.0 2944.8252 2.6547 75.961 87.6117 60.0495
ARENITO 49.0 2944.9776 2.6385 80.0117 87.5647 60.2895
ARENITO 49.0 2945.13 2.6381 80.6425 87.5151 60.46
ARENITO 49.0 2945.2824 2.6395 80.4436 87.7133 60.4898
ARENITO 49.0 2945.4348 2.6429 80.5945 87.9598 60.3286
ARENITO 49.0 2945.5872 2.6396 79.4431 88.2068 60.0473
ARENITO 49.0 2945.7396 2.6297 77.7544 88.2539 59.9494
ARENITO 49.0 2945.892 2.6252 76.3546 87.6509 59.94
ARENITO 49.0 2946.0444 2.6296 76.4487 87.5151 59.94
ARENITO 49.0 2946.1968 2.6299 77.74 87.3131 60.104
ARENITO 49.0 2946.3492 2.6519 78.2781 87.0659 60.2223
ARENITO 49.0 2946.5016 2.6788 78.0645 86.6163 60.3223
ARENITO 49.0 2946.654 2.6844 78.0749 85.9185 60.4639
ARENITO 49.0 2946.8064 2.6398 77.4044 85.3817 60.4898
ARENITO 49.0 2946.9588 2.6357 75.3401 84.4762 60.5315
FOLHELHO 57.0 2947.1112 2.6442 73.5824 83.696 60.5397
FOLHELHO 57.0 2947.2636 2.6657 73.1736 82.7483 60.4978
FOLHELHO 57.0 2947.416 2.6612 73.9796 81.1373 60.4477
FOLHELHO 57.0 2947.5684 2.6596 75.8023 79.4119 60.3555
FOLHELHO 57.0 2947.7208 2.652 77.5064 78.0994 60.3398
FOLHELHO 57.0 2947.8732 2.6583 79.3697 76.2357 60.4672
ARENITO 49.0 2948.0256 2.6316 81.9665 74.4733 60.5323
ARENITO 49.0 2948.178 2.6199 86.3809 72.5337 61.0518
ARENITO 49.0 2948.3304 2.6102 90.8809 70.1341 62.2964
ARENITO 49.0 2948.4828 2.5855 96.2667 66.6022 63.9948
ARENITO 49.0 2948.6352 2.55 98.5954 62.4805 65.7453
ARENITO 49.0 2948.7876 2.4759 96.3522 58.2806 66.4193
ARENITO 49.0 2948.94 2.453 86.8772 53.6511 66.3999
ARENITO 49.0 2949.0924 2.4407 75.9786 50.2527 66.5171
ARENITO 49.0 2949.2448 2.4357 68.5104 47.4707 67.278
ARENITO 49.0 2949.3972 2.4631 65.9686 44.7519 68.6122
ARENITO 49.0 2949.5496 2.4715 65.2283 43.1205 69.6182
ARENITO 49.0 2949.702 2.4589 65.3023 42.2883 70.087
ARENITO 49.0 2949.8544 2.4739 69.3251 43.2878 70.0908
FOLHELHO 57.0 2950.0068 2.4955 77.8179 45.6161 70.9717
FOLHELHO 57.0 2950.1592 2.5015 90.8252 47.4247 71.5282
FOLHELHO 57.0 2950.3116 2.4895 98.8717 48.9347 72.0741
FOLHELHO 57.0 2950.464 2.4871 101.7331 51.2991 72.4022
FOLHELHO 57.0 2950.6164 2.4861 103.5984 52.661 72.3443
FOLHELHO 57.0 2950.7688 2.5219 106.0086 53.6751 72.1542
FOLHELHO 57.0 2950.9212 2.5772 107.8197 55.5526 71.3673
FOLHELHO 57.0 2951.0736 2.5909 110.3763 57.3068 70.4242
FOLHELHO 57.0 2951.226 2.5619 114.582 58.8086 69.5193
FOLHELHO 57.0 2951.3784 2.5189 116.9384 59.1708 68.8442
FOLHELHO 57.0 2951.5308 2.5122 114.7239 58.743 68.3748
FOLHELHO 57.0 2951.6832 2.5147 105.9878 57.3497 68.1531
FOLHELHO 57.0 2951.8356 2.5232 92.9468 55.6412 67.7692
FOLHELHO 57.0 2951.988 2.5212 80.9967 54.3647 67.7822
ARENITO 49.0 2952.1404 2.5301 75.0558 53.5865 67.8322
ARENITO 49.0 2952.2928 2.5226 75.8486 53.3008 68.0672
ARENITO 49.0 2952.4452 2.5321 79.3126 52.1389 68.0396
ARENITO 49.0 2952.5976 2.5515 78.9575 51.1326 67.7099
ARENITO 49.0 2952.75 2.538 72.7668 50.3766 67.7794
ARENITO 49.0 2952.9024 2.5369 66.3865 50.3269 67.1312
ARENITO 49.0 2953.0548 2.5491 63.9687 50.5583 66.2412
ARENITO 49.0 2953.2072 2.5452 63.5297 51.0363 64.9652
ARENITO 49.0 2953.3596 2.5402 60.401 50.601 63.7086
ARENITO 49.0 2953.512 2.5456 55.8462 50.5732 63.4015
ARENITO 49.0 2953.6644 2.5516 52.5582 50.5732 64.1461
ARENITO 49.0 2953.8168 2.5272 49.8833 50.5732 64.3305
ARENITO 49.0 2953.9692 2.5145 48.4176 51.2786 65.1012
ARENITO 49.0 2954.1216 2.5092 47.8806 52.0201 65.2811
ARENITO 49.0 2954.274 2.5071 48.1759 52.9954 65.1436
ARENITO 49.0 2954.4264 2.5041 50.4088 54.4579 64.8008
ARENITO 49.0 2954.5788 2.504 53.9963 56.1788 65.2703
ARENITO 49.0 2954.7312 2.4953 59.4529 59.0935 66.2532
ARENITO 49.0 2954.8836 2.5153 70.3428 62.7756 67.5954
FOLHELHO 57.0 2955.036 2.5334 83.9052 65.5242 68.6577
FOLHELHO 57.0 2955.1884 2.5388 97.786 68.7242 68.8321
FOLHELHO 57.0 2955.3408 2.5438 111.2274 70.2422 69.0798
FOLHELHO 57.0 2955.4932 2.5556 118.8023 71.2419 69.8208
FOLHELHO 57.0 2955.6456 2.5441 126.1609 71.9881 70.5239
FOLHELHO 57.0 2955.798 2.536 129.6817 72.7272 70.8301
FOLHELHO 57.0 2955.9504 2.5369 132.8277 73.2252 69.5502
FOLHELHO 57.0 2956.1028 2.5963 134.5797 73.7195 67.8495
FOLHELHO 57.0 2956.2552 2.6314 133.6125 73.9679 66.1001
FOLHELHO 57.0 2956.4076 2.6555 127.7802 73.4791 65.0416
FOLHELHO 57.0 2956.56 2.6397 115.7312 72.9846 65.1374
FOLHELHO 57.0 2956.7124 2.5767 101.5827 71.7508 65.6391
FOLHELHO 57.0 2956.8648 2.5438 81.6641 71.0144 66.2392
ARENITO 49.0 2957.0172 2.5259 67.8977 71.0161 66.8851
ARENITO 49.0 2957.1696 2.524 59.5492 71.2633 66.6792
ARENITO 49.0 2957.322 2.531 58.9312 71.5151 65.9803
ARENITO 49.0 2957.4744 2.5401 62.02 72.2566 65.38
ARENITO 49.0 2957.6268 2.5565 67.1602 73.0026 64.8921
ARENITO 49.0 2957.7792 2.5919 73.2211 73.9751 65.1483
ARENITO 49.0 2957.9316 2.5987 84.1094 74.2269 65.6427
ARENITO 49.0 2958.084 2.5945 91.7904 74.7213 65.8858
ARENITO 49.0 2958.2364 2.5854 95.9243 75.1939 65.8356
ARENITO 49.0 2958.3888 2.573 94.4856 74.9328 65.7871
ARENITO 49.0 2958.5412 2.5782 89.0932 74.1913 65.8188
ARENITO 49.0 2958.6936 2.5612 83.124 73.4681 66.7605
ARENITO 49.0 2958.846 2.5443 76.8714 73.2033 67.3956
ARENITO 49.0 2958.9984 2.5289 75.1624 72.4719 67.6566
ARENITO 49.0 2959.1508 2.5284 74.1024 71.9776 68.1248
ARENITO 49.0 2959.3032 2.5174 73.3625 71.4833 67.8405
ARENITO 49.0 2959.4556 2.5469 72.7591 70.9786 66.9123
ARENITO 49.0 2959.608 2.5683 73.3365 70.2243 66.4368
ARENITO 49.0 2959.7604 2.5937 75.4164 69.2494 66.4479
ARENITO 49.0 2959.9128 2.5759 77.498 68.4964 66.6423
ARENITO 49.0 2960.0652 2.5766 75.6737 67.4784 66.7188
ARENITO 49.0 2960.2176 2.5726 72.1808 66.0267 66.377
ARENITO 49.0 2960.37 2.5681 64.6863 65.0254 65.4491
ARENITO 49.0 2960.5224 2.5576 56.9702 63.8061 64.8674
ARENITO 49.0 2960.6748 2.5659 45.8632 62.8175 64.5912
ARENITO 49.0 2960.8272 2.5419 41.1791 61.8838 64.6562
ARENITO 49.0 2960.9796 2.5524 40.1888 61.6374 64.839
ARENITO 49.0 2961.132 2.5331 42.3457 61.4287 64.144
ARENITO 49.0 2961.2844 2.5256 45.6695 61.6758 62.9121
ARENITO 49.0 2961.4368 2.5557 50.0389 61.9628 61.4235
ARENITO 49.0 2961.5892 2.5565 53.5956 62.7465 60.7711
ARENITO 49.0 2961.7416 2.584 58.8103 63.9603 61.8446
ARENITO 49.0 2961.894 2.5736 71.6256 64.8802 64.0909
ARENITO 49.0 2962.0464 2.5481 83.4749 65.0577 65.7365
ARENITO 49.0 2962.1988 2.5039 92.8732 64.5156 67.293
ARENITO 49.0 2962.3512 2.4313 94.8662 63.5026 68.2758
ARENITO 49.0 2962.656 2.3672 72.1304 60.7883 67.3505
ARENITO 49.0 2962.8084 2.4577 63.9673 59.5794 66.0577
ARENITO 49.0 2962.9608 2.5075 56.7756 58.6203 65.0038
ARENITO 49.0 2963.1132 2.5362 56.6398 57.934 65.283
ARENITO 49.0 2963.2656 2.5341 60.705 57.6868 66.6852
ARENITO 49.0 2963.418 2.4956 69.7249 57.4398 68.6629
ARENITO 49.0 2963.5704 2.4831 76.7424 57.1933 69.2354
ARENITO 49.0 2963.7228 2.4674 81.8402 56.9461 69.2169
ARENITO 49.0 2963.8752 2.4585 85.2048 56.668 69.0349
ARENITO 49.0 2964.0276 2.4834 85.808 56.1124 68.6475
ARENITO 49.0 2964.18 2.4955 84.2339 55.1559 68.4119
ARENITO 49.0 2964.3324 2.5125 81.9754 54.3818 68.579
ARENITO 49.0 2964.4848 2.5131 78.9412 53.4291 68.529
ARENITO 49.0 2964.6372 2.4974 75.6401 52.6535 68.5065
ARENITO 49.0 2964.7896 2.5128 73.6535 51.7347 68.6711
ARENITO 49.0 2964.942 2.5182 73.4323 51.312 68.8638
ARENITO 49.0 2965.0944 2.5218 74.6536 51.2761 68.6482
ARENITO 49.0 2965.2468 2.5292 74.5729 51.029 67.9717
ARENITO 49.0 2965.3992 2.5066 73.1736 50.8195 66.9679
ARENITO 49.0 2965.5516 2.5018 72.2037 50.7062 66.5867
ARENITO 49.0 2965.704 2.5168 70.7518 49.8874 66.6965
ARENITO 49.0 2965.8564 2.5128 68.748 48.8097 67.3425
ARENITO 49.0 2966.0088 2.4929 67.6299 48.5627 67.6607
ARENITO 49.0 2966.1612 2.4769 67.4874 48.3162 67.8272
ARENITO 49.0 2966.3136 2.4762 69.4451 48.1104 68.0444
ARENITO 49.0 2966.466 2.4764 72.6333 48.1104 68.0261
ARENITO 49.0 2966.6184 2.4755 74.5179 48.1104 67.6674
ARENITO 49.0 2966.7708 2.4905 78.0801 48.1969 67.2135
ARENITO 49.0 2966.9232 2.5066 88.4262 48.6909 66.5653
ARENITO 49.0 2967.0756 2.5009 100.9306 49.1397 66.1741
ARENITO 49.0 2967.228 2.4855 109.977 49.3869 65.823
ARENITO 49.0 2967.3804 2.5049 105.0868 49.68 65.4533
ARENITO 49.0 2967.5328 2.525 87.5072 50.1741 64.9548
ARENITO 49.0 2967.6852 2.5396 60.8014 50.6671 64.2735
ARENITO 49.0 2967.8376 2.5511 49.5377 51.2571 63.759
ARENITO 49.0 2967.99 2.5706 48.7823 52.2451 63.855
ARENITO 49.0 2968.1424 2.5778 55.3227 53.28 64.8862
ARENITO 49.0 2968.2948 2.5776 65.3468 54.4165 65.6082
ARENITO 49.0 2968.4472 2.5727 77.9066 55.0566 66.1074
ARENITO 49.0 2968.5996 2.5587 83.1596 55.1512 66.0018
ARENITO 49.0 2968.752 2.556 80.6673 54.6053 64.984
ARENITO 49.0 2968.9044 2.5211 70.6149 53.8638 63.7742
ARENITO 49.0 2969.0568 2.5345 59.3031 53.1228 63.549
ARENITO 49.0 2969.2092 2.5568 49.2514 52.3298 63.8266
ARENITO 49.0 2969.3616 2.5616 46.9598 51.4497 65.0622
ARENITO 49.0 2969.514 2.5421 49.1356 51.0108 66.6546
ARENITO 49.0 2969.6664 2.4956 52.0472 50.8747 67.7656
ARENITO 49.0 2969.8188 2.4771 54.1776 51.1781 68.42
ARENITO 49.0 2969.9712 2.4747 56.1107 51.6724 68.4779
ARENITO 49.0 2970.1236 2.4748 57.752 52.2818 68.1219
ARENITO 49.0 2970.276 2.5031 60.3809 53.152 67.3743
ARENITO 49.0 2970.4284 2.5201 64.4589 53.5285 66.5791
ARENITO 49.0 2970.5808 2.5427 67.4955 53.4094 66.1281
ARENITO 49.0 2970.7332 2.5346 67.689 52.9761 65.7507
ARENITO 49.0 2970.8856 2.5149 64.6956 52.9112 65.7111
ARENITO 49.0 2971.038 2.5187 61.3904 53.3437 65.8872
ARENITO 49.0 2971.1904 2.4995 58.9166 53.5285 65.6244
ARENITO 49.0 2971.3428 2.49 56.0356 53.5912 65.0841
ARENITO 49.0 2971.4952 2.4987 51.3261 53.8383 64.4362
ARENITO 49.0 2971.6476 2.509 47.4883 54.1494 64.353
ARENITO 49.0 2971.8 2.4907 45.7284 54.836 64.42
ARENITO 49.0 2971.9524 2.4905 45.4092 56.0718 64.088
ARENITO 49.0 2972.1048 2.5096 47.0619 57.1745 63.9004
ARENITO 49.0 2972.2572 2.5434 48.9308 57.8479 63.2537
ARENITO 49.0 2972.4096 2.5674 47.852 58.275 62.7113
