WellName:  1API 0001  PR
Field:     PR-01
Operator:  PETROBRAS
Country:   BRA
RunNumber: 0

DEPT       CALI       BIT        GR         FFDC       NFDC       RHOB       DRHO        FCNL       NCNL       NPHI       TENS       
M          IN         IN         GAPI       CPS        CPS        G/CC       G/CC        CPS        CPS        LS         LB         
5183.935   9.40291    8.500000   133.4119   187.157    428.6461   2.832826   0.061390    195.029    377.7382   19.3469    5586.075   
5183.782   9.39009    8.500000   134.3741   209.589    461.1685   2.809359   0.099209    196.589    380.1392   19.2866    5625.115   
5183.630   9.96318    8.500000   128.0983   252.502    526.1454   2.769197   0.170925    193.964    379.0676   18.8893    5668.425   
5183.478   10.12797   8.500000   111.9253   304.097    586.9691   2.721797   0.224181    192.593    376.0545   18.7180    5722.715   
5183.325   10.10782   8.500000   89.0025    344.579    627.4656   2.675015   0.254346    193.102    373.0185   18.3831    5502.505   
5183.173   9.89726    8.500000   67.3257    367.211    632.3848   2.638712   0.248088    194.680    369.2642   18.0080    5383.250   
5183.021   9.74896    8.500000   52.2268    373.825    629.8339   2.603449   0.241180    197.262    366.9036   17.4900    5293.580   
5182.868   9.63910    8.500000   45.6667    384.924    604.9021   2.561885   0.201954    199.954    364.6131   17.0397    5248.135   
5182.716   9.50178    8.500000   43.9734    368.406    551.8972   2.539345   0.134930    203.491    368.1667   16.8329    5291.444   
5182.563   9.28756    8.500000   44.1714    319.735    507.5225   2.581954   0.093971    215.767    388.7473   16.6084    5375.015   
5182.411   9.12644    8.500000   44.9412    260.386    486.8282   2.693624   0.100595    244.546    426.1859   15.7133    5432.354   
5182.259   9.10630    8.500000   44.9638    214.719    489.1218   2.827651   0.143012    287.755    471.1919   14.0207    5478.409   
5182.106   9.13926    8.500000   44.8338    195.426    507.9698   2.913637   0.193074    333.754    509.5596   12.0982    5512.265   
5181.954   9.13926    8.500000   45.0654    202.907    516.6719   2.928639   0.199605    370.455    531.6984   10.5003    5531.784   
5181.802   9.14109    8.500000   45.3238    204.548    505.1367   2.919082   0.179335    390.290    537.1776   9.4494     5446.995   
5181.649   9.13926    8.500000   45.9951    194.395    494.1358   2.922837   0.171311    397.422    538.3322   8.9065     5373.795   
5181.497   9.12278    8.500000   46.7384    184.262    471.0966   2.930503   0.142547    401.831    538.5177   8.6857     5343.295   
5181.345   9.14109    8.500000   46.1640    171.020    439.7254   2.936306   0.100496    402.079    538.1168   8.6029     5326.215   
5181.191   9.13926    8.500000   45.3282    158.288    416.3212   2.952120   0.070755    398.918    535.5729   8.6834     5356.104   
5181.039   9.14109    8.500000   43.8647    156.958    428.3317   2.937784   0.095946    388.902    526.2690   8.8641     5433.575   
5180.887   9.13926    8.500000   42.7748    204.494    477.8904   2.830762   0.133563    370.417    506.7325   9.1514     5448.824   
5180.734   9.41939    8.500000   41.7899    314.955    548.0345   2.638758   0.160449    343.731    477.8705   9.2904     5471.395   
5180.582   11.67695   8.500000   41.3461    452.230    600.3751   2.442308   0.163546    315.946    448.3907   8.3985     5468.955   
5180.430   12.23172   8.500000   40.4500    569.943    627.7596   2.297920   0.154178    290.812    424.9160   8.8172     5426.255   
5180.277   12.23722   8.500000   40.0012    633.151    631.1888   2.220958   0.137666    274.832    411.5729   9.3698     5404.295   
5180.125   12.23722   8.500000   39.6408    640.123    632.7002   2.201263   0.137453    267.291    403.0055   9.5555     5377.455   
5179.973   12.23172   8.500000   39.4021    626.238    632.7604   2.212399   0.141914    262.694    391.9525   9.4718     5374.404   
5179.820   12.23722   8.500000   39.7148    613.767    634.9597   2.229731   0.148801    256.428    382.1606   9.5235     5379.895   
5179.668   12.09989   8.500000   40.9167    602.873    635.7250   2.243024   0.153376    248.159    377.1557   10.1354    5392.095   
5179.516   11.41329   8.500000   41.4370    598.641    635.2563   2.244584   0.154174    236.571    374.7415   11.5625    5424.425   
5179.363   11.62751   8.500000   41.9048    609.737    632.8944   2.231759   0.147425    223.657    374.2994   12.8989    5434.795   
5179.211   12.49538   8.500000   42.3351    605.573    611.6478   2.223678   0.120575    212.966    372.9051   13.7320    5436.015   
5179.059   12.37819   8.500000   42.1355    548.087    573.7960   2.259501   0.087708    205.042    365.6461   14.4522    5434.185   
5178.906   13.22592   8.500000   40.7560    440.803    533.4899   2.371118   0.071043    199.777    357.0461   14.1052    5412.225   
5178.754   13.22775   8.500000   38.6845    323.511    505.1127   2.553102   0.087689    197.472    347.1832   13.7797    5345.734   
5178.601   13.24240   8.500000   36.5822    236.656    493.0303   2.742586   0.130151    193.412    335.8172   13.4197    5357.020   
5178.448   13.22592   8.500000   34.9774    204.809    497.1417   2.855835   0.165894    186.933    323.3486   13.3015    5401.244   
5178.296   13.22775   8.500000   35.5383    207.078    495.4076   2.881513   0.160805    181.257    314.8174   13.3046    5421.375   
5178.144   13.04466   8.500000   37.0073    212.996    504.0762   2.847506   0.169511    182.305    315.8367   13.2151    5443.944   
5177.991   11.90947   8.500000   38.9927    246.840    514.1895   2.781565   0.156460    198.834    337.4889   13.1572    5419.544   
5177.839   11.82525   8.500000   40.8953    277.022    528.2068   2.706237   0.155638    228.360    374.9169   12.2706    5406.430   
5177.687   12.12186   8.500000   42.1601    308.272    542.3605   2.650091   0.156134    262.735    415.5774   11.1136    5391.484   
5177.534   11.48470   8.500000   42.1002    329.445    554.6798   2.609665   0.161422    290.519    444.5264   10.4400    5395.755   
5177.382   11.08372   8.500000   42.7393    345.183    559.4146   2.585778   0.159122    307.770    455.7842   9.8031     5400.635   
5177.229   11.08921   8.500000   43.4922    354.182    570.1760   2.564249   0.169726    313.904    454.7881   9.2111     5367.084   
5177.077   11.10020   8.500000   44.2354    375.772    573.7174   2.543784   0.163019    316.448    453.2575   8.7949     5348.175   
5176.925   11.08921   8.500000   45.1886    379.185    577.3888   2.534610   0.166485    319.286    449.8300   8.4832     5346.345   
5176.772   11.08921   8.500000   45.1940    384.989    593.6511   2.532307   0.186405    323.552    453.0786   8.3250     5340.244   
5176.620   10.95189   8.500000   44.1141    411.329    613.6360   2.511678   0.200545    333.206    468.4920   8.3468     5344.819   
5176.468   10.60584   8.500000   43.5989    429.058    604.5461   2.486748   0.179778    353.903    494.4836   8.2452     5400.939   
5176.315   9.88811    8.500000   43.5432    410.804    586.2557   2.494918   0.163076    381.668    527.5166   8.5664     5402.159   
5176.163   9.52192    8.500000   43.9520    366.767    566.4481   2.558504   0.157329    414.925    558.4462   8.2353     5370.135   
5176.010   9.38643    8.500000   44.2277    311.555    562.7312   2.662966   0.184488    447.096    574.8329   7.5138     5380.505   
5175.857   9.35348    8.500000   44.0737    274.763    575.6783   2.757731   0.228399    466.456    583.5723   6.9300     5377.455   
5175.705   9.36080    8.500000   43.2106    277.348    601.4546   2.791439   0.262729    473.234    589.2163   6.7113     5348.175   
5175.553   9.35348    8.500000   42.5856    294.540    605.1729   2.777353   0.255804    473.901    590.9962   6.7881     5415.274   
5175.400   9.35348    8.500000   42.3331    301.653    611.1855   2.749195   0.259205    468.140    591.6422   6.9872     5472.005   
5175.248   9.35348    8.500000   43.6631    314.849    604.3146   2.721588   0.241307    461.600    588.1609   7.1656     5517.755   
5175.096   9.35348    8.500000   44.2919    312.068    585.4880   2.693716   0.216924    456.655    582.7533   7.1751     5558.624   
5174.943   9.36080    8.500000   44.4870    311.150    565.0447   2.669200   0.188139    451.863    571.3643   6.9053     5528.734   
5174.791   9.60066    8.500000   43.9537    299.094    527.5415   2.649723   0.139278    451.460    554.8416   6.0511     5385.995   
5174.639   9.76544    8.500000   43.7179    269.391    476.5600   2.656526   0.076182    454.915    533.4159   5.0313     5360.984   
5174.486   9.63361    8.500000   43.9479    222.425    423.5582   2.697987   0.017024    457.452    515.6127   4.3511     5314.015   
5174.334   9.58418    8.500000   45.6579    180.345    375.3370   2.772671   -0.040961   459.519    504.2739   3.9334     5360.984   
5174.182   9.53474    8.500000   47.8592    141.903    342.0405   2.860755   -0.069828   458.506    503.8162   3.8734     5370.135   
5174.029   9.50728    8.500000   49.1871    128.687    339.9576   2.924004   -0.055342   457.863    505.9343   4.0697     5382.944   
5173.877   9.40291    8.500000   48.6310    128.091    338.6357   2.946825   -0.057634   457.045    515.3877   4.5036     5420.460   
5173.725   9.25461    8.500000   46.2114    126.822    339.8057   2.955946   -0.052795   463.614    533.9655   5.0822     5441.505   
5173.572   9.13926    8.500000   45.2859    124.560    340.2491   2.970152   -0.048121   478.461    563.5293   5.5474     5428.694   
5173.420   9.08982    8.500000   44.7664    124.792    347.5252   2.986559   -0.031005   504.352    596.4124   5.7239     5467.124   
5173.267   9.11180    8.500000   46.4277    130.231    369.9940   2.997690   0.012246    529.936    622.5939   5.5351     5392.095   
5173.114   9.08982    8.500000   48.2287    139.033    391.1846   2.994798   0.045205    553.093    635.5195   5.2932     5415.274   
5172.962   9.08982    8.500000   49.2920    146.635    401.7738   2.980577   0.056642    561.604    643.9731   5.2032     5459.194   
5172.810   9.08982    8.500000   49.2118    150.203    404.2711   2.966938   0.056957    558.566    647.0059   5.3585     5468.345   
5172.657   9.08982    8.500000   50.3167    151.002    402.7917   2.962178   0.052868    551.782    647.0199   5.5387     5431.135   
5172.505   9.08982    8.500000   49.8303    151.486    408.0998   2.965366   0.063049    548.778    644.0229   5.5610     5426.255   
5172.353   9.08982    8.500000   49.3707    156.043    422.4010   2.966183   0.085592    549.253    638.3280   5.3598     5411.615   
5172.200   9.08982    8.500000   47.9330    162.041    430.5921   2.955774   0.093928    554.538    631.9801   4.9995     5382.335   
5172.048   9.12278    8.500000   46.1984    167.252    432.9631   2.940166   0.092141    560.439    625.3937   4.6330     5408.564   
5171.896   9.41940    8.500000   45.7968    166.572    426.3237   2.929818   0.080182    559.964    621.6917   4.1814     5420.765   
5171.743   9.46883    8.500000   46.6097    160.502    410.7153   2.930080   0.056776    560.243    620.7423   4.1055     5475.055   
5171.591   9.30404    8.500000   47.2639    150.356    392.1685   2.939721   0.031635    561.269    623.7561   4.3398     5489.694   
5171.438   9.21433    8.500000   47.5877    139.849    372.7592   2.953579   0.004160    560.987    630.7633   4.6415     5553.135   
5171.286   9.20518    8.500000   47.0337    131.934    358.0501   2.967400   -0.017469   556.652    636.4310   4.9126     5585.465   
5171.134   9.17222    8.500000   46.3751    127.502    352.7932   2.978334   -0.022866   552.290    636.0797   5.1674     5493.354   
5170.981   9.17222    8.500000   47.1142    125.856    349.7875   2.986493   -0.027340   546.508    636.0879   5.3117     5407.955   
5170.829   9.13926    8.500000   47.4589    127.892    359.4564   2.993729   -0.008011   543.808    633.1716   5.3799     5321.944   
5170.676   9.10631    8.500000   47.0939    134.683    380.7758   3.000585   0.029268    541.120    627.1464   5.3566     5239.595   
5170.523   9.10631    8.500000   46.8059    144.652    409.3958   3.001345   0.074893    535.359    619.1848   5.4037     5262.470   
5170.371   9.10631    8.500000   46.5476    163.318    453.8755   2.962871   0.135881    514.702    604.9386   5.7178     5318.284   
5170.219   9.10631    8.500000   45.7100    216.907    509.8380   2.866517   0.175267    482.971    584.3077   6.3374     5359.155   
5170.066   9.09715    8.500000   44.1589    287.955    569.3929   2.747855   0.209954    446.263    561.6011   7.0742     5381.115   
5169.914   9.12278    8.500000   42.5910    353.458    621.5957   2.661169   0.241494    414.561    534.7102   7.6511     5352.750   
5169.762   9.17222    8.500000   40.8492    390.085    651.8418   2.618094   0.261058    390.640    511.7173   7.9514     5378.369   
5169.609   9.19341    8.500000   39.8646    393.565    653.2291   2.613702   0.261040    377.242    496.0272   8.2204     5387.215   
5169.457   9.17039    8.500000   39.2938    374.343    646.5552   2.621768   0.262559    364.144    489.6038   8.7165     5451.265   
5169.305   9.40292    8.500000   38.4329    378.273    640.2626   2.615897   0.252389    351.652    487.3587   9.2025     5497.319   
5169.152   9.69953    8.500000   36.9922    379.802    623.2262   2.598942   0.229294    340.087    486.0167   9.6488     5524.465   
5169.000   9.79840    8.500000   36.3495    365.113    597.6622   2.595904   0.202561    328.637    480.3686   10.2536    5482.375   
5168.848   10.14445   8.500000   36.0778    337.242    567.9141   2.613796   0.176233    313.494    471.7112   10.7287    5387.215   
5168.695   9.99614    8.500000   37.0602    309.078    545.5558   2.645136   0.160466    295.209    460.9924   11.8640    5304.255   
5168.543   9.93023    8.500000   45.6168    288.228    532.9734   2.673687   0.155138    274.091    445.3621   13.0030    5334.145   
5168.391   9.93023    8.500000   63.6367    289.060    540.9083   2.688457   0.166776    250.487    420.7946   13.9607    5317.064   
5168.238   9.91375    8.500000   88.0725    295.371    553.3678   2.688012   0.181280    225.887    388.1046   14.8496    5379.895   
5168.085   9.81488    8.500000   111.9058   305.234    560.9580   2.675985   0.185976    200.924    356.7197   16.1660    5429.915   
5167.933   9.94671    8.500000   127.0458   310.593    555.5773   2.657197   0.174532    177.183    334.5756   17.8650    5445.774   
5167.780   10.21036   8.500000   131.6948   306.749    537.0337   2.642257   0.148965    160.344    322.4410   19.6643    5437.234   
5167.628   10.30923   8.500000   128.8153   290.398    508.0490   2.640888   0.114059    150.149    316.3960   21.1580    5429.305   
5167.476   10.34219   8.500000   124.1074   272.832    489.1742   2.648982   0.095237    144.706    310.3420   22.0257    5449.435   
5167.323   10.35867   8.500000   119.5215   275.371    495.2610   2.641641   0.103607    139.865    303.1194   22.5202    5513.484   
5167.171   10.39163   8.500000   118.6096   308.773    520.2332   2.604127   0.121384    136.136    298.8244   23.0651    5553.439   
5167.019   10.39163   8.500000   118.9268   351.474    548.4097   2.554239   0.139091    132.936    298.0889   23.6424    5587.295   
5166.866   10.66444   8.500000   121.8559   380.674    566.1761   2.515247   0.149495    132.216    297.8153   23.8696    5644.635   
5166.714   11.00133   8.500000   122.7565   392.305    566.0516   2.497100   0.143298    132.590    298.6531   23.6870    5683.675   
5166.562   11.06725   8.500000   122.2221   379.134    554.3275   2.503980   0.132826    133.976    300.0865   23.5530    5501.284   
5166.409   11.77765   8.500000   119.8125   357.999    546.3712   2.533571   0.132339    134.160    300.5710   23.1407    5328.044   
5166.257   12.02300   8.500000   118.9633   340.295    548.8765   2.573214   0.146254    133.738    299.6915   22.9704    5267.044   
5166.104   11.79230   8.500000   119.9874   332.234    562.7145   2.607551   0.171623    132.242    294.8922   23.0140    5224.345   
5165.952   11.61104   8.500000   122.2884   339.894    586.7081   2.614118   0.201577    128.916    287.8741   23.1897    5292.664   
5165.800   11.56160   8.500000   122.6368   370.110    604.1439   2.589499   0.208760    125.251    282.5669   23.5367    5343.295   
5165.647   11.71906   8.500000   121.3360   390.083    608.2019   2.557997   0.203790    122.777    279.9283   23.9718    5334.145   
5165.495   12.18778   8.500000   120.1233   392.350    601.9657   2.546136   0.194115    121.278    281.5098   24.3552    5374.404   
5165.342   12.08525   8.500000   118.9221   376.660    588.9940   2.556590   0.184265    121.025    284.9390   24.8738    5336.584   
5165.189   12.01201   8.500000   118.6811   352.260    571.6263   2.578319   0.172913    123.094    289.6086   24.8719    5393.925   
5165.037   12.00652   8.500000   116.3455   333.931    555.9631   2.589793   0.160629    127.783    295.7383   24.1102    5383.555   
5164.885   12.02666   8.500000   111.3179   329.662    537.6522   2.584404   0.135522    136.524    303.7535   22.5440    5357.324   
5164.732   12.05595   8.500000   105.6114   326.503    526.4647   2.577927   0.120069    148.492    311.3217   20.4767    5365.560   
5164.580   12.08525   8.500000   100.8624   329.610    537.7522   2.579436   0.135706    161.668    320.5995   18.5069    5455.535   
5164.428   12.05595   8.500000   97.9158    341.228    554.9023   2.581909   0.154732    174.618    332.3950   17.0745    5450.044   
5164.275   11.95342   8.500000   97.8076    341.384    555.8843   2.588136   0.156100    187.616    348.2189   16.2121    5511.655   
5164.123   11.55794   8.500000   98.7895    327.033    548.1538   2.608391   0.153109    200.450    366.8091   15.8473    5551.305   
5163.971   11.14781   8.500000   99.9839    308.254    541.3285   2.641935   0.154571    213.339    385.9413   15.5618    5510.435   
5163.818   11.36752   8.500000   101.1262   296.081    547.1449   2.672015   0.171453    224.692    398.3631   14.9403    5516.535   
5163.666   11.54329   8.500000   100.0639   295.595    550.7715   2.674491   0.177242    230.610    403.3600   14.4593    5411.615   
5163.514   11.60188   8.500000   97.2573    310.327    547.8683   2.642479   0.163157    227.838    397.3979   14.3625    5312.185   
5163.361   11.58723   8.500000   97.6538    324.898    536.6094   2.594343   0.136827    217.039    382.4484   14.7564    5291.444   
5163.209   11.58723   8.500000   99.4238    345.759    539.0707   2.549822   0.128173    199.808    362.7519   15.7382    5298.460   
5163.057   11.76300   8.500000   102.1559   371.681    553.7419   2.517143   0.135918    180.538    344.3817   17.0934    5323.774   
5162.904   11.95049   8.500000   103.8363   395.857    576.1063   2.496054   0.156050    165.290    329.3561   18.5186    5343.600   
5162.751   12.14384   8.500000   103.9324   409.411    584.5518   2.484805   0.161348    156.403    323.1492   19.5779    5344.819   
5162.599   12.17313   8.500000   103.0060   410.719    586.0881   2.485102   0.162880    154.642    323.6160   20.0738    5332.925   
5162.446   12.17313   8.500000   105.6598   404.784    589.3978   2.492385   0.170443    157.889    328.1666   19.9608    5361.595   
5162.294   12.18778   8.500000   109.1692   403.923    588.4609   2.497485   0.169553    161.468    331.4158   19.6380    5369.830   
5162.142   12.26688   8.500000   112.1583   400.117    584.5288   2.503006   0.165905    161.755    330.9069   19.3908    5387.824   
5161.989   12.30496   8.500000   115.0218   388.122    579.3815   2.518015   0.164677    160.050    326.6097   19.3514    5408.564   
5161.837   12.47780   8.500000   115.0163   373.446    575.9502   2.542058   0.167471    157.375    322.8643   19.3390    5391.484   
5161.685   12.39285   8.500000   114.9005   355.725    569.6609   2.567374   0.168111    155.496    319.2527   19.4596    5434.489   
5161.532   12.39285   8.500000   113.3217   340.957    559.7446   2.582194   0.162070    153.880    316.3343   19.4915    5475.359   
5161.380   12.38552   8.500000   111.4894   331.919    541.5454   2.584981   0.140123    152.081    312.7254   19.6120    5438.455   
5161.228   12.39285   8.500000   110.3250   325.135    531.9728   2.588388   0.129509    149.602    310.6309   19.8439    5459.805   
5161.075   12.38552   8.500000   111.1680   320.463    535.0280   2.600297   0.137134    147.912    309.1825   20.2106    5416.495   
5160.923   12.34891   8.500000   110.6924   317.673    540.5504   2.612822   0.147367    145.847    309.2986   20.6318    5359.765   
5160.771   12.31961   8.500000   112.1679   315.831    540.3352   2.617136   0.148201    143.311    306.4271   20.9926    5352.444   
5160.618   12.14384   8.500000   113.9868   312.905    531.2922   2.611816   0.136111    140.824    302.6326   21.3734    5348.784   
5160.466   12.10869   8.500000   115.8230   308.478    516.1206   2.606267   0.115015    138.395    300.7545   21.8407    5407.345   
5160.313   12.08525   8.500000   118.4413   300.507    507.9252   2.610656   0.107020    136.707    302.5906   22.4125    5389.044   
5160.160   12.08525   8.500000   119.8678   294.500    508.3568   2.626989   0.111756    136.348    304.8757   22.8678    5379.284   
5160.008   12.05595   8.500000   120.7181   291.172    518.2507   2.642356   0.129957    136.272    306.6770   23.1482    5352.140   
5159.855   12.01201   8.500000   121.8421   298.195    529.1689   2.641607   0.142425    135.300    305.4698   23.2463    5331.704   
5159.703   11.88458   8.500000   122.6244   307.255    528.1792   2.627324   0.134896    134.908    303.0966   23.2609    5331.095   
5159.551   11.95049   8.500000   121.0524   303.262    515.8571   2.614225   0.118002    134.075    301.3631   23.2031    5319.505   
5159.398   11.96807   8.500000   119.6605   303.491    511.5614   2.600225   0.110940    133.120    299.7911   23.2885    5303.035   
5159.246   11.96807   8.500000   118.0194   314.929    511.3246   2.576225   0.103164    130.246    294.7347   23.4185    5306.694   
5159.094   11.92413   8.500000   116.8463   329.842    514.4036   2.548429   0.098882    126.213    286.1126   23.5225    5323.774   
5158.941   11.96367   8.500000   117.0192   337.700    513.4316   2.533114   0.092612    122.474    277.5262   23.3563    5330.180   
5158.789   12.12919   8.500000   118.9110   329.312    506.5743   2.547958   0.086527    121.656    271.7725   22.8934    5333.535   
5158.637   12.18778   8.500000   120.1338   300.510    499.2304   2.593893   0.092748    123.296    272.5999   22.4481    5331.704   
5158.484   12.45144   8.500000   120.8477   280.219    502.3140   2.641822   0.111805    126.838    278.6456   22.0194    5318.895   
5158.332   12.47780   8.500000   120.5564   280.703    512.8896   2.656688   0.128679    130.782    285.4765   21.8233    5309.135   
5158.180   12.46609   8.500000   119.1448   298.889    523.7938   2.639163   0.133523    133.309    291.0134   21.8247    5302.119   
5158.027   12.37234   8.500000   118.0493   314.557    532.2041   2.612512   0.136476    134.146    294.5681   21.9910    5306.084   
5157.875   12.45144   8.500000   118.5579   322.970    532.2688   2.593134   0.131304    134.438    295.5942   21.9749    5311.575   
5157.723   12.27567   8.500000   118.2565   318.086    518.5485   2.582663   0.112766    134.548    294.0989   21.6490    5326.824   
5157.570   12.02666   8.500000   116.7947   304.880    496.9960   2.587063   0.086154    136.503    289.4902   20.7059    5335.364   
5157.417   11.96807   8.500000   112.1653   289.690    489.9947   2.609709   0.084643    140.043    283.6755   19.1709    5328.655   
5157.265   11.86554   8.500000   105.4568   286.963    508.0727   2.641288   0.116475    144.367    278.8931   17.8995    5319.505   
5157.112   11.47005   8.500000   97.1146    285.212    520.6968   2.663503   0.137980    147.776    282.9862   17.9776    5337.500   
5156.960   10.96178   8.500000   89.8476    279.262    511.7681   2.667237   0.127899    157.425    317.0417   18.4766    5328.044   
5156.808   10.15177   8.500000   85.3240    265.238    478.3580   2.654664   0.082399    196.360    376.7437   17.6124    5333.535   
5156.655   9.96136    8.500000   84.9295    248.155    436.6487   2.639020   0.020306    260.557    445.7042   14.6167    5346.345   
5156.503   9.91741    8.500000   84.8318    231.930    407.5080   2.636598   -0.023263   332.390    502.3583   11.3387    5329.875   
5156.351   9.87347    8.500000   84.6970    223.129    402.6707   2.647646   -0.025404   385.064    531.9797   8.9891     5375.015   
5156.198   9.90277    8.500000   84.2104    220.831    403.7136   2.665002   -0.021198   406.326    534.2657   7.8533     5357.324   
5156.046   9.88812    8.500000   83.2001    224.165    422.5047   2.681160   0.013409    395.427    526.7416   7.7339     5313.404   
5155.894   9.93206    8.500000   82.4628    240.359    454.8696   2.686863   0.060470    382.242    513.6001   7.8893     5361.595   
5155.741   10.51796   8.500000   83.9144    264.712    489.6223   2.674050   0.102030    367.808    495.3634   7.4473     5358.544   
5155.589   10.72303   8.500000   85.8484    290.797    517.6183   2.649142   0.129205    353.907    478.0867   7.6177     5407.955   
5155.437   10.76697   8.500000   87.3826    313.936    537.1409   2.621188   0.144504    338.782    465.6772   7.9095     5470.175   
5155.284   10.76697   8.500000   88.6621    328.449    543.9597   2.599594   0.145898    328.253    457.5906   8.2504     5510.739   
5155.132   10.78162   8.500000   90.8771    337.195    552.5612   2.587925   0.153613    320.426    450.7686   8.3861     5531.784   
5154.979   11.01598   8.500000   94.0605    347.620    565.5713   2.580582   0.166761    318.508    444.2772   8.1300     5500.064   
5154.826   11.01598   8.500000   97.9346    362.825    581.1028   2.569416   0.180595    318.641    436.9443   7.7529     5371.354   
5154.674   11.00133   8.500000   100.7273   381.728    597.1852   2.554526   0.193008    320.509    431.4777   7.3694     5275.584   
5154.521   10.98485   8.500000   101.3635   397.961    610.6436   2.544859   0.203106    321.441    428.3765   7.1238     5258.505   
5154.369   10.91345   8.500000   100.6937   399.804    617.6415   2.545671   0.211599    322.571    428.7588   7.1762     5295.715   
5154.217   10.50331   8.500000   99.8948    391.057    610.4871   2.557352   0.206391    323.948    438.1926   7.6006     5365.864   
5154.064   10.38613   8.500000   97.7328    378.513    609.2836   2.573798   0.211275    329.310    455.6774   8.1762     5409.175   
5153.912   10.24332   8.500000   94.6932    377.153    616.5471   2.582964   0.221790    339.831    476.6935   8.5453     5444.555   
5153.760   10.28360   8.500000   90.4850    388.996    626.2716   2.576419   0.228544    360.989    500.9531   8.2294     5487.255   
5153.607   9.97966    8.500000   87.4937    395.285    622.4130   2.561451   0.220231    391.922    524.2212   7.7081     5449.435   
5153.455   9.80023    8.500000   87.8088    381.396    591.4753   2.549303   0.185244    428.347    545.5944   6.8422     5332.314   
5153.303   9.62446    8.500000   88.3034    345.925    536.6846   2.551465   0.124412    462.772    565.4023   6.0843     5292.359   
5153.150   9.60981    8.500000   87.7148    301.882    487.4952   2.573092   0.072177    490.612    582.0240   5.4603     5288.395   
5152.998   9.68305    8.500000   87.2748    265.901    451.6655   2.604743   0.034448    510.219    596.3254   5.0019     5272.535   
5152.846   9.60981    8.500000   86.3973    246.075    433.5652   2.630483   0.016131    529.479    611.4547   4.8109     5278.939   
5152.693   9.57759    8.500000   85.5578    238.252    426.7683   2.641043   0.009528    550.152    629.0303   4.5880     5340.244   
5152.541   9.55123    8.500000   86.2166    236.009    418.3527   2.638611   -0.005042   572.855    644.7283   4.3066     5418.020   
5152.389   9.56587    8.500000   85.7425    235.005    413.4620   2.633828   -0.013909   593.754    656.1406   3.9745     5458.890   
5152.236   9.52486    8.500000   83.9704    236.095    416.3232   2.630989   -0.009133   605.972    662.1351   3.7632     5474.444   
5152.083   9.52193    8.500000   82.2698    239.883    418.9177   2.630493   -0.007181   614.049    665.3087   3.5576     5362.814   
5151.931   9.53658    8.500000   80.6877    240.073    423.4731   2.633863   0.001601    619.230    662.1030   3.3389     5300.899   
5151.778   9.56441    8.500000   79.4767    241.818    429.4960   2.636293   0.011826    617.752    655.2894   3.2012     5313.404   
5151.626   9.55122    8.500000   79.2770    244.975    429.9688   2.628125   0.010141    607.450    647.8645   3.2734     5286.564   
5151.474   9.56587    8.500000   78.8613    248.886    425.8333   2.612656   -0.001011   598.021    644.3855   3.4349     5337.805   
5151.321   9.56441    8.500000   77.7433    248.742    418.7392   2.599872   -0.014778   591.297    643.7773   3.5377     5411.615   
5151.169   9.56441    8.500000   75.6174    245.206    411.0464   2.597403   -0.027242   598.579    646.2220   3.4147     5452.180   
5151.017   9.55122    8.500000   73.4711    239.805    407.8698   2.606883   -0.029203   611.069    647.0009   3.1429     5475.055   
5150.864   9.56441    8.500000   73.3096    239.343    417.2585   2.624027   -0.010009   616.927    644.8466   2.9291     5421.375   
5150.712   9.56587    8.500000   75.9620    251.808    447.5262   2.634091   0.037722    610.258    639.3619   2.9520     5315.234   
5150.560   9.57759    8.500000   79.8235    285.521    496.4238   2.625373   0.098311    591.887    628.7482   3.1642     5243.864   
5150.407   9.93206    8.500000   85.8049    330.834    552.1064   2.600369   0.156738    566.092    611.7230   3.1561     5299.375   
5150.255   10.05217   8.500000   91.2555    375.067    598.6510   2.568721   0.198553    534.427    587.9141   3.3984     5295.715   
5150.103   10.25430   8.500000   93.6207    411.179    626.3583   2.536448   0.217576    501.381    561.8513   3.6185     5307.305   
5149.950   10.42128   8.500000   94.2007    431.108    633.1575   2.512245   0.217042    470.007    540.0879   3.9121     5310.659   
5149.798   10.59119   8.500000   91.8017    434.639    632.9528   2.502157   0.215145    450.296    527.5786   4.1586     5293.885   
5149.646   10.79040   8.500000   88.2161    433.497    633.3057   2.502816   0.216130    438.903    521.0491   4.5310     5327.435   
5149.492   10.85485   8.500000   86.7256    430.653    633.1069   2.506326   0.217186    428.523    516.4695   4.8201     5398.194   
5149.340   10.84313   8.500000   88.1291    431.448    635.8851   2.500894   0.220436    412.696    504.9938   5.1251     5395.755   
5149.188   11.10679   8.500000   91.0033    449.882    639.4377   2.474750   0.216681    395.755    488.9551   5.1662     5430.524   
5149.035   11.19175   8.500000   93.5050    482.670    642.9064   2.434796   0.207095    389.359    478.4700   5.0250     5476.885   
5148.883   11.31771   8.500000   90.5857    506.869    646.7360   2.405056   0.202228    401.984    485.1772   4.5974     5445.164   
5148.730   11.67511   8.500000   82.6449    513.374    652.8433   2.399911   0.207447    433.365    509.0294   3.8755     5334.449   
5148.578   11.66047   8.500000   72.9630    504.898    657.1613   2.415755   0.216221    476.962    541.5364   3.2001     5262.774   
5148.426   11.67365   8.500000   65.6115    489.975    661.8627   2.440138   0.228108    520.937    570.3818   2.5524     5288.395   
