WellName:  1API 0001  PR
Field:     PR-01
Operator:  PETROBRAS
Country:   BRA
RunNumber: 0

DEPT       GR         CALI       FFDC       NFDC       RHOB       DRHO        NPHI       FCNL       NCNL        TENS       
M          GAPI       IN         CPS        CPS        G/CC       G/CC        %LS        CPS        CPS         LB         
3664.050   65.2000    10.82000   300.100    454.2000   2.540000   0.004000    9.31000    319.5000   457.7000    3937.000   
3663.897   62.7000    10.83000   298.600    453.1000   2.539000   0.002000    8.59000    321.6000   477.5000    3923.000   
3663.745   61.6000    10.82000   299.900    453.6000   2.535000   0.0         8.21000    327.5000   467.3000    3923.000   
3663.592   66.3000    10.81000   303.200    453.7000   2.528000   0.0         8.25000    332.6000   465.9000    3914.000   
3663.440   78.6000    10.78000   306.200    454.4000   2.521000   0.001000    8.55000    311.3000   460.2000    3915.000   
3663.288   94.6000    10.75000   307.000    457.6000   2.522000   0.007000    9.05000    294.8000   455.1000    3923.000   
3663.135   107.2000   10.71000   304.800    459.3000   2.533000   0.013000    10.02000   259.1000   409.2000    3925.000   
3662.983   111.3000   10.72000   297.900    456.8000   2.553000   0.017000    11.45000   221.6000   369.3000    3921.000   
3662.831   111.0000   10.70000   286.400    453.1000   2.580000   0.021000    12.85000   226.5000   394.8000    3918.000   
3662.678   114.9000   10.69000   272.900    451.8000   2.609000   0.025000    13.26000   254.6000   389.7000    3926.000   
3662.526   124.2000   10.70000   263.100    451.7000   2.631000   0.024000    12.35000   273.4000   410.5000    3933.000   
3662.374   130.6000   10.70000   261.000    449.4000   2.637000   0.019000    10.73000   283.1000   450.5000    3943.000   
3662.221   126.3000   10.67000   264.000    443.9000   2.629000   0.010000    9.22000    347.4000   489.4000    3947.000   
3662.068   112.7000   10.48000   265.500    437.5000   2.617000   0.001000    8.31000    354.7000   518.2999    3946.000   
3661.916   98.5000    10.43000   263.600    434.5000   2.609000   -0.002000   8.06000    337.7000   484.3000    3941.000   
3661.764   89.3000    10.41000   262.100    436.5000   2.606000   -0.001000   8.66000    296.8000   435.7000    3939.000   
3661.611   85.1000    10.41000   263.900    439.4000   2.605000   0.0         9.70000    285.7000   432.9000    3935.000   
3661.459   84.7000    10.42000   267.400    437.8000   2.601000   -0.003000   10.43000   293.8000   430.9000    3934.000   
3661.307   86.6000    10.42000   268.800    434.0000   2.594000   -0.008000   10.34000   298.9000   437.7000    3933.000   
3661.154   92.7000    10.41000   268.200    433.4000   2.590000   -0.009000   9.69000    318.3000   476.2000    3930.000   
3661.002   104.7000   10.41000   266.700    435.5000   2.592000   -0.005000   9.22000    310.3000   467.7000    3928.000   
3660.849   120.3000   10.40000   265.200    437.0000   2.599000   -0.002000   9.57000    270.8000   418.3000    3919.000   
3660.697   134.1000   10.38000   263.900    435.0000   2.605000   -0.003000   10.67000   255.1000   401.0000    3919.000   
3660.544   139.5000   10.39000   261.000    430.9000   2.610000   -0.007000   11.99000   235.0000   397.9000    3909.000   
3660.392   137.4000   10.39000   256.900    428.7000   2.616000   -0.008000   12.98000   226.8000   376.2000    3912.000   
3660.240   132.8000   10.39000   253.400    429.7000   2.619000   -0.006000   13.61000   217.5000   376.5000    3923.000   
3660.087   127.9000   10.39000   255.400    439.4000   2.614000   0.003000    14.11000   209.1000   377.7000    3931.000   
3659.935   120.4000   10.39000   267.700    459.4000   2.600000   0.021000    14.52000   203.0000   352.5000    3940.000   
3659.783   107.6000   10.42000   286.200    476.5000   2.585000   0.037000    14.36000   238.1000   362.2000    3939.000   
3659.630   93.2000    10.44000   299.900    478.4000   2.577000   0.039000    13.32000   240.8000   358.5000    3935.000   
3659.478   83.1000    10.43000   302.600    467.6000   2.571000   0.027000    11.70000   243.4000   359.3000    3927.000   
3659.325   78.5000    10.43000   299.600    457.2000   2.561000   0.011000    10.29000   248.9000   398.9000    3924.000   
3659.173   76.0000    10.44000   298.500    452.3000   2.547000   0.002000    9.45000    281.2000   437.5000    3920.000   
3659.021   73.8000    10.43000   299.900    449.7000   2.536000   -0.001000   9.15000    292.7000   430.6000    3930.000   
3658.868   72.3000    10.43000   299.300    450.8000   2.533000   0.001000    9.11000    294.8000   420.6000    3926.000   
3658.716   71.7000    10.43000   296.800    455.1000   2.539000   0.007000    9.19000    287.6000   421.6000    3926.000   
3658.563   71.1000    10.44000   295.700    457.5000   2.547000   0.010000    9.22000    294.8000   424.7000    3922.000   
3658.411   70.5000    10.43000   296.400    456.5000   2.551000   0.009000    9.22000    283.5000   423.4000    3915.000   
3658.258   71.8000    10.43000   296.800    454.3000   2.550000   0.006000    9.28000    286.7000   444.3000    3918.000   
3658.106   75.0000    10.44000   295.800    452.3000   2.548000   0.002000    9.49000    289.6000   431.6000    3923.000   
3657.954   78.7000    10.45000   295.400    450.9000   2.544000   0.0         9.73000    289.7000   432.9000    3935.000   
3657.801   81.2000    10.45000   297.100    450.3000   2.539000   -0.001000   9.77000    304.1000   443.2000    3936.000   
3657.649   81.4000    10.49000   298.700    451.1000   2.535000   0.001000    9.62000    292.7000   432.9000    3935.000   
3657.497   79.0000    10.49000   298.500    452.6000   2.538000   0.004000    9.49000    297.9000   441.8000    3927.000   
3657.344   76.9000    10.53000   295.400    453.1000   2.549000   0.009000    9.52000    284.6000   430.9000    3930.000   
3657.192   78.7000    10.55000   288.400    452.7000   2.567000   0.014000    9.75000    284.5000   425.7000    3936.000   
3657.040   83.5000    10.57000   280.400    453.2000   2.586000   0.018000    9.99000    284.5000   417.5000    3927.000   
3656.887   88.6000    10.59000   276.100    453.3000   2.597000   0.017000    10.08000   274.2000   416.3000    3937.000   
3656.734   91.2000    10.62000   278.000    450.8000   2.593000   0.010000    10.19000   265.3000   406.1000    3941.000   
3656.582   91.4000    10.63000   282.000    448.6000   2.581000   0.006000    10.42000   256.7000   401.0000    3942.000   
3656.430   90.4000    10.66000   284.000    450.4000   2.573000   0.008000    10.75000   253.6000   404.1000    3928.000   
3656.277   88.9000    10.67000   284.200    453.2000   2.574000   0.012000    11.01000   260.4000   408.3000    3932.000   
3656.125   88.4000    10.70000   283.600    452.1000   2.580000   0.011000    11.03000   261.4000   409.2000    3931.000   
3655.973   88.5000    10.71000   281.900    447.3000   2.583000   0.007000    10.96000   261.8000   409.2000    3942.000   
3655.820   86.1000    10.74000   274.100    444.2000   2.590000   0.006000    10.55000   282.6000   413.2000    3943.000   
3655.667   86.0000    10.75000   271.400    448.4000   2.596000   0.012000    10.16000   276.5000   422.6000    3943.000   
3655.515   86.7000    10.80000   272.100    452.1000   2.600000   0.014000    9.67000    294.8000   437.7000    3956.000   
3655.363   86.2000    10.81000   277.300    451.3000   2.593000   0.008000    9.30000    297.9000   438.1000    3952.000   
3655.210   84.8000    10.82000   283.800    447.5000   2.576000   0.002000    9.15000    291.7000   428.8000    3952.000   
3655.058   83.3000    10.85000   288.200    445.6000   2.560000   -0.001000   9.21000    293.8000   420.6000    3957.000   
3654.906   82.4000    10.85000   288.500    446.4000   2.556000   0.001000    9.36000    276.2000   418.3000    3954.000   
3654.753   82.5000    10.89000   285.300    447.9000   2.563000   0.004000    9.54000    274.4000   415.4000    3956.000   
3654.601   83.2000    10.88000   281.200    447.9000   2.575000   0.005000    9.78000    277.3000   428.8000    3949.000   
3654.449   83.7000    10.91000   278.900    446.6000   2.581000   0.004000    10.08000   262.8000   419.3000    3930.000   
3654.296   82.8000    10.90000   279.700    447.1000   2.578000   0.004000    10.40000   272.4000   403.0000    3930.000   
3654.144   81.9000    10.91000   281.700    450.3000   2.575000   0.007000    10.53000   271.4000   418.5000    3940.000   
3653.991   81.9000    10.93000   284.300    454.3000   2.572000   0.010000    10.30000   282.4000   410.3000    3950.000   
3653.839   81.6000    10.94000   287.900    454.7000   2.568000   0.009000    9.88000    276.2000   417.5000    3955.000   
3653.687   80.4000    10.96000   291.300    452.3000   2.562000   0.006000    9.45000    289.6000   411.4000    3946.000   
3653.534   78.3000    10.98000   292.500    451.2000   2.556000   0.004000    9.15000    283.3000   426.0000    3946.000   
3653.382   76.0000    10.99000   292.300    451.6000   2.553000   0.004000    9.11000    279.1000   425.2000    3955.000   
3653.229   74.2000    10.99000   292.400    452.3000   2.551000   0.003000    9.34000    272.6000   412.3000    3979.000   
3653.077   73.9000    11.02000   294.600    452.5000   2.546000   0.001000    9.77000    269.0000   422.6000    3990.000   
3652.924   75.3000    11.02000   298.300    451.7000   2.539000   0.0         10.10000   277.3000   405.1000    4001.000   
3652.772   77.5000    11.02000   300.200    450.0000   2.534000   -0.002000   10.12000   274.2000   418.3000    3989.000   
3652.620   79.0000    11.02000   299.400    448.2000   2.531000   -0.004000   9.90000    281.6000   412.3000    3996.000   
3652.467   78.6000    11.04000   297.700    449.7000   2.531000   -0.002000   9.63000    274.2000   419.3000    3991.000   
3652.315   76.5000    11.02000   298.000    453.4000   2.533000   0.002000    9.49000    284.6000   434.0000    3986.000   
3652.163   75.1000    11.04000   300.300    455.6000   2.535000   0.005000    9.49000    284.5000   411.2000    3986.000   
3652.010   75.0000    11.02000   301.800    455.4000   2.536000   0.005000    9.52000    278.5000   418.5000    3992.000   
3651.858   75.0000    11.04000   301.200    455.1000   2.538000   0.007000    9.52000    283.5000   419.3000    3939.000   
3651.705   74.5000    11.02000   298.900    456.6000   2.543000   0.009000    9.47000    277.5000   409.2000    3923.000   
3651.553   74.4000    11.04000   298.000    457.9000   2.546000   0.008000    9.34000    285.5000   397.9000    3918.000   
3651.400   74.9000    11.02000   300.200    454.9000   2.541000   0.002000    9.13000    276.5000   417.7000    3932.000   
3651.248   75.1000    11.04000   303.000    448.2000   2.530000   -0.007000   8.95000    285.4000   438.7000    3932.000   
3651.096   75.1000    11.02000   303.700    444.4000   2.518000   -0.013000   8.93000    286.7000   423.7000    3918.000   
3650.943   75.0000    11.04000   303.400    447.8000   2.513000   -0.009000   9.11000    291.7000   431.6000    3918.000   
3650.791   74.2000    11.02000   303.700    453.6000   2.516000   -0.001000   9.39000    278.5000   416.4000    3924.000   
3650.639   73.5000    11.04000   304.200    456.0000   2.524000   0.003000    9.56000    282.4000   421.8000    3956.000   
3650.486   73.5000    11.02000   303.400    454.7000   2.530000   0.004000    9.56000    288.5000   412.6000    3969.000   
3650.333   73.8000    11.03000   300.700    454.6000   2.536000   0.006000    9.43000    273.6000   410.4000    3954.000   
3650.181   73.0000    11.03000   297.600    457.8000   2.544000   0.012000    9.24000    292.7000   435.0000    3946.000   
3650.029   71.1000    11.02000   296.000    461.3000   2.552000   0.016000    9.08000    287.6000   423.7000    3946.000   
3649.876   67.6000    11.03000   297.300    461.8000   2.553000   0.014000    9.02000    288.6000   433.3000    3940.000   
3649.724   62.5000    11.04000   301.900    458.7000   2.543000   0.007000    8.96000    301.0000   426.5000    3947.000   
3649.572   57.4000    11.04000   308.300    456.4000   2.525000   0.001000    8.61000    326.5000   446.3000    3947.000   
3649.419   54.6000    11.04000   313.200    457.3000   2.511000   0.0         7.92000    338.1000   465.9000    3923.000   
3649.267   55.0000    11.02000   314.800    459.5000   2.506000   0.002000    7.25000    341.2000   458.1000    3920.000   
3649.115   57.2000    11.04000   315.400    461.6000   2.506000   0.004000    7.02000    320.4000   466.3000    3928.000   
3648.962   59.8000    11.04000   317.200    462.5000   2.505000   0.005000    7.36000    321.4000   448.4000    3936.000   
3648.810   60.7000    11.02000   318.700    462.2000   2.505000   0.006000    7.97000    306.1000   434.6000    3940.000   
3648.657   60.5000    11.02000   317.300    461.9000   2.508000   0.006000    8.39000    312.2000   455.6000    3965.000   
3648.505   60.8000    11.04000   314.600    462.2000   2.512000   0.008000    8.50000    315.4000   449.4000    3984.000   
3648.353   62.3000    11.02000   313.000    462.5000   2.516000   0.009000    8.55000    300.0000   451.5000    3976.000   
3648.200   64.3000    11.04000   313.900    462.6000   2.515000   0.007000    8.78000    302.0000   463.2000    3997.000   
3648.048   66.3000    11.02000   316.700    462.1000   2.509000   0.005000    9.11000    311.2000   455.6000    3986.000   
3647.896   67.9000    11.04000   318.700    460.3000   2.504000   0.004000    9.37000    303.0000   450.5000    3967.000   
3647.743   68.9000    11.02000   317.000    459.2000   2.507000   0.006000    9.41000    312.3000   456.7000    3968.000   
3647.590   69.0000    11.02000   311.500    460.7000   2.517000   0.010000    9.22000    313.4000   443.7000    3993.000   
3647.438   68.1000    11.03000   307.000    463.1000   2.527000   0.013000    8.95000    315.6000   454.1000    3986.000   
3647.286   67.3000    11.02000   308.400    464.1000   2.528000   0.011000    8.67000    310.4000   443.7000    3981.000   
3647.133   68.2000    10.99000   313.800    462.8000   2.519000   0.006000    8.52000    312.5000   443.7000    3965.000   
3646.981   71.7000    10.98000   316.900    459.9000   2.509000   0.002000    8.46000    313.5000   440.8000    3960.000   
3646.829   76.2000    10.95000   316.100    455.6000   2.504000   -0.003000   8.37000    308.1000   445.9000    3952.000   
3646.676   78.3000    10.93000   314.300    451.3000   2.501000   -0.009000   8.29000    317.3000   455.6000    3951.000   
3646.524   77.4000    10.92000   313.800    449.8000   2.495000   -0.012000   8.16000    323.7000   431.9000    3956.000   
3646.371   74.9000    10.85000   315.200    451.6000   2.491000   -0.010000   8.01000    326.8000   464.9000    3956.000   
3646.219   72.3000    10.82000   317.800    454.8000   2.488000   -0.008000   7.83000    318.5000   463.9000    3998.000   
3646.066   70.3000    10.82000   320.600    457.2000   2.487000   -0.005000   7.71000    339.1000   459.7000    3991.000   
3645.914   70.0000    10.82000   320.900    456.4000   2.489000   -0.004000   7.60000    347.4000   471.1000    3972.000   
3645.762   72.5000    10.81000   317.700    454.7000   2.495000   -0.003000   7.28000    364.9000   476.5000    3961.000   
3645.609   78.7000    10.82000   314.100    455.1000   2.502000   -0.001000   6.78000    361.2000   470.8000    3967.000   
3645.457   90.0000    10.81000   311.100    455.6000   2.511000   0.001000    6.33000    380.2000   489.8000    3965.000   
3645.305   106.9000   10.81000   307.400    453.3000   2.522000   0.001000    6.08000    371.7000   514.4000    3966.000   
3645.152   122.6000   10.81000   300.900    448.0000   2.535000   0.0         6.29000    349.4000   454.0000    3957.000   
3645.000   126.9000   10.70000   290.100    442.6000   2.554000   0.0         7.00000    318.3000   465.9000    3962.000   
3644.847   116.4000   10.72000   278.700    439.3000   2.573000   -0.002000   7.83000    322.6000   456.5000    3972.000   
3644.695   99.1000    10.71000   272.200    439.1000   2.583000   -0.004000   8.44000    321.2000   448.9000    3991.000   
3644.542   83.8000    10.72000   274.600    442.3000   2.578000   -0.004000   8.68000    303.1000   443.2000    3991.000   
3644.390   73.8000    10.71000   282.900    446.9000   2.563000   -0.003000   8.87000    296.9000   443.1000    4022.000   
3644.238   68.5000    10.71000   290.600    450.4000   2.550000   -0.001000   9.15000    300.0000   438.7000    4015.000   
3644.085   65.7000    10.71000   295.400    452.2000   2.544000   0.002000    9.45000    283.6000   425.7000    4002.000   
3643.933   63.9000    10.71000   297.400    454.0000   2.543000   0.005000    9.60000    296.9000   435.0000    3992.000   
3643.781   61.9000    10.71000   296.400    456.2000   2.548000   0.010000    9.56000    296.9000   432.6000    4004.000   
3643.628   60.8000    10.70000   292.700    457.6000   2.558000   0.012000    9.45000    285.7000   434.6000    4037.000   
3643.476   61.8000    10.72000   291.000    456.9000   2.562000   0.010000    9.34000    294.8000   432.2000    4033.000   
3643.323   65.3000    10.71000   294.600    455.2000   2.554000   0.007000    9.19000    318.7000   453.0000    4026.000   
3643.171   72.7000    10.71000   299.400    455.8000   2.544000   0.007000    8.85000    312.2000   454.6000    4010.000   
3643.019   84.1000    10.71000   299.600    455.5000   2.545000   0.009000    8.57000    317.5000   439.7000    3976.000   
3642.866   95.0000    10.70000   292.800    448.8000   2.560000   0.005000    8.53000    298.9000   429.1000    3982.000   
3642.714   102.0000   10.72000   280.900    437.1000   2.579000   -0.004000   8.70000    292.7000   424.4000    3982.000   
3642.562   104.5000   10.71000   268.100    428.3000   2.593000   -0.011000   8.85000    304.0000   442.2000    3970.000   
3642.409   105.3000   10.71000   259.200    427.6000   2.603000   -0.012000   8.96000    294.8000   429.8000    3964.000   
3642.256   105.0000   10.70000   256.800    431.5000   2.609000   -0.008000   9.43000    251.5000   410.3000    3973.000   
3642.104   101.3000   10.72000   259.100    433.5000   2.609000   -0.007000   10.55000   231.9000   384.6000    3967.000   
3641.952   94.1000    10.71000   261.800    433.0000   2.604000   -0.009000   12.02000   226.5000   381.4000    3953.000   
3641.799   84.9000    10.72000   265.600    435.9000   2.592000   -0.008000   12.87000   235.0000   381.6000    3961.000   
3641.647   76.0000    10.71000   273.600    445.2000   2.576000   -0.002000   12.22000   287.7000   425.0000    3960.000   
3641.495   69.7000    10.71000   285.600    454.3000   2.560000   0.002000    10.17000   342.7000   474.2000    3976.000   
3641.342   69.8000    10.71000   298.000    455.5000   2.543000   0.002000    7.88000    372.1000   491.6000    3981.000   
3641.190   80.6000    10.71000   304.600    451.3000   2.530000   -0.001000   6.42000    381.2000   481.4000    3982.000   
3641.037   98.2000    10.69000   304.100    449.2000   2.526000   0.0         6.12000    343.2000   464.9000    3967.000   
3640.885   112.0000   10.67000   296.800    449.7000   2.541000   0.005000    6.68000    319.5000   442.8000    3945.000   
3640.732   115.2000   10.67000   284.500    447.3000   2.569000   0.007000    7.73000    286.7000   430.6000    3943.000   
3640.580   111.0000   10.67000   273.500    442.8000   2.591000   0.004000    8.95000    270.4000   432.9000    3947.000   
3640.428   105.9000   10.65000   269.300    441.7000   2.597000   0.001000    10.03000   277.3000   428.8000    3967.000   
3640.275   103.5000   10.63000   273.500    445.9000   2.588000   0.002000    10.68000   274.2000   408.2000    3954.000   
3640.123   103.9000   10.61000   281.300    449.9000   2.575000   0.002000    10.79000   277.3000   416.3000    3943.000   
3639.971   106.2000   10.61000   287.000    448.6000   2.565000   0.0         10.38000   286.7000   425.5000    3937.000   
3639.818   107.5000   10.59000   288.900    444.0000   2.557000   -0.005000   9.82000    289.7000   431.9000    3940.000   
3639.666   106.2000   10.57000   287.900    440.5000   2.553000   -0.008000   9.41000    291.7000   436.0000    3950.000   
3639.513   102.1000   10.55000   284.500    439.6000   2.556000   -0.007000   9.15000    313.4000   440.8000    3950.000   
3639.361   96.5000    10.51000   279.100    439.9000   2.568000   -0.003000   8.89000    315.3000   446.9000    3948.000   
3639.208   90.4000    10.51000   274.200    440.1000   2.581000   -0.001000   8.74000    293.8000   438.5000    3965.000   
3639.056   84.0000    10.51000   271.800    440.4000   2.588000   0.0         8.96000    290.6000   436.7000    3954.000   
3638.904   78.4000    10.50000   272.100    440.4000   2.589000   -0.002000   9.63000    271.4000   412.3000    3952.000   
3638.751   75.9000    10.49000   273.500    439.2000   2.585000   -0.005000   10.64000   242.2000   392.7000    3932.000   
3638.599   76.8000    10.46000   275.100    438.1000   2.579000   -0.006000   11.77000   223.7000   382.1000    3934.000   
3638.446   79.7000    10.46000   275.400    438.5000   2.578000   -0.004000   12.83000   225.2000   400.0000    3968.000   
3638.294   81.6000    10.42000   273.200    439.1000   2.583000   -0.003000   13.43000   236.4000   395.8000    3979.000   
3638.142   81.6000    10.42000   271.400    438.0000   2.586000   -0.006000   13.17000   259.7000   398.9000    3973.000   
3637.989   80.6000    10.39000   273.800    437.5000   2.578000   -0.009000   12.15000   282.2000   417.3000    3972.000   
3637.837   79.0000    10.37000   279.100    441.7000   2.566000   -0.005000   10.73000   286.7000   421.4000    3976.000   
3637.685   77.7000    10.32000   282.300    449.0000   2.565000   0.005000    9.56000    306.1000   429.5000    3935.000   
3637.532   76.6000    10.29000   282.500    453.5000   2.573000   0.011000    8.83000    303.0000   451.5000    3924.000   
3637.380   75.1000    10.22000   283.600    452.6000   2.577000   0.009000    8.67000    307.2000   443.8000    3926.000   
3637.228   73.1000    10.19000   286.200    450.2000   2.571000   0.005000    8.78000    313.2000   458.7000    3929.000   
3637.075   70.8000    10.15000   288.700    451.4000   2.561000   0.004000    8.98000    314.4000   453.0000    3930.000   
3636.922   69.5000    10.11000   291.300    455.3000   2.555000   0.007000    9.06000    320.4000   445.3000    3923.000   
3636.770   69.1000    10.07000   295.700    457.5000   2.549000   0.007000    8.89000    331.9000   460.8000    3922.000   
3636.618   68.8000    10.04000   301.200    455.9000   2.540000   0.004000    8.48000    345.3000   463.2000    3911.000   
3636.465   68.8000    9.98000    304.600    452.3000   2.530000   0.0         8.20000    319.3000   463.9000    3923.000   
3636.313   69.4000    9.92000    304.700    451.4000   2.525000   0.0         8.27000    327.8000   460.2000    3928.000   
3636.161   70.2000    9.91000    302.500    453.6000   2.528000   0.002000    8.63000    319.3000   456.7000    3964.000   
3636.008   70.4000    9.88000    300.000    454.5000   2.535000   0.002000    9.04000    313.4000   452.0000    3954.000   
3635.856   69.3000    9.84000    299.100    450.9000   2.537000   -0.002000   9.36000    314.2000   457.7000    3937.000   
3635.703   67.5000    9.83000    299.500    445.9000   2.531000   -0.009000   9.56000    304.1000   447.4000    3913.000   
3635.551   65.4000    9.81000    300.200    445.3000   2.523000   -0.010000   9.73000    311.3000   454.7000    3909.000   
3635.398   63.7000    9.77000    300.600    448.9000   2.522000   -0.004000   9.73000    320.0000   450.5000    3914.000   
3635.246   63.2000    9.71000    299.700    454.2000   2.530000   0.005000    9.50000    331.5000   468.0000    3919.000   
3635.094   64.8000    9.68000    298.200    458.4000   2.542000   0.012000    9.13000    334.0000   468.0000    3918.000   
3634.941   68.2000    9.64000    296.700    458.9000   2.552000   0.013000    8.95000    322.6000   485.4000    3915.000   
3634.789   73.0000    9.63000    295.000    455.7000   2.557000   0.010000    9.06000    339.5000   479.5000    3908.000   
3634.637   76.7000    9.63000    293.300    452.6000   2.557000   0.006000    9.39000    317.3000   450.5000    3912.000   
3634.484   76.9000    9.60000    292.600    452.1000   2.553000   0.002000    9.69000    323.7000   462.8000    3909.000   
3634.332   73.1000    9.58000    294.400    450.9000   2.547000   -0.001000   9.71000    327.8000   464.9000    3915.000   
3634.179   68.8000    9.58000    296.700    447.7000   2.540000   -0.004000   9.47000    330.9000   461.6000    3915.000   
3634.027   68.5000    9.55000    295.800    446.7000   2.538000   -0.003000   9.26000    326.2000   474.2000    3908.000   
3633.875   71.6000    9.54000    292.700    449.1000   2.544000   -0.001000   9.34000    314.4000   465.3000    3934.000   
3633.722   74.2000    9.51000    290.700    451.0000   2.550000   0.001000    9.63000    319.3000   470.1000    3943.000   
3633.570   74.1000    9.50000    291.500    451.2000   2.551000   0.001000    9.86000    337.1000   453.0000    3934.000   
3633.417   72.4000    9.48000    293.700    450.8000   2.548000   0.0         9.77000    325.5000   486.5000    3930.000   
3633.265   71.1000    9.46000    294.900    451.0000   2.545000   0.0         9.49000    336.0000   461.2000    3932.000   
3633.112   69.4000    9.44000    295.000    451.3000   2.544000   0.002000    9.24000    339.7000   459.7000    3920.000   
3632.960   68.2000    9.43000    294.600    453.9000   2.548000   0.009000    9.11000    327.8000   472.4000    3906.000   
3632.808   70.6000    9.42000    292.700    457.7000   2.558000   0.016000    9.13000    330.6000   462.8000    3887.000   
3632.655   76.5000    9.38000    289.300    457.5000   2.573000   0.019000    9.41000    305.1000   459.7000    3921.000   
3632.503   82.3000    9.39000    283.900    453.6000   2.586000   0.017000    9.95000    292.7000   427.0000    3947.000   
3632.351   85.6000    9.39000    278.400    448.8000   2.593000   0.011000    10.45000   305.2000   416.6000    3943.000   
3632.198   87.1000    9.36000    275.200    444.9000   2.593000   0.004000    10.49000   307.2000   444.7000    3914.000   
3632.046   87.0000    9.35000    275.300    441.6000   2.584000   -0.004000   10.08000   295.8000   434.0000    3932.000   
3631.894   83.3000    9.32000    280.200    442.6000   2.567000   -0.007000   9.90000    293.8000   449.4000    3940.000   
3631.741   76.6000    9.31000    289.300    449.1000   2.546000   -0.004000   10.17000   291.7000   422.6000    3967.000   
3631.588   68.6000    9.28000    300.700    456.2000   2.529000   0.001000    10.49000   292.7000   419.5000    3980.000   
3631.436   60.6000    9.26000    308.600    459.0000   2.523000   0.005000    9.88000    362.8000   480.4000    3982.000   
3631.284   54.0000    9.24000    306.900    454.6000   2.530000   0.007000    8.05000    454.6000   530.2000    3945.000   
3631.131   53.5000    9.17000    295.200    447.5000   2.553000   0.008000    5.86000    510.4000   607.2000    3930.000   
3630.979   62.7000    9.11000    278.400    443.6000   2.584000   0.011000    4.52000    498.9000   584.6000    3911.000   
3630.827   78.0000    9.12000    265.300    444.7000   2.612000   0.015000    4.73000    411.2000   541.2000    3922.000   
3630.674   92.5000    9.11000    260.300    446.5000   2.628000   0.016000    6.23000    356.7000   459.3000    3943.000   
3630.521   100.5000   9.11000    260.300    443.3000   2.631000   0.011000    8.24000    314.5000   426.2000    3908.000   
3630.369   101.5000   9.12000    260.800    438.4000   2.627000   0.004000    9.80000    290.9000   441.2000    3909.000   
3630.217   98.5000    9.11000    260.200    438.5000   2.620000   0.002000    10.58000   292.7000   436.7000    3903.000   
3630.064   94.1000    9.11000    262.100    443.4000   2.612000   0.004000    10.75000   303.0000   435.0000    3907.000   
3629.912   89.2000    9.12000    269.300    446.3000   2.599000   0.003000    10.73000   287.6000   434.3000    3912.000   
3629.760   82.9000    9.11000    279.200    445.3000   2.579000   -0.003000   10.73000   306.0000   448.4000    3906.000   
3629.607   76.0000    9.11000    288.600    444.9000   2.554000   -0.007000   10.83000   283.5000   436.4000    3920.000   
3629.455   70.5000    9.11000    296.500    450.5000   2.532000   -0.004000   11.18000   273.9000   429.1000    3903.000   
3629.303   66.7000    9.12000    304.200    458.6000   2.521000   0.004000    11.72000   273.9000   422.6000    3923.000   
3629.150   64.1000    9.10000    311.000    463.5000   2.518000   0.011000    12.11000   279.3000   430.9000    3943.000   
3628.998   62.6000    9.11000    313.900    464.5000   2.518000   0.012000    11.96000   294.8000   443.2000    3940.000   
3628.845   64.1000    9.12000    313.800    461.8000   2.519000   0.008000    11.27000   314.4000   452.5000    3908.000   
3628.693   70.2000    9.10000    312.000    456.8000   2.520000   0.004000    10.34000   341.2000   453.0000    3908.000   
3628.541   83.2000    9.12000    306.900    450.3000   2.526000   0.0         9.37000    350.0000   484.3000    3885.000   
3628.388   100.6000   9.11000    297.400    444.8000   2.539000   -0.001000   8.81000    333.3000   473.4000    3889.000   
3628.236   112.5000   9.10000    284.300    441.4000   2.562000   0.0         8.91000    320.4000   449.4000    3914.000   
3628.083   112.2000   9.12000    273.600    440.6000   2.582000   0.0         9.56000    298.9000   452.0000    3911.000   
3627.931   103.5000   9.11000    271.600    442.3000   2.587000   -0.001000   10.32000   306.1000   448.4000    3890.000   
3627.778   96.0000    9.12000    278.300    445.2000   2.574000   -0.002000   10.73000   307.2000   441.2000    3884.000   
3627.626   93.7000    9.11000    288.200    449.6000   2.556000   0.0         10.84000   291.7000   441.2000    3916.000   
3627.474   92.2000    9.11000    294.600    454.2000   2.546000   0.004000    10.84000   298.9000   445.3000    3896.000   
3627.321   89.5000    9.11000    297.800    456.4000   2.542000   0.005000    10.81000   308.2000   445.3000    3885.000   
3627.169   87.5000    9.12000    300.700    455.0000   2.539000   0.004000    10.75000   298.9000   439.7000    3891.000   
3627.017   88.7000    9.11000    301.300    452.7000   2.537000   0.002000    10.79000   289.7000   444.3000    3887.000   
3626.864   92.1000    9.11000    297.500    450.7000   2.543000   0.001000    11.01000   287.6000   445.3000    3900.000   
3626.712   95.1000    9.12000    290.700    447.0000   2.554000   0.0         11.37000   288.6000   425.7000    3904.000   
3626.559   97.2000    9.10000    284.400    442.3000   2.565000   -0.002000   11.68000   278.3000   408.2000    3898.000   
3626.407   98.3000    9.12000    279.500    439.8000   2.571000   -0.003000   11.81000   262.8000   415.6000    3902.000   
3626.254   98.5000    9.12000    276.200    441.4000   2.576000   -0.002000   11.79000   275.0000   415.4000    3907.000   
3626.102   97.2000    9.12000    275.800    443.3000   2.578000   -0.001000   11.63000   281.4000   422.6000    3923.000   
