WellName:  1API 0001  PR
Field:     PR-01
Operator:  PETROBRAS
Country:   BRA
RunNumber: 0

DEPT       SP           GR         LLD         LLS         RLLD        RLLS        TENS       
M          MV           GAPI       OHMM        OHMM        OHMM        OHMM        LB         
3561.637   65.59999     51.2000    1475.7061   1358.3130   1455.4595   1383.5664   3832.000   
3561.484   65.89999     52.1000    1496.2354   1370.8821   1592.2083   1396.3682   3823.000   
3561.332   66.30000     54.6000    1489.3613   1374.0420   1513.5615   1389.9521   3811.000   
3561.180   66.39999     57.2000    1458.8142   1342.7649   1489.3613   1396.3682   3809.000   
3561.027   66.20000     58.5000    1393.1570   1306.1707   1396.3682   1318.2563   3818.000   
3560.875   66.00000     59.0000    1336.5952   1273.5032   1315.2246   1224.6162   3829.000   
3560.723   65.59999     60.1000    1285.2866   1230.2686   1256.0298   1207.8137   3830.000   
3560.570   65.89999     61.7000    1258.9250   1210.5979   1238.7964   1230.2686   3834.000   
3560.417   65.70000     63.1000    1250.2585   1216.1860   1233.1050   1180.3206   3832.000   
3560.265   65.50000     63.6000    1267.6516   1230.2686   1256.0298   1216.1860   3824.000   
3560.113   65.70000     61.6000    1294.1958   1238.7964   1276.4385   1253.1414   3818.000   
3559.960   65.39999     58.2000    1312.2000   1267.6516   1336.5952   1279.3816   3817.000   
3559.808   65.50000     56.8000    1333.5215   1285.2866   1377.2092   1270.5742   3808.000   
3559.656   65.70000     58.2000    1352.0728   1291.2195   1321.2957   1327.3940   3804.000   
3559.503   65.30000     59.6000    1352.0728   1288.2493   1364.5830   1303.1667   3806.000   
3559.351   65.20000     59.2000    1330.4546   1276.4385   1364.5830   1282.3306   3814.000   
3559.199   65.20000     58.3000    1312.2000   1241.6526   1345.8601   1267.6516   3818.000   
3559.046   64.70000     58.1000    1279.3816   1207.8137   1267.6516   1210.5979   3820.000   
3558.894   64.80000     57.7000    1230.2686   1164.1260   1233.1050   1148.1533   3815.000   
3558.741   64.89999     56.7000    1199.4993   1137.6272   1199.4993   1132.4001   3819.000   
3558.589   65.00000     56.6000    1199.4993   1122.0183   1114.2942   1069.0549   3808.000   
3558.437   65.70000     57.0000    1205.0361   1132.4001   1191.2419   1129.7959   3821.000   
3558.284   66.50000     56.6000    1227.4392   1158.7771   1264.7363   1142.8784   3825.000   
3558.132   66.09999     55.8000    1279.3816   1202.2642   1264.7363   1199.4993   3828.000   
3557.979   66.09999     55.5000    1309.1821   1230.2686   1306.1707   1253.1414   3823.000   
3557.827   66.39999     56.1000    1312.2000   1244.5146   1374.0420   1288.2493   3809.000   
3557.674   66.00000     57.6000    1312.2000   1253.1414   1336.5952   1279.3816   3806.000   
3557.522   65.80000     59.6000    1309.1821   1250.2585   1294.1958   1216.1860   3813.000   
3557.370   66.00000     60.8000    1294.1958   1238.7964   1250.2585   1235.9475   3818.000   
3557.217   66.09999     60.1000    1294.1958   1238.7964   1291.2195   1241.6526   3819.000   
3557.065   65.39999     58.8000    1303.1667   1247.3833   1312.2000   1224.6162   3820.000   
3556.913   65.39999     58.2000    1327.3940   1253.1414   1327.3940   1279.3816   3817.000   
3556.760   65.89999     57.0000    1336.5952   1258.9250   1339.6770   1261.8276   3812.000   
3556.608   66.00000     54.7000    1342.7649   1270.5742   1377.2092   1258.9250   3810.000   
3556.455   65.70000     53.9000    1364.5830   1276.4385   1333.5215   1279.3816   3815.000   
3556.303   65.59999     56.1000    1380.3845   1297.1790   1348.9631   1279.3816   3821.000   
3556.150   65.70000     59.5000    1383.5664   1315.2246   1432.1875   1303.1667   3829.000   
3555.998   65.00000     61.4000    1409.2886   1324.3413   1422.3291   1370.8821   3818.000   
3555.846   65.09999     60.6000    1422.3291   1330.4546   1383.5664   1345.8601   3819.000   
3555.693   65.50000     58.3000    1409.2886   1324.3413   1462.1770   1324.3413   3819.000   
3555.541   67.00000     56.1000    1383.5664   1285.2866   1425.6077   1312.2000   3822.000   
3555.389   68.20000     55.6000    1352.0728   1244.5146   1364.5830   1273.5032   3815.000   
3555.236   69.09999     56.3000    1291.2195   1196.7407   1285.2866   1174.8972   3803.000   
3555.083   68.59999     56.1000    1233.1050   1145.5129   1227.4392   1140.2495   3804.000   
3554.931   68.70000     55.5000    1185.7683   1109.1750   1153.4534   1096.4780   3812.000   
3554.779   68.80000     55.6000    1164.1260   1096.4780   1137.6272   1049.5422   3815.000   
3554.626   68.59999     55.6000    1150.8005   1086.4255   1132.4001   1093.9563   3805.000   
3554.474   68.39999     55.3000    1153.4534   1083.9270   1172.1953   1104.0786   3798.000   
3554.322   68.50000     56.2000    1145.5129   1091.4404   1166.8093   1093.9563   3803.000   
3554.169   68.50000     58.6000    1137.6272   1081.4336   1169.4995   1088.9299   3807.000   
3554.017   68.20000     60.7000    1119.4380   1069.0549   1088.9299   1086.4255   3806.000   
3553.865   68.20000     61.5000    1099.0056   1061.6956   1101.5393   1042.3171   3815.000   
3553.712   68.30000     62.0000    1083.9270   1059.2539   1073.9890   1035.1423   3818.000   
3553.560   68.39999     62.0000    1091.4404   1049.5422   1061.6956   1066.5964   3817.000   
3553.407   68.09999     61.3000    1083.9270   1047.1284   1104.0786   1069.0549   3814.000   
3553.255   68.30000     60.0000    1088.9299   1047.1284   1116.8635   1044.7202   3820.000   
3553.103   67.70000     59.0000    1083.9270   1035.1423   1073.9890   1030.3860   3805.000   
3552.950   67.89999     58.8000    1064.1428   1020.9397   1088.9299   1032.7612   3799.000   
3552.798   68.30000     59.0000    1039.9199   1002.3051   1042.3171   1009.2527   3783.000   
3552.646   67.89999     59.7000    1028.0164   988.5529    1002.3051   993.1160    3784.000   
3552.493   68.39999     59.8000    1009.2527   972.7469    1000.0000   952.7964    3801.000   
3552.340   68.89999     58.7000    1013.9115   968.2780    1011.5797   957.1940    3822.000   
3552.188   68.89999     56.5000    1039.9199   981.7482    993.1160    959.4009    3828.000   
3552.036   68.89999     54.7000    1076.4653   1016.2485   1066.5964   986.2794    3826.000   
3551.883   68.89999     55.2000    1114.2942   1049.5422   1135.0110   1061.6956   3817.000   
3551.731   68.59999     57.0000    1172.1953   1091.4404   1180.3206   1116.8635   3805.000   
3551.579   68.39999     58.3000    1216.1860   1135.0110   1207.8137   1132.4001   3814.000   
3551.426   68.20000     58.1000    1250.2585   1169.4995   1273.5032   1169.4995   3823.000   
3551.274   68.30000     57.1000    1309.1821   1205.0361   1288.2493   1199.4993   3813.000   
3551.121   68.20000     57.1000    1380.3845   1261.8276   1315.2246   1233.1050   3801.000   
3550.969   67.80000     58.4000    1452.1113   1315.2246   1462.1770   1300.1697   3785.000   
3550.816   68.20000     59.9000    1527.5662   1370.8821   1577.6111   1419.0574   3796.000   
3550.664   68.80000     59.7000    1584.8933   1422.3291   1625.5486   1428.8938   3812.000   
3550.512   68.20000     58.1000    1603.2451   1438.7986   1663.4124   1475.7061   3818.000   
3550.359   68.09999     57.0000    1581.2476   1406.0474   1595.8794   1489.3613   3818.000   
3550.207   68.30000     56.4000    1527.5662   1361.4448   1566.7507   1396.3682   3805.000   
3550.055   68.09999     56.2000    1442.1150   1294.1958   1458.8142   1244.5146   3795.000   
3549.902   67.80000     55.8000    1367.7285   1207.8137   1355.1892   1205.0361   3795.000   
3549.750   67.89999     55.9000    1288.2493   1137.6272   1250.2585   1145.5129   3803.000   
3549.597   68.39999     56.6000    1224.6162   1093.9563   1207.8137   1049.5422   3812.000   
3549.445   68.59999     57.0000    1185.7683   1056.8174   1174.8972   1044.7202   3811.000   
3549.292   69.20000     57.0000    1174.8972   1035.1423   1137.6272   1025.6516   3815.000   
3549.140   69.50000     55.9000    1166.8093   1037.5283   1169.4995   1030.3860   3799.000   
3548.988   69.30000     55.0000    1169.4995   1039.9199   1196.7407   1035.1423   3789.000   
3548.835   68.89999     55.0000    1169.4995   1039.9199   1166.8093   1061.6956   3796.000   
3548.683   69.00000     55.8000    1148.1533   1023.2930   1188.5022   1054.3867   3812.000   
3548.531   69.09999     56.6000    1109.1750   988.5529    1137.6272   1018.5911   3810.000   
3548.378   68.59999     56.8000    1064.1428   944.0607    1064.1428   954.9926    3812.000   
3548.226   68.89999     57.2000    1011.5797   899.4976    990.8320    859.0135    3802.000   
3548.073   68.70000     57.8000    963.8290    855.0665    944.0607    833.6812    3801.000   
3547.921   68.39999     59.1000    928.9662    818.4650    931.1080    833.6812    3806.000   
3547.769   68.70000     60.9000    905.7327    799.8345    897.4290    797.9945    3801.000   
3547.616   68.80000     62.6000    885.1156    788.8602    885.1156    774.4617    3791.000   
3547.464   68.30000     63.4000    870.9636    769.1302    872.9713    767.3615    3789.000   
3547.312   68.39999     63.2000    855.0665    753.3557    843.3350    774.4617    3789.000   
3547.159   68.50000     62.8000    833.6812    734.5137    857.0380    739.6052    3793.000   
3547.006   68.30000     62.8000    807.2351    712.8529    824.1378    714.4965    3796.000   
3546.854   68.30000     63.2000    787.0457    687.0682    774.4617    677.6416    3808.000   
3546.702   68.30000     62.7000    769.1302    669.8845    743.0192    662.2167    3808.000   
3546.549   68.70000     61.3000    760.3263    663.7430    737.9043    644.1693    3812.000   
3546.397   69.09999     60.5000    769.1302    668.3440    770.9036    656.1451    3808.000   
3546.245   69.39999     60.6000    781.6276    674.5280    781.6276    679.2036    3804.000   
3546.092   69.59999     60.9000    788.8602    679.2036    820.3516    704.6931    3800.000   
3545.940   69.50000     61.7000    785.2356    676.0829    803.5260    688.6523    3785.000   
3545.787   68.89999     63.0000    770.9036    665.2731    776.2473    671.4287    3781.000   
3545.635   69.09999     63.8000    746.4486    642.6879    746.4486    638.2635    3789.000   
3545.482   69.09999     63.6000    721.1075    626.6138    716.1434    623.7349    3796.000   
3545.330   68.80000     62.8000    703.0721    610.9420    690.2397    598.4115    3803.000   
3545.178   68.50000     62.1000    690.2397    602.5596    682.3389    603.9485    3804.000   
3545.025   68.80000     61.6000    676.0829    587.4894    683.9116    594.2920    3808.000   
3544.873   68.59999     61.3000    663.7430    576.7664    680.7693    594.2920    3803.000   
3544.721   68.50000     61.1000    653.1306    564.9370    644.1693    552.0775    3801.000   
3544.568   68.80000     60.2000    648.6344    558.4701    633.8698    539.5107    3810.000   
3544.416   68.30000     59.5000    645.6541    552.0775    626.6138    545.7578    3806.000   
3544.263   68.39999     60.6000    656.1451    562.3413    660.6934    561.0481    3806.000   
3544.111   68.30000     63.1000    671.4287    572.7959    669.8845    566.2393    3799.000   
3543.958   68.30000     64.9000    687.0682    579.4287    695.0243    599.7913    3793.000   
3543.806   68.09999     64.9000    688.6523    579.4287    709.5779    592.9253    3801.000   
3543.654   68.09999     63.2000    690.2397    580.7643    706.3175    579.4287    3807.000   
3543.501   68.59999     61.0000    688.6523    574.1165    668.3440    562.3413    3808.000   
3543.349   69.20000     59.6000    680.7693    566.2393    676.0829    572.7959    3818.000   
3543.196   69.59999     59.7000    676.0829    562.3413    687.0682    566.2393    3815.000   
3543.044   69.20000     61.3000    679.2036    561.0481    669.8845    550.8076    3799.000   
3542.892   68.80000     62.9000    680.7693    557.1858    683.9116    561.0481    3801.000   
3542.739   68.70000     63.9000    682.3389    559.7574    685.4882    558.4701    3802.000   
3542.587   68.59999     63.7000    691.8308    566.2393    679.2036    550.8076    3801.000   
3542.435   68.30000     63.1000    698.2325    570.1643    696.6263    582.1033    3803.000   
3542.282   68.70000     63.2000    698.2325    570.1643    719.4491    583.4451    3796.000   
3542.130   68.59999     64.0000    696.6263    567.5446    714.4965    576.7664    3796.000   
3541.978   68.00000     64.7000    680.7693    549.5409    688.6523    561.0481    3810.000   
3541.825   68.09999     64.0000    660.6934    535.7968    669.8845    534.5642    3806.000   
3541.672   68.50000     63.4000    644.1693    523.6006    618.0162    497.7371    3812.000   
3541.520   68.30000     63.0000    633.8698    514.0436    615.1769    514.0436    3813.000   
3541.368   68.00000     62.4000    639.7347    522.3961    633.8698    512.8615    3810.000   
3541.215   67.70000     61.4000    657.6580    539.5107    633.8698    515.2285    3807.000   
3541.063   67.39999     61.1000    669.8845    545.7578    703.0721    572.7959    3792.000   
3540.911   67.00000     62.2000    674.5280    550.8076    704.6931    586.1379    3798.000   
3540.758   67.30000     63.8000    679.2036    555.9041    677.6416    547.0159    3796.000   
3540.606   67.39999     64.8000    671.4287    552.0775    654.6361    534.5642    3796.000   
3540.453   68.39999     65.3000    672.9767    549.5409    656.1451    542.0009    3796.000   
3540.301   68.80000     65.1000    695.0243    570.1643    666.8065    550.8076    3798.000   
3540.148   68.70000     64.3000    731.1392    599.7913    714.4965    579.4287    3795.000   
3539.996   69.00000     63.6000    755.0923    620.8690    785.2356    650.1296    3800.000   
3539.844   68.50000     63.6000    758.5778    626.6138    837.5294    677.6416    3800.000   
3539.691   68.70000     63.1000    739.6052    612.3502    772.6805    653.1306    3800.000   
3539.539   68.59999     62.2000    693.4259    572.7959    690.2397    572.7959    3801.000   
3539.387   68.39999     61.5000    628.0585    524.8075    613.7621    511.6820    3798.000   
3539.234   68.39999     62.0000    582.1033    485.2886    555.9041    454.9880    3790.000   
3539.082   68.39999     62.6000    564.9370    472.0630    512.8615    433.5109    3793.000   
3538.929   68.30000     62.2000    580.7643    487.5284    538.2697    453.9417    3799.000   
3538.777   68.50000     61.5000    635.3308    538.2697    605.3409    508.1595    3788.000   
3538.625   68.80000     61.7000    706.3175    601.1738    696.6263    590.2009    3791.000   
3538.472   68.30000     63.1000    770.9036    656.1451    829.8506    709.5779    3796.000   
3538.320   68.70000     65.0000    822.2426    701.4552    864.9680    744.7319    3792.000   
3538.167   68.50000     65.8000    847.2273    731.1392    864.9680    734.5137    3791.000   
3538.015   68.30000     65.0000    853.1001    734.5137    859.0135    734.5137    3793.000   
3537.862   68.30000     63.1000    859.0135    736.2073    824.1378    734.5137    3799.000   
3537.710   68.50000     61.8000    866.9618    744.7319    859.0135    729.4574    3793.000   
3537.558   68.80000     62.9000    879.0225    755.0923    891.2510    751.6227    3789.000   
3537.405   69.20000     65.2000    907.8204    769.1302    903.6497    778.0366    3795.000   
3537.253   69.59999     65.2000    931.1080    788.8602    926.8298    787.0457    3791.000   
3537.101   69.20000     62.2000    948.4185    810.9609    961.6123    801.6781    3791.000   
3536.948   69.09999     59.8000    981.7482    829.8506    974.9897    827.9421    3796.000   
3536.796   69.09999     60.1000    1011.5797   857.0380    984.0111    864.9680    3804.000   
3536.644   68.70000     60.8000    1039.9199   885.1156    1066.5964   874.9835    3796.000   
3536.491   68.50000     60.9000    1059.2539   907.8204    1071.5193   918.3326    3801.000   
3536.338   68.70000     60.4000    1076.4653   916.2202    1104.0786   946.2373    3801.000   
3536.186   68.89999     59.7000    1073.9890   922.5712    1078.9465   941.8895    3798.000   
3536.034   68.80000     58.6000    1064.1428   918.3326    1064.1428   903.6497    3784.000   
3535.881   69.30000     57.5000    1044.7202   903.6497    1056.8174   909.9135    3786.000   
3535.729   69.00000     57.1000    1028.0164   893.3054    1023.2930   893.3054    3792.000   
3535.577   68.89999     58.1000    1025.6516   891.2510    1006.9316   879.0225    3799.000   
3535.424   68.80000     60.0000    1013.9115   887.1559    997.7002    885.1156    3786.000   
3535.271   68.89999     61.0000    1006.9316   885.1156    1047.1284   891.2510    3779.000   
3535.119   68.80000     60.0000    1000.0000   883.0801    1004.6160   891.2510    3792.000   
3534.967   68.39999     59.0000    1000.0000   881.0487    984.0111    881.0487    3796.000   
3534.814   68.89999     59.5000    986.2794    881.0487    977.2372    870.9636    3808.000   
3534.662   69.20000     61.0000    977.2372    870.9636    993.1160    879.0225    3808.000   
3534.510   69.30000     62.5000    966.0507    859.0135    981.7482    883.0801    3799.000   
3534.357   70.09999     64.4000    946.2373    845.2789    950.6046    847.2273    3796.000   
3534.205   70.00000     66.2000    924.6984    829.8506    937.5618    820.3516    3801.000   
3534.053   69.70000     66.8000    903.6497    809.0958    874.9835    805.3782    3797.000   
3533.900   70.09999     65.6000    891.2510    797.9945    883.0801    794.3284    3791.000   
3533.748   70.00000     64.1000    874.9835    788.8602    881.0487    785.2356    3789.000   
3533.595   69.89999     64.3000    868.9602    781.6276    889.2008    790.6786    3781.000   
3533.443   69.39999     65.6000    860.9937    772.6805    849.1803    776.2473    3789.000   
3533.291   69.59999     66.0000    843.3350    758.5778    849.1803    767.3615    3794.000   
3533.138   69.30000     65.8000    820.3516    744.7319    843.3350    748.1696    3809.000   
3532.986   69.00000     66.5000    810.9609    734.5137    787.0457    716.1434    3804.000   
3532.833   68.59999     67.7000    803.5260    731.1392    779.8300    719.4491    3790.000   
3532.681   68.59999     67.8000    797.9945    729.4574    801.6781    722.7698    3771.000   
3532.528   68.30000     67.2000    799.8345    732.8245    814.7042    751.6227    3770.000   
3532.376   68.20000     67.4000    801.6781    732.8245    810.9609    743.0192    3788.000   
3532.224   68.30000     66.9000    796.1593    729.4574    792.5012    734.5137    3793.000   
3532.071   68.20000     63.9000    787.0457    722.7698    792.5012    712.8529    3790.000   
3531.919   68.50000     60.4000    787.0457    717.7942    774.4617    706.3175    3790.000   
3531.767   68.50000     59.4000    790.6786    721.1075    770.9036    717.7942    3788.000   
3531.614   68.30000     61.0000    797.9945    727.7798    807.2351    722.7698    3793.000   
3531.462   69.30000     63.2000    807.2351    736.2073    816.5823    751.6227    3796.000   
3531.309   69.89999     65.1000    818.4650    741.3101    822.2426    744.7319    3789.000   
3531.157   69.70000     66.3000    818.4650    746.4486    827.9421    744.7319    3771.000   
3531.004   69.59999     67.0000    820.3516    746.4486    822.2426    746.4486    3767.000   
3530.852   69.50000     68.5000    824.1378    746.4486    810.9609    748.1696    3780.000   
3530.700   69.20000     70.8000    822.2426    748.1696    820.3516    748.1696    3794.000   
3530.547   69.30000     73.0000    818.4650    744.7319    843.3350    744.7319    3789.000   
3530.395   69.09999     73.6000    812.8307    736.2073    816.5823    753.3557    3792.000   
3530.243   69.30000     73.0000    799.8345    727.7798    805.3782    732.8245    3786.000   
3530.090   69.20000     71.3000    779.8300    714.4965    785.2356    709.5779    3781.000   
3529.938   68.89999     68.1000    762.0790    696.6263    755.0923    699.8420    3785.000   
3529.785   69.09999     65.3000    744.7319    682.3389    743.0192    679.2036    3797.000   
3529.633   69.39999     65.0000    724.4358    669.8845    722.7698    666.8065    3796.000   
3529.480   69.50000     66.8000    704.6931    654.6361    719.4491    659.1738    3793.000   
3529.328   68.89999     68.2000    690.2397    645.6541    685.4882    650.1296    3785.000   
3529.176   69.00000     68.3000    680.7693    641.2095    659.1738    620.8690    3783.000   
3529.023   69.00000     68.2000    672.9767    641.2095    668.3440    636.7953    3782.000   
3528.871   68.89999     68.4000    674.5280    639.7347    677.6416    644.1693    3787.000   
3528.719   68.50000     68.6000    682.3389    645.6541    677.6416    654.6361    3788.000   
3528.566   68.09999     69.8000    687.0682    651.6282    695.0243    644.1693    3786.000   
3528.414   68.70000     71.4000    691.8308    656.1451    693.4259    651.6282    3779.000   
3528.261   69.39999     71.8000    703.0721    660.6934    693.4259    665.2731    3780.000   
3528.109   68.80000     70.1000    709.5779    672.9767    703.0721    665.2731    3780.000   
3527.957   69.00000     68.0000    726.1061    688.6523    732.8245    682.3389    3789.000   
3527.804   68.80000     67.5000    751.6227    707.9456    732.8245    707.9456    3786.000   
3527.652   68.50000     67.2000    788.8602    737.9043    774.4617    727.7798    3790.000   
3527.500   68.80000     66.6000    835.6029    781.6276    820.3516    756.8328    3784.000   
3527.347   68.59999     66.3000    903.6497    839.4600    885.1156    816.5823    3782.000   
3527.194   68.39999     66.9000    977.2372    903.6497    966.0507    907.8204    3781.000   
3527.042   68.30000     68.4000    1066.5964   986.2794    1142.8784   1051.9619   3778.000   
3526.890   67.89999     68.8000    1049.5422   970.5099    1137.6272   1037.5283   3774.000   
3526.737   67.70000     68.8000    1000.0000   931.1080    1011.5797   950.6046    3784.000   
3526.585   67.89999     68.9000    935.4055    879.0225    877.0010    829.8506    3798.000   
3526.433   67.70000     69.2000    877.0010    829.8506    831.7639    790.6786    3789.000   
3526.280   67.59999     69.7000    864.9680    816.5823    824.1378    794.3284    3776.000   
3526.128   68.00000     70.0000    899.4976    851.1382    849.1803    790.6786    3776.000   
3525.975   67.39999     69.8000    954.9926    907.8204    948.4185    885.1156    3786.000   
3525.823   67.50000     69.3000    1039.9199   981.7482    1049.5422   1000.0000   3786.000   
3525.670   67.80000     68.5000    1137.6272   1073.9890   1114.2942   1078.9465   3782.000   
3525.518   68.09999     67.2000    1230.2686   1156.1121   1244.5146   1161.4487   3774.000   
3525.366   68.59999     65.5000    1315.2246   1235.9475   1342.7649   1247.3833   3772.000   
3525.213   68.89999     65.0000    1422.3291   1315.2246   1402.8140   1294.1958   3783.000   
3525.061   68.59999     66.6000    1492.7944   1380.3845   1475.7061   1409.2886   3789.000   
3524.909   68.70000     68.6000    1527.5662   1428.8938   1655.7703   1472.3125   3789.000   
3524.756   68.39999     69.1000    1570.3630   1462.1770   1595.8794   1492.7944   3779.000   
3524.604   68.39999     68.6000    1588.5466   1472.3125   1520.5471   1489.3613   3772.000   
3524.451   68.89999     69.4000    1584.8933   1485.9353   1618.0803   1455.4595   3765.000   
3524.299   68.39999     71.5000    1621.8101   1524.0530   1570.3630   1458.8142   3776.000   
3524.146   68.39999     73.3000    1717.9080   1588.5466   1621.8101   1538.1548   3781.000   
3523.994   68.59999     73.8000    1798.8713   1678.8035   1778.2793   1694.3381   3776.000   
3523.842   68.00000     73.9000    1862.0869   1745.8225   2013.7236   1807.1738   3781.000   
3523.689   68.09999     74.8000    1870.6824   1749.8467   2013.7236   1896.7063   3784.000   
3523.537   68.09999     75.8000    1811.3396   1686.5530   1887.9915   1794.7334   3787.000   
3523.385   68.20000     74.2000    1663.4124   1566.7507   1663.4124   1563.1477   3786.000   
3523.232   68.00000     70.2000    1489.3613   1415.7937   1496.2354   1374.0420   3774.000   
3523.080   67.59999     67.2000    1333.5215   1279.3816   1256.0298   1216.1860   3774.000   
3522.927   68.00000     67.1000    1207.8137   1177.6062   1150.8005   1142.8784   3769.000   
3522.775   67.89999     69.0000    1093.9563   1091.4404   1109.1750   1111.7317   3780.000   
3522.623   67.59999     70.5000    1023.2930   1028.0164   1032.7612   1051.9619   3789.000   
3522.470   68.80000     71.1000    961.6123    972.7469    931.1080    946.2373    3781.000   
3522.318   69.59999     71.4000    905.7327    922.5712    897.4290    895.3645    3767.000   
3522.166   69.39999     70.1000    879.0225    889.2008    839.4600    864.9680    3764.000   
3522.013   69.30000     68.6000    883.0801    893.3054    837.5294    860.9937    3776.000   
3521.860   69.70000     68.8000    907.8204    920.4495    893.3054    885.1156    3786.000   
3521.708   69.09999     70.5000    959.4009    968.2780    954.9926    963.8290    3774.000   
3521.556   69.20000     71.6000    1025.6516   1023.2930   1018.5911   1035.1423   3761.000   
3521.403   68.80000     71.5000    1078.9465   1073.9890   1099.0056   1096.4780   3769.000   
3521.251   68.59999     71.2000    1109.1750   1109.1750   1172.1953   1142.8784   3770.000   
3521.099   68.80000     70.8000    1135.0110   1119.4380   1150.8005   1140.2495   3769.000   
3520.946   68.20000     70.3000    1137.6272   1114.2942   1116.8635   1137.6272   3769.000   
3520.794   68.59999     70.7000    1127.1975   1109.1750   1148.1533   1081.4336   3776.000   
3520.641   68.70000     72.0000    1124.6052   1104.0786   1106.6235   1078.9465   3774.000   
3520.489   68.30000     72.6000    1129.7959   1101.5393   1122.0183   1111.7317   3764.000   
3520.336   68.00000     71.6000    1122.0183   1101.5393   1129.7959   1116.8635   3768.000   
3520.184   68.30000     70.4000    1111.7317   1101.5393   1148.1533   1124.6052   3759.000   
3520.032   68.00000     70.4000    1093.9563   1083.9270   1114.2942   1081.4336   3760.000   
3519.879   68.30000     72.3000    1069.0549   1059.2539   1049.5422   1073.9890   3771.000   
3519.727   68.09999     74.8000    1035.1423   1035.1423   1037.5283   1030.3860   3771.000   
3519.575   68.39999     76.1000    1002.3051   1011.5797   1004.6160   995.4052    3771.000   
3519.422   69.09999     74.9000    984.0111    990.8320    970.5099    1004.6160   3765.000   
3519.270   69.50000     71.8000    970.5099    979.4899    954.9926    959.4009    3764.000   
3519.117   69.39999     69.4000    963.8290    981.7482    957.1940    968.2780    3769.000   
3518.965   69.50000     70.8000    986.2794    993.1160    966.0507    979.4899    3762.000   
3518.812   69.39999     75.7000    1020.9397   1028.0164   972.7469    1006.9316   3755.000   
3518.660   69.20000     79.8000    1064.1428   1071.5193   1081.4336   1051.9619   3749.000   
3518.508   69.50000     80.5000    1109.1750   1109.1750   1135.0110   1142.8784   3760.000   
3518.355   69.00000     79.3000    1153.4534   1148.1533   1174.8972   1177.6062   3765.000   
3518.203   69.20000     78.4000    1177.6062   1180.3206   1183.0413   1174.8972   3762.000   
3518.050   69.20000     78.2000    1199.4993   1205.0361   1193.9878   1199.4993   3775.000   
3517.898   68.50000     78.2000    1224.6162   1224.6162   1207.8137   1210.5979   3774.000   
3517.746   68.50000     77.9000    1253.1414   1247.3833   1244.5146   1264.7363   3774.000   
3517.593   68.50000     75.9000    1261.8276   1258.9250   1303.1667   1279.3816   3763.000   
3517.441   69.09999     72.4000    1253.1414   1256.0298   1327.3940   1285.2866   3757.000   
3517.289   68.80000     69.2000    1241.6526   1233.1050   1227.4392   1264.7363   3766.000   
3517.136   68.50000     69.4000    1216.1860   1216.1860   1174.8972   1193.9878   3772.000   
3516.984   68.39999     73.1000    1199.4993   1210.5979   1180.3206   1150.8005   3766.000   
3516.832   68.70000     76.8000    1213.3892   1213.3892   1172.1953   1199.4993   3752.000   
3516.679   68.30000     77.2000    1233.1050   1227.4392   1250.2585   1244.5146   3746.000   
3516.526   68.39999     74.1000    1233.1050   1233.1050   1303.1667   1285.2866   3745.000   
3516.374   68.89999     71.2000    1227.4392   1213.3892   1270.5742   1258.9250   3751.000   
3516.222   69.39999     70.1000    1199.4993   1185.7683   1180.3206   1188.5022   3764.000   
3516.069   69.20000     69.3000    1177.6062   1161.4487   1135.0110   1099.0056   3761.000   
3515.917   69.20000     67.6000    1174.8972   1156.1121   1119.4380   1106.6235   3754.000   
3515.765   69.30000     66.1000    1210.5979   1174.8972   1191.2419   1156.1121   3762.000   
3515.612   68.50000     64.9000    1258.9250   1213.3892   1261.8276   1238.7964   3761.000   
3515.460   68.70000     63.9000    1294.1958   1253.1414   1348.9631   1276.4385   3764.000   
3515.307   68.70000     63.5000    1312.2000   1270.5742   1374.0420   1297.1790   3768.000   
3515.155   68.39999     63.4000    1321.2957   1267.6516   1306.1707   1300.1697   3772.000   
3515.002   68.50000     63.3000    1315.2246   1267.6516   1282.3306   1241.6526   3760.000   
3514.850   68.00000     63.1000    1306.1707   1261.8276   1309.1821   1227.4392   3757.000   
3514.698   68.20000     63.2000    1309.1821   1258.9250   1318.2563   1273.5032   3752.000   
3514.545   68.89999     64.5000    1330.4546   1267.6516   1324.3413   1273.5032   3757.000   
3514.393   68.39999     66.2000    1333.5215   1279.3816   1321.2957   1288.2493   3764.000   
3514.241   68.09999     67.0000    1339.6770   1279.3816   1389.9521   1285.2866   3765.000   
3514.088   67.80000     66.9000    1345.8601   1282.3306   1327.3940   1288.2493   3756.000   
3513.936   67.30000     66.6000    1352.0728   1297.1790   1348.9631   1261.8276   3752.000   
3513.783   67.39999     66.7000    1345.8601   1303.1667   1352.0728   1294.1958   3752.000   
3513.631   67.30000     67.5000    1361.4448   1309.1821   1348.9631   1358.3130   3765.000   
3513.479   67.09999     68.9000    1374.0420   1327.3940   1358.3130   1324.3413   3771.000   
3513.326   67.20000     70.0000    1389.9521   1342.7649   1402.8140   1321.2957   3768.000   
3513.174   67.50000     70.2000    1402.8140   1348.9631   1415.7937   1339.6770   3762.000   
3513.021   68.39999     68.5000    1442.1150   1370.8821   1432.1875   1370.8821   3757.000   
3512.869   67.59999     65.0000    1479.1086   1396.3682   1412.5378   1402.8140   3761.000   
3512.716   68.09999     61.2000    1524.0530   1425.6077   1559.5527   1428.8938   3757.000   
