WellName:  1API 0001  PR
Field:     PR-01
Operator:  PETROBRAS
Country:   BRA
RunNumber: 0

DEPT       CALI       GR         MSFL       TT1        TT2        TT3        TT4        DT         ITT        ILD        ILM        TENS       
M          IN         GAPI       OHMM       US         US         US         US         US/F       MS         OHMM       OHMM       LB         
3951.781   9.72599    82.2856    10.103     311.0000   306.0000   420.0000   417.0000   59.71823   0.0        40.636     43.224     4119.635   
3951.628   9.73001    91.2169    29.860     310.0000   307.0000   421.0000   417.0000   60.33703   0.0        39.567     35.941     4121.465   
3951.476   9.72656    93.8627    32.556     308.0000   303.0000   422.0000   418.0000   60.23511   0.0        39.021     31.503     4120.854   
3951.324   9.71279    88.0825    30.227     304.0000   300.0000   421.0000   420.0000   59.48869   0.0        39.403     30.347     4132.444   
3951.171   9.68840    74.7260    38.788     302.0000   297.0000   416.0000   417.0000   58.32532   0.0        41.236     32.544     4145.255   
3951.019   9.67147    58.7331    33.117     301.0000   296.0000   413.0000   413.0000   57.26695   0.0        44.657     38.152     4132.140   
3950.867   9.66200    44.6812    25.061     296.0000   293.0000   413.0000   409.0000   56.65932   0.0        50.051     47.412     4122.685   
3950.714   9.67004    33.9806    25.123     295.0000   292.0000   410.0000   410.0000   56.45341   0.0        57.477     60.221     4107.130   
3950.562   9.67836    28.4929    28.678     296.0000   292.0000   411.0000   409.0000   56.42365   0.0        65.078     73.980     4098.895   
3950.409   9.68410    25.6704    35.070     297.0000   293.0000   411.0000   407.0000   56.54458   0.0        70.465     83.769     4091.575   
3950.257   9.67922    24.5530    46.488     298.0000   294.0000   415.0000   409.0000   56.67930   0.0        71.124     86.746     4087.610   
3950.104   9.67262    24.6977    53.802     298.0000   294.0000   417.0000   411.0000   56.87141   0.0        67.434     81.049     4098.590   
3949.952   9.66860    28.6171    51.819     300.0000   296.0000   417.0000   412.0000   57.16600   0.0        61.532     69.603     4106.824   
3949.800   9.67721    37.0793    59.261     301.0000   296.0000   419.0000   414.0000   57.60860   0.0        55.380     57.164     4128.479   
3949.647   9.68324    50.3810    59.412     303.0000   297.0000   421.0000   416.0000   58.13423   0.0        49.824     47.318     4122.075   
3949.495   9.68955    64.9519    37.191     304.0000   297.0000   425.0000   417.0000   58.68646   0.0        45.150     40.397     4115.670   
3949.342   9.68180    78.6920    24.096     306.0000   296.0000   424.0000   417.0000   59.15469   0.0        41.088     35.742     4112.925   
3949.190   9.67319    88.8250    17.962     307.0000   296.0000   425.0000   417.0000   59.51282   0.0        37.753     32.381     4103.470   
3949.038   9.65425    96.2692    15.331     309.0000   298.0000   430.0000   416.0000   59.76330   0.0        34.904     29.770     4115.364   
3948.885   9.63732    104.0335   16.199     307.0000   303.0000   432.0000   417.0000   59.89140   0.0        31.905     27.135     4113.840   
3948.733   9.62556    114.9862   15.059     306.0000   305.0000   434.0000   421.0000   59.90469   0.0        29.171     24.758     4106.215   
3948.581   9.59916    125.5306   15.680     311.0000   305.0000   434.0000   428.0000   59.93495   1.000000   27.006     23.024     4104.080   
3948.428   9.59256    138.9666   18.386     314.0000   302.0000   434.0000   428.0000   60.11990   0.0        25.402     21.724     4097.675   
3948.276   9.58854    149.2392   25.901     314.0000   304.0000   434.0000   425.0000   60.67779   0.0        24.455     20.423     4100.115   
3948.124   9.59743    147.5522   36.435     314.0000   304.0000   434.0000   423.0000   61.27763   0.0        24.105     19.418     4105.909   
3947.971   9.59141    132.5774   52.185     315.0000   306.0000   432.0000   423.0000   61.59936   0.0        23.877     18.823     4117.195   
3947.818   9.59945    113.1060   28.412     315.0000   307.0000   433.0000   423.0000   61.48869   0.0        23.926     19.004     4111.399   
3947.666   9.60662    93.1442    22.164     314.0000   301.0000   424.0000   422.0000   60.99283   0.0        24.607     20.043     4105.604   
3947.514   9.61236    81.0420    24.566     309.0000   296.0000   421.0000   422.0000   60.38423   0.0        25.909     21.508     4098.284   
3947.361   9.60375    73.9601    27.595     307.0000   295.0000   420.0000   417.0000   59.77046   0.0        27.625     22.702     4086.085   
3947.209   9.60002    65.3472    36.130     301.0000   294.0000   420.0000   415.0000   59.11528   0.0        29.341     23.926     4083.340   
3947.057   9.59170    56.1277    48.537     298.0000   294.0000   420.0000   414.0000   58.44825   0.0        30.764     25.610     4088.524   
3946.904   9.59371    51.9281    34.544     299.0000   291.0000   419.0000   413.0000   58.13120   0.0        31.808     27.702     4103.164   
3946.752   9.60059    54.5179    23.148     300.0000   291.0000   421.0000   415.0000   58.12755   0.0        32.854     29.137     4113.535   
3946.599   9.60232    60.9059    23.524     301.0000   294.0000   419.0000   411.0000   58.56305   0.0        33.840     29.075     4114.755   
3946.447   9.59887    67.0149    30.586     303.0000   297.0000   416.0000   411.0000   59.16084   0.0        34.512     27.404     4106.215   
3946.294   9.59772    72.2984    23.324     305.0000   296.0000   418.0000   411.0000   59.73105   0.0        34.621     25.822     4095.845   
3946.142   9.59055    80.4065    18.494     305.0000   292.0000   422.0000   412.0000   59.97691   0.0        34.826     24.877     4081.205   
3945.990   9.58137    90.2148    21.487     299.0000   292.0000   416.0000   416.0000   59.91186   0.0        34.896     24.852     4075.715   
3945.837   9.57563    100.6075   26.098     302.0000   293.0000   419.0000   412.0000   59.34116   0.0        35.260     25.855     4084.255   
3945.685   9.57534    107.3319   21.679     301.0000   294.0000   421.0000   413.0000   58.79871   0.0        36.015     28.207     4092.795   
3945.533   9.56214    108.6992   24.861     295.0000   288.0000   423.0000   416.0000   58.51076   0.0        36.527     30.638     4100.420   
3945.380   9.53058    107.1513   9.072      298.0000   289.0000   420.0000   417.0000   58.65836   0.0        35.245     31.857     4101.640   
3945.228   9.52484    108.5529   6.287      303.0000   295.0000   420.0000   415.0000   59.23718   0.0        33.356     30.892     4096.760   
3945.075   9.53058    115.7496   9.668      305.0000   299.0000   423.0000   416.0000   60.08248   0.0        31.116     28.648     4091.575   
3944.923   9.54980    126.9107   34.240     306.0000   297.0000   425.0000   417.0000   60.92316   0.0        29.531     26.247     4093.405   
3944.771   9.55927    135.0776   18.309     304.0000   296.0000   431.0000   420.0000   61.83400   0.0        28.677     23.958     4094.016   
3944.618   9.56817    136.6219   13.343     307.0000   297.0000   427.0000   424.0000   62.27914   0.0        28.007     21.965     4093.405   
3944.466   9.57334    132.8929   12.869     307.0000   298.0000   425.0000   420.0000   62.14394   0.0        27.052     20.682     4092.185   
3944.313   9.57649    125.6063   13.500     309.0000   301.0000   424.0000   418.0000   61.93957   0.0        26.956     20.653     4098.895   
3944.161   9.58567    121.6227   14.396     303.0000   294.0000   419.0000   417.0000   61.73463   0.0        27.678     21.541     4104.080   
3944.008   9.57133    121.0506   16.824     301.0000   291.0000   416.0000   412.0000   61.59171   0.0        29.196     22.657     4106.520   
3943.856   9.55095    119.1043   16.629     297.0000   288.0000   416.0000   408.0000   61.36314   0.0        31.273     23.703     4097.675   
3943.704   9.51222    109.9353   18.146     297.0000   288.0000   415.0000   408.0000   60.31091   0.0        33.107     25.604     4090.965   
3943.551   9.50447    97.5683    22.121     295.0000   287.0000   415.0000   408.0000   58.83151   1.000000   34.856     29.337     4089.135   
3943.399   9.50389    84.5742    27.589     291.0000   280.0000   409.0000   407.0000   57.75821   0.0        37.879     35.614     4084.255   
3943.247   9.50389    78.0608    21.496     292.0000   282.0000   402.0000   402.0000   57.55135   0.0        42.440     41.931     4095.235   
3943.094   9.50332    79.8605    16.953     293.0000   284.0000   401.0000   395.0000   58.07835   0.0        48.105     43.696     4106.215   
3942.942   9.50160    83.6284    15.098     290.0000   281.0000   401.0000   392.0000   58.70947   0.0        53.197     41.522     4103.164   
3942.790   9.51078    80.5485    20.736     291.0000   279.0000   403.0000   395.0000   58.62547   0.0        54.613     39.888     4096.760   
3942.637   9.50619    70.5149    47.512     287.0000   277.0000   405.0000   396.0000   57.78377   0.0        52.395     40.187     4113.229   
3942.484   9.50016    60.4747    109.062    286.0000   274.0000   406.0000   398.0000   56.65118   0.0        48.917     42.346     4155.015   
3942.332   9.48151    57.0402    68.115     284.0000   275.0000   407.0000   400.0000   55.99593   0.0        45.709     43.749     4137.020   
3942.180   9.49041    60.4051    40.249     285.0000   278.0000   405.0000   400.0000   56.29618   0.0        43.214     42.369     4109.265   
3942.027   9.49873    67.0191    25.921     291.0000   282.0000   407.0000   398.0000   57.40883   0.0        41.275     38.076     4113.535   
3941.875   9.52054    76.3640    17.022     295.0000   286.0000   409.0000   401.0000   59.03328   0.0        39.002     32.848     4100.115   
3941.723   9.52972    85.6159    14.864     296.0000   288.0000   407.0000   401.0000   60.41338   0.0        36.770     28.425     4137.020   
3941.570   9.53316    93.4854    15.773     297.0000   289.0000   407.0000   400.0000   61.17619   0.0        35.263     25.511     4151.965   
3941.417   9.52771    98.6038    20.593     295.0000   288.0000   408.0000   400.0000   61.05526   0.0        34.897     24.254     4143.120   
3941.265   9.52254    96.9789    22.144     289.0000   283.0000   408.0000   402.0000   60.09219   0.0        35.398     24.548     4137.935   
3941.113   9.53201    90.3462    26.400     286.0000   279.0000   405.0000   401.0000   58.67930   0.0        36.204     25.775     4069.310   
3940.960   9.52714    82.3997    34.829     286.0000   277.0000   404.0000   399.0000   57.38734   0.0        36.570     30.010     4036.675   
3940.808   9.52943    77.0178    48.540     285.0000   276.0000   406.0000   398.0000   56.58662   0.0        36.379     36.152     4027.220   
3940.656   9.51221    75.7560    44.025     284.0000   277.0000   408.0000   401.0000   56.53025   0.0        35.966     36.388     4020.510   
3940.503   9.52053    77.9989    64.465     289.0000   283.0000   408.0000   401.0000   57.05637   0.0        34.877     33.256     4050.095   
3940.351   9.51967    80.3629    53.470     294.0000   288.0000   412.0000   403.0000   58.06202   0.0        33.436     29.303     4087.000   
3940.199   9.52369    83.8900    26.179     296.0000   288.0000   415.0000   408.0000   59.29507   0.0        31.575     26.916     4101.640   
3940.046   9.52714    85.7290    17.995     296.0000   291.0000   419.0000   411.0000   60.52714   0.0        29.234     25.883     4113.535   
3939.894   9.51652    88.8756    20.776     298.0000   293.0000   423.0000   412.0000   61.46410   0.0        28.665     23.679     4106.520   
3939.741   9.51451    91.6527    24.720     300.0000   293.0000   428.0000   418.0000   61.88010   0.0        28.799     20.433     4099.505   
3939.589   9.50877    93.8456    25.588     302.0000   295.0000   430.0000   422.0000   61.89140   0.0        26.438     18.950     4116.279   
3939.437   9.52972    94.5373    29.225     302.0000   297.0000   430.0000   424.0000   61.97850   0.0        24.550     18.851     4117.195   
3939.284   9.54120    97.4212    26.941     306.0000   300.0000   424.0000   422.0000   62.39450   0.0        23.132     20.001     4106.215   
3939.132   9.55870    101.9287   17.569     307.0000   301.0000   420.0000   419.0000   63.25565   0.0        23.282     20.959     4113.535   
3938.979   9.56473    106.8891   14.387     306.0000   300.0000   417.0000   414.0000   64.05525   0.0        25.286     20.841     4122.989   
3938.827   9.56071    108.9018   15.151     302.0000   296.0000   416.0000   411.0000   64.07626   0.0        27.678     21.466     4113.535   
3938.674   9.55468    108.8541   19.264     297.0000   289.0000   414.0000   410.0000   62.87747   0.0        28.214     23.798     4115.060   
3938.522   9.55153    104.6519   32.083     291.0000   283.0000   405.0000   408.0000   60.63574   0.0        30.206     28.422     4108.350   
3938.370   9.55153    97.2955    54.249     287.0000   278.0000   403.0000   400.0000   58.15015   1.000000   33.302     36.169     4102.555   
3938.217   9.55124    91.0944    68.427     282.0000   273.0000   401.0000   397.0000   56.36584   0.0        38.973     45.602     4102.250   
3938.065   9.54808    87.2931    61.975     277.0000   272.0000   405.0000   396.0000   55.36990   0.0        44.950     52.309     4117.195   
3937.913   9.56100    84.2563    61.375     281.0000   277.0000   402.0000   399.0000   55.12809   0.0        45.718     43.670     4118.415   
3937.760   9.56473    82.0638    78.973     285.0000   281.0000   403.0000   398.0000   55.62453   0.0        43.512     36.790     4117.805   
3937.608   9.56674    79.8276    71.622     296.0000   290.0000   405.0000   401.0000   56.94219   0.0        40.750     32.491     4111.704   
3937.455   9.57534    78.3535    33.431     292.0000   288.0000   406.0000   401.0000   58.89754   0.0        37.490     31.247     4096.455   
3937.303   9.57506    79.3669    25.547     292.0000   290.0000   412.0000   402.0000   60.91592   0.0        34.662     29.818     4088.524   
3937.150   9.56731    79.6482    29.833     298.0000   292.0000   418.0000   406.0000   62.07675   0.0        32.223     27.677     4090.050   
3936.998   9.55182    76.5136    34.996     298.0000   293.0000   421.0000   412.0000   61.78065   0.0        29.975     23.169     4063.515   
3936.846   9.55210    73.0231    33.265     295.0000   290.0000   421.0000   416.0000   60.82435   0.0        25.809     21.161     4054.060   
3936.693   9.56903    74.7341    27.109     294.0000   289.0000   418.0000   415.0000   60.06610   0.0        23.808     21.309     4042.165   
3936.541   9.59342    83.7351    20.371     294.0000   289.0000   406.0000   407.0000   60.06567   0.0        23.571     22.912     4034.845   
3936.389   9.61581    94.4326    15.539     295.0000   290.0000   408.0000   401.0000   60.45280   0.0        25.703     24.811     4048.875   
3936.236   9.62585    99.9801    16.121     293.0000   287.0000   411.0000   403.0000   60.56911   0.0        29.347     25.847     4050.095   
3936.083   9.60806    95.4401    23.132     287.0000   280.0000   417.0000   409.0000   59.54347   0.0        33.628     25.575     4055.584   
3935.931   9.59256    83.8491    45.948     286.0000   281.0000   417.0000   413.0000   58.06767   0.0        31.924     24.724     4059.855   
3935.779   9.58281    72.0507    62.666     290.0000   287.0000   420.0000   412.0000   57.01187   0.0        29.296     25.038     4059.245   
3935.626   9.62642    69.8548    6.492      293.0000   287.0000   421.0000   414.0000   57.33208   0.0        27.138     26.111     4075.104   
3935.474   9.66028    76.4993    3.728      297.0000   292.0000   419.0000   415.0000   59.20804   0.0        25.965     26.008     4083.035   
3935.322   9.68869    88.4718    4.954      306.0000   301.0000   422.0000   413.0000   61.89905   0.0        25.325     23.836     4083.950   
3935.169   9.68295    100.1058   13.933     313.0000   306.0000   430.0000   418.0000   64.00143   0.0        24.743     20.427     4059.550   
3935.017   9.66946    106.7813   14.082     309.0000   300.0000   436.0000   426.0000   64.85954   0.0        22.810     17.577     4047.350   
3934.865   9.66545    107.6679   13.502     307.0000   299.0000   437.0000   430.0000   64.50764   0.0        20.698     16.378     4039.420   
3934.712   9.66975    105.9914   16.306     308.0000   301.0000   433.0000   432.0000   63.55486   0.0        19.358     16.660     4044.604   
3934.560   9.67233    104.7376   17.694     305.0000   301.0000   429.0000   427.0000   62.84378   0.0        19.190     17.708     4047.655   
3934.407   9.67578    105.0931   19.052     303.0000   298.0000   424.0000   426.0000   62.95804   0.0        20.076     19.113     4058.330   
3934.255   9.67348    106.1613   18.411     304.0000   300.0000   419.0000   423.0000   63.37907   0.0        22.056     20.494     4059.550   
3934.103   9.68697    106.6279   18.086     303.0000   300.0000   420.0000   415.0000   63.61934   0.0        24.001     21.888     4053.145   
3933.950   9.67865    102.6358   19.685     300.0000   294.0000   420.0000   418.0000   63.24172   0.0        25.778     23.663     4052.535   
3933.798   9.66574    94.5704    27.346     295.0000   286.0000   418.0000   417.0000   62.03328   0.0        27.257     25.968     4055.280   
3933.646   9.65512    85.7145    35.876     292.0000   286.0000   419.0000   412.0000   60.51695   0.0        28.558     28.489     4069.310   
3933.493   9.65512    80.4232    37.640     291.0000   286.0000   420.0000   410.0000   59.35606   0.0        29.266     30.349     4074.495   
3933.340   9.66545    78.8478    29.622     291.0000   289.0000   417.0000   410.0000   58.80437   1.000000   29.327     30.471     4090.660   
3933.188   9.67348    81.4378    23.965     295.0000   295.0000   422.0000   412.0000   59.11274   0.0        28.484     28.729     4112.314   
3933.036   9.68898    85.9018    20.359     300.0000   296.0000   422.0000   416.0000   59.99897   0.0        27.358     26.090     4151.965   
3932.883   9.69788    90.6669    18.982     302.0000   297.0000   422.0000   420.0000   60.95031   0.0        26.269     23.506     4162.944   
3932.731   9.71968    95.7103    23.764     305.0000   297.0000   422.0000   418.0000   61.89905   0.0        25.511     21.414     4156.234   
3932.579   9.73231    97.9718    19.954     305.0000   298.0000   422.0000   418.0000   62.51330   0.0        24.939     20.063     4127.260   
3932.426   9.72628    96.2116    13.776     303.0000   296.0000   427.0000   421.0000   62.46513   0.0        24.484     19.250     4097.064   
3932.274   9.71481    88.1099    13.590     298.0000   294.0000   428.0000   424.0000   61.89442   0.0        24.026     19.002     4088.220   
3932.121   9.71940    76.3298    20.932     298.0000   295.0000   426.0000   424.0000   61.14450   0.0        23.701     19.540     4087.915   
3931.969   9.73834    64.7443    32.265     304.0000   300.0000   424.0000   423.0000   60.77619   0.0        23.538     20.903     4105.300   
3931.816   9.77019    59.1244    24.719     301.0000   299.0000   423.0000   422.0000   61.18343   0.0        23.765     22.431     4119.024   
3931.664   9.77822    59.2177    12.917     300.0000   298.0000   423.0000   419.0000   62.17467   0.0        24.000     23.011     4119.635   
3931.512   9.78769    62.0216    10.623     304.0000   297.0000   426.0000   419.0000   63.06091   0.0        24.377     22.494     4115.975   
3931.359   9.78568    63.2821    14.604     307.0000   298.0000   425.0000   421.0000   63.04347   0.0        24.662     20.401     4074.495   
3931.207   9.80175    59.7328    24.825     304.0000   304.0000   429.0000   420.0000   62.35349   0.0        24.373     19.005     4051.620   
3931.055   9.84594    52.7571    20.479     301.0000   297.0000   433.0000   423.0000   61.47182   0.0        23.625     18.506     4069.615   
3930.902   9.88181    46.8271    15.101     299.0000   295.0000   432.0000   429.0000   60.79156   0.0        22.549     18.827     4094.016   
3930.750   9.94207    46.5712    10.622     302.0000   301.0000   443.0000   429.0000   60.63423   0.0        20.990     19.184     4110.790   
3930.597   9.98540    50.2682    11.116     307.0000   305.0000   439.0000   436.0000   60.72588   0.0        19.581     19.638     4123.904   
3930.445   10.07866   57.2224    18.120     311.0000   310.0000   440.0000   439.0000   60.73056   0.0        18.803     19.518     4121.159   
3930.292   10.27263   64.0081    4.178      321.0000   319.0000   442.0000   439.0000   61.53750   0.0        17.853     20.006     4144.340   
3930.140   10.55758   70.9956    1.553      319.0000   319.0000   442.0000   439.0000   63.09222   0.0        17.242     19.965     4144.949   
3929.988   10.81382   78.5901    3.113      321.0000   319.0000   445.0000   439.0000   64.92059   0.0        16.759     18.435     4101.335   
3929.835   10.95844   86.7312    2.715      321.0000   323.0000   445.0000   442.0000   66.46298   0.0        16.390     15.693     4058.024   
3929.683   11.05055   90.5838    3.030      327.0000   327.0000   445.0000   440.0000   66.51219   0.0        16.267     13.673     4057.415   
3929.531   11.21957   90.9951    4.368      334.0000   315.0000   444.0000   439.0000   65.33971   0.0        16.801     13.009     4054.670   
3929.378   11.44884   82.3033    41.317     316.0000   309.0000   447.0000   438.0000   63.98561   0.0        17.727     13.821     4094.625   
3929.226   11.66434   66.8526    2.974      313.0000   304.0000   434.0000   429.0000   62.75930   0.0        19.722     15.807     4126.649   
3929.073   11.58629   49.3283    3.528      310.0000   301.0000   431.0000   425.0000   61.59985   0.0        23.030     18.553     4207.475   
3928.921   11.32086   34.7573    2.083      308.0000   300.0000   431.0000   424.0000   60.91448   0.0        27.828     21.495     4239.500   
3928.769   10.84137   24.4432    2.628      307.0000   299.0000   428.0000   421.0000   60.29817   0.0        33.989     24.140     4296.535   
3928.616   10.42156   21.0885    5.238      302.0000   298.0000   427.0000   421.0000   60.14553   0.0        40.835     27.479     4356.925   
3928.464   10.03074   19.5320    3.813      303.0000   296.0000   427.0000   422.0000   60.34116   1.000000   48.829     31.810     4280.979   
3928.312   9.81323    18.0181    2.744      301.0000   296.0000   424.0000   421.0000   60.59682   0.0        59.088     39.067     4157.760   
3928.159   9.71653    17.2597    3.042      302.0000   296.0000   422.0000   419.0000   60.66035   0.0        72.380     49.425     4054.365   
3928.006   9.68726    17.1242    4.240      300.0000   294.0000   421.0000   419.0000   60.67930   0.0        83.728     60.618     3991.230   
3927.854   9.66086    16.9322    6.061      298.0000   293.0000   442.0000   418.0000   60.56505   0.0        84.735     61.541     4010.140   
3927.702   9.65311    17.7128    10.954     299.0000   293.0000   433.0000   439.0000   60.10549   0.0        67.156     55.451     4075.715   
3927.549   9.67176    19.2172    16.922     298.0000   293.0000   433.0000   431.0000   59.64553   0.0        49.441     54.645     4112.314   
3927.397   9.68066    22.4540    35.396     321.0000   316.0000   433.0000   428.0000   60.45509   0.0        38.208     60.616     4157.455   
3927.245   9.71595    26.1086    23.070     313.0000   309.0000   430.0000   426.0000   62.32375   0.0        33.731     77.178     4173.314   
3927.092   9.83217    31.6170    1.241      313.0000   310.0000   429.0000   425.0000   64.76230   0.0        32.941     95.822     4159.284   
3926.940   9.89616    37.3123    0.791      317.0000   315.0000   429.0000   424.0000   67.05161   0.0        34.516     109.783    4122.989   
3926.787   9.92170    41.0725    1.293      322.0000   322.0000   431.0000   426.0000   67.00439   0.0        35.318     105.800    4090.965   
3926.635   9.84451    41.2372    2000.000   312.0000   296.0000   435.0000   430.0000   65.01698   0.0        35.129     105.442    4089.135   
3926.482   9.84451    38.6097    2000.000   299.0000   293.0000   441.0000   437.0000   62.65768   0.0        36.019     60.025     4108.655   
3926.330   9.84738    33.3347    2000.000   300.0000   297.0000   416.0000   414.0000   60.53349   0.0        39.174     40.164     4125.734   
3926.178   9.85254    28.5155    2000.000   300.0000   294.0000   423.0000   412.0000   59.06042   0.0        44.782     32.131     4134.885   
3926.025   9.84824    25.3285    4.549      294.0000   292.0000   433.0000   427.0000   58.79507   0.0        49.067     31.621     4133.359   
3925.873   9.82901    22.2467    3.660      292.0000   290.0000   426.0000   432.0000   58.27460   0.0        49.161     36.469     4123.600   
3925.721   9.87521    22.3979    7.797      300.0000   291.0000   424.0000   425.0000   58.46169   0.0        46.757     49.390     4104.995   
3925.568   9.90247    27.5256    15.414     309.0000   309.0000   424.0000   421.0000   59.84635   0.0        45.898     54.014     4100.725   
3925.416   9.90993    38.6934    34.614     307.0000   308.0000   424.0000   420.0000   61.84068   0.0        44.852     56.960     4118.109   
3925.263   9.85082    50.6949    1.042      307.0000   305.0000   426.0000   420.0000   63.71918   0.0        43.340     61.561     4169.960   
3925.111   9.87062    56.2953    0.702      310.0000   303.0000   430.0000   420.0000   65.23154   0.0        40.548     54.007     4257.495   
3924.958   9.94982    51.5014    1.379      314.0000   305.0000   433.0000   420.0000   64.91173   0.0        37.506     38.989     4301.415   
3924.806   10.02901   39.7933    2000.000   306.0000   311.0000   438.0000   422.0000   63.56104   0.0        36.265     29.949     4338.015   
3924.654   9.99228    28.1858    13.687     304.0000   299.0000   449.0000   426.0000   61.93435   0.0        36.591     26.331     4399.015   
3924.501   9.88669    21.5734    5.875      306.0000   299.0000   431.0000   435.0000   60.73891   0.0        38.002     27.079     4459.404   
3924.349   9.76932    20.4841    4.059      309.0000   301.0000   431.0000   427.0000   60.43494   0.0        39.410     32.092     4506.984   
3924.196   9.68295    21.2290    4.981      308.0000   302.0000   433.0000   429.0000   61.33400   0.0        40.116     38.328     4575.305   
3924.044   9.61208    21.9963    4.300      307.0000   302.0000   435.0000   430.0000   62.24387   0.0        40.733     40.780     4622.274   
3923.892   9.54522    21.3398    2.761      305.0000   302.0000   438.0000   432.0000   63.07118   0.0        42.403     41.777     4327.035   
3923.739   9.49012    21.1542    1.974      307.0000   304.0000   435.0000   433.0000   63.76282   0.0        43.212     39.899     3962.255   
3923.587   9.46573    20.7388    1.809      309.0000   306.0000   434.0000   431.0000   64.28328   0.0        42.848     36.979     3809.145   
3923.435   9.46200    20.7112    1.729      308.0000   307.0000   430.0000   429.0000   64.71823   1.000000   41.773     34.843     3720.084   
3923.282   9.45282    21.2592    1.775      308.0000   304.0000   430.0000   428.0000   64.74586   0.0        40.463     33.892     3843.915   
3923.130   9.47635    22.4096    2.359      306.0000   304.0000   429.0000   425.0000   64.24689   0.0        40.252     34.049     3933.584   
3922.978   9.47606    22.5865    3.796      302.0000   299.0000   428.0000   425.0000   63.28328   0.0        41.863     35.189     3984.215   
3922.825   9.49844    22.1389    4.585      300.0000   298.0000   426.0000   426.0000   62.07532   0.0        44.027     34.750     4037.285   
3922.672   9.48869    20.6838    5.115      299.0000   296.0000   424.0000   424.0000   61.25827   0.0        45.544     33.979     4097.675   
3922.520   9.48094    18.2187    8.604      298.0000   292.0000   428.0000   422.0000   61.04969   0.0        45.643     33.731     4141.290   
3922.368   9.46028    16.4160    10.949     301.0000   296.0000   430.0000   420.0000   61.32021   0.0        46.087     34.337     4145.864   
3922.215   9.45339    15.4511    7.126      303.0000   298.0000   436.0000   419.0000   61.61163   0.0        46.686     35.285     4132.140   
3922.063   9.44823    14.9746    3.743      307.0000   300.0000   436.0000   425.0000   61.79458   0.0        48.395     36.956     4108.655   
3921.911   9.44708    14.3142    2.426      308.0000   301.0000   434.0000   426.0000   61.86425   0.0        50.685     38.903     4146.779   
3921.758   9.44708    13.6940    2.480      309.0000   297.0000   432.0000   424.0000   62.14602   0.0        50.710     40.538     4117.195   
3921.606   9.44564    12.9971    4.192      311.0000   296.0000   431.0000   420.0000   62.47540   0.0        47.973     39.038     4094.320   
3921.453   9.46114    12.7620    17.347     311.0000   297.0000   428.0000   418.0000   62.66902   0.0        46.547     33.104     4082.730   
3921.301   9.48037    12.6897    8.591      310.0000   297.0000   434.0000   419.0000   62.27914   0.0        45.574     26.667     4087.915   
3921.148   9.53087    13.3482    3.915      308.0000   297.0000   436.0000   419.0000   61.46775   0.0        45.804     22.269     4230.045   
3920.996   9.61322    17.2782    4.363      304.0000   298.0000   439.0000   420.0000   60.61322   0.0        46.163     20.079     4286.774   
3920.844   9.73087    29.6395    7.428      310.0000   297.0000   436.0000   420.0000   60.00413   0.0        43.955     19.186     4331.000   
3920.691   9.89214    50.1550    4.270      313.0000   298.0000   436.0000   421.0000   59.69928   0.0        35.455     18.853     4383.155   
3920.539   10.06431   75.5996    3.150      315.0000   304.0000   434.0000   425.0000   59.64753   0.0        27.885     16.983     4264.814   
3920.387   10.19372   97.2040    4.182      317.0000   315.0000   433.0000   429.0000   59.65884   0.0        23.074     15.477     4072.970   
3920.234   10.25484   109.3083   9.461      318.0000   313.0000   433.0000   431.0000   60.08662   0.0        21.228     13.866     4002.515   
3920.082   10.25800   110.3628   19.219     317.0000   310.0000   433.0000   435.0000   61.38583   0.0        21.279     12.969     3944.564   
3919.929   10.21754   106.0242   14.495     317.0000   309.0000   434.0000   428.0000   62.87493   0.0        22.591     12.712     3977.504   
3919.777   10.18425   99.5268    14.637     318.0000   308.0000   435.0000   424.0000   63.72021   0.0        23.292     13.339     4047.960   
3919.625   10.14293   90.0932    17.643     318.0000   306.0000   439.0000   422.0000   63.27651   0.0        23.549     14.139     4105.300   
3919.472   10.09444   76.3347    22.977     316.0000   301.0000   423.0000   421.0000   61.74132   0.0        22.376     15.974     4153.185   
3919.320   10.02356   58.7466    42.106     312.0000   297.0000   416.0000   420.0000   59.88734   0.0        23.023     17.799     4175.755   
3919.167   9.96474    40.6865    86.290     303.0000   292.0000   411.0000   419.0000   58.71520   0.0        24.215     19.317     4226.995   
3919.015   9.96158    25.9933    62.747     293.0000   290.0000   410.0000   415.0000   58.15318   0.0        27.125     20.218     4253.225   
3918.862   9.96158    18.7869    16.333     291.0000   290.0000   409.0000   412.0000   58.03741   0.0        31.079     20.514     4334.965   
3918.710   9.95125    15.3811    12.067     290.0000   291.0000   409.0000   408.0000   58.07683   0.0        36.600     21.479     4193.140   
3918.558   10.17019   14.4477    3.939      291.0000   290.0000   410.0000   409.0000   58.14140   2.000000   37.217     24.293     4088.220   
3918.405   10.46747   14.8407    8.718      290.0000   290.0000   416.0000   414.0000   58.15470   0.0        37.902     29.117     4037.895   
3918.253   10.79258   18.2481    2000.000   290.0000   291.0000   423.0000   417.0000   58.24849   0.0        34.791     32.970     3980.860   
3918.101   10.94036   28.1590    2000.000   293.0000   299.0000   423.0000   420.0000   58.64451   0.0        31.607     30.165     4004.345   
3917.948   11.06088   43.6573    3.386      300.0000   308.0000   426.0000   422.0000   59.64451   0.0        29.583     24.482     4068.396   
