Lito            Codigo        Depth(m)        GR            RHOB        DT            SP
arenito         49.00       1232.00   6.6839E+001   2.5065E+000   7.5717E+001   6.9750E+001
arenito         49.00       1231.85   6.3376E+001   2.5151E+000   7.5009E+001   6.9750E+001
arenito         49.00       1231.70   6.0117E+001   2.5231E+000   7.4247E+001   6.9946E+001
arenito         49.00       1231.54   5.7745E+001   2.5376E+000   7.3809E+001   7.0000E+001
arenito         49.00       1231.39   5.5801E+001   2.5213E+000   7.4238E+001   7.0000E+001
arenito         49.00       1231.24   5.5289E+001   2.5231E+000   7.4914E+001   7.0000E+001
arenito         49.00       1231.09   5.6630E+001   2.5147E+000   7.5328E+001   7.0000E+001
arenito         49.00       1230.93   5.8357E+001   2.5176E+000   7.5554E+001   6.9800E+001
arenito         49.00       1230.78   5.9965E+001   2.5366E+000   7.7314E+001   6.9350E+001
arenito         49.00       1230.63   6.1363E+001   2.5474E+000   7.8216E+001   6.8849E+001
arenito         49.00       1230.48   6.1206E+001   2.5450E+000   7.7583E+001   6.8549E+001
arenito         49.00       1230.33   5.9589E+001   2.5230E+000   7.6177E+001   6.8096E+001
arenito         49.00       1230.17   5.8319E+001   2.4247E+000   7.9573E+001   6.7189E+001
arenito         49.00       1230.02   5.7801E+001   2.2908E+000   8.9731E+001   6.6390E+001
arenito         49.00       1229.87   5.7425E+001   2.3295E+000   9.4465E+001   6.6250E+001
arenito         49.00       1229.72   5.6375E+001   2.3833E+000   9.5649E+001   6.7069E+001
arenito         49.00       1229.56   5.4125E+001   2.4010E+000   9.1364E+001   6.7866E+001
arenito         49.00       1229.41   5.1523E+001   2.4154E+000   8.0899E+001   6.8000E+001
arenito         49.00       1229.26   5.0317E+001   2.4023E+000   7.6280E+001   6.7586E+001
arenito         49.00       1229.11   5.0535E+001   2.3982E+000   7.6065E+001   6.7293E+001
arenito         49.00       1228.95   5.1234E+001   2.4063E+000   7.7066E+001   6.6418E+001
arenito         49.00       1228.80   5.1924E+001   2.4189E+000   7.9337E+001   6.4998E+001
arenito         49.00       1228.65   5.2098E+001   2.4336E+000   8.1508E+001   6.4331E+001
argilito        56.00       1228.50   5.1480E+001   2.4209E+000   8.2179E+001   6.4250E+001
argilito        56.00       1228.34   4.9908E+001   2.4146E+000   8.2695E+001   6.4250E+001
argilito        56.00       1228.19   4.7168E+001   2.3996E+000   8.2821E+001   6.4461E+001
argilito        56.00       1228.04   4.4426E+001   2.4241E+000   8.2331E+001   6.4288E+001
argilito        56.00       1227.89   4.2168E+001   2.4307E+000   8.2034E+001   6.4250E+001
argilito        56.00       1227.73   4.1266E+001   2.3841E+000   8.1956E+001   6.4250E+001
argilito        56.00       1227.58   4.1617E+001   2.3341E+000   8.2367E+001   6.4678E+001
argilito        56.00       1227.43   4.1692E+001   2.3390E+000   8.3024E+001   6.5179E+001
argilito        56.00       1227.28   4.3499E+001   2.3410E+000   8.3206E+001   6.5465E+001
argilito        56.00       1227.12   4.4955E+001   2.3781E+000   8.2797E+001   6.5716E+001
argilito        56.00       1226.97   4.5465E+001   2.4065E+000   8.1460E+001   6.5750E+001
argilito        56.00       1226.82   4.6687E+001   2.4204E+000   8.0669E+001   6.5967E+001
argilito        56.00       1226.67   4.8104E+001   2.4324E+000   7.9856E+001   6.6000E+001
argilito        56.00       1226.52   4.9533E+001   2.4506E+000   7.9022E+001   6.5781E+001
argilito        56.00       1226.36   5.1157E+001   2.4775E+000   7.8575E+001   6.5312E+001
argilito        56.00       1226.21   5.2416E+001   2.4784E+000   7.8311E+001   6.5030E+001
argilito        56.00       1226.06   5.2560E+001   2.4568E+000   7.8239E+001   6.5000E+001
argilito        56.00       1225.91   5.1831E+001   2.4460E+000   7.8536E+001   6.4779E+001
argilito        56.00       1225.75   4.9607E+001   2.4299E+000   7.9660E+001   6.4972E+001
argilito        56.00       1225.60   4.6737E+001   2.4244E+000   8.1493E+001   6.6112E+001
argilito        56.00       1225.45   4.3202E+001   2.4052E+000   8.3231E+001   6.6920E+001
argilito        56.00       1225.30   4.0334E+001   2.3833E+000   8.4596E+001   6.7000E+001
argilito        56.00       1225.14   3.8292E+001   2.3558E+000   8.5437E+001   6.6551E+001
argilito        56.00       1224.99   3.7285E+001   2.3548E+000   8.5517E+001   6.6275E+001
argilito        56.00       1224.84   3.7195E+001   2.3794E+000   8.5517E+001   6.5573E+001
argilito        56.00       1224.69   3.7535E+001   2.3738E+000   8.5472E+001   6.4368E+001
argilito        56.00       1224.53   3.8591E+001   2.3458E+000   8.5601E+001   6.3569E+001
argilito        56.00       1224.38   3.8968E+001   2.3293E+000   8.6060E+001   6.3272E+001
argilito        56.00       1224.23   3.8857E+001   2.3243E+000   8.6059E+001   6.3478E+001
argilito        56.00       1224.08   3.8638E+001   2.3112E+000   8.5965E+001   6.3500E+001
argilito        56.00       1223.92   3.8895E+001   2.3146E+000   8.5642E+001   6.3500E+001
argilito        56.00       1223.77   3.9471E+001   2.3362E+000   8.5570E+001   6.3500E+001
argilito        56.00       1223.62   4.0004E+001   2.3519E+000   8.5927E+001   6.3731E+001
arenito         49.00       1223.47   4.0460E+001   2.3678E+000   8.6183E+001   6.3982E+001
arenito         49.00       1223.31   4.1468E+001   2.3551E+000   8.6655E+001   6.4232E+001
arenito         49.00       1223.16   4.2450E+001   2.3232E+000   8.6462E+001   6.4483E+001
arenito         49.00       1223.01   4.3007E+001   2.3275E+000   8.5669E+001   6.4734E+001
arenito         49.00       1222.86   4.4166E+001   2.3449E+000   8.3964E+001   6.4984E+001
arenito         49.00       1222.71   4.5931E+001   2.3789E+000   8.2155E+001   6.5705E+001
arenito         49.00       1222.55   4.7874E+001   2.4027E+000   8.1263E+001   6.5750E+001
arenito         49.00       1222.40   4.9051E+001   2.4125E+000   8.1446E+001   6.5277E+001
arenito         49.00       1222.25   5.0461E+001   2.4367E+000   8.0996E+001   6.4540E+001
arenito         49.00       1222.10   5.0322E+001   2.4123E+000   8.1343E+001   6.4262E+001
arenito         49.00       1221.94   4.8669E+001   2.3815E+000   8.2340E+001   6.3774E+001
arenito         49.00       1221.79   4.8373E+001   2.3723E+000   8.3043E+001   6.3272E+001
arenito         49.00       1221.64   4.9009E+001   2.3921E+000   8.2745E+001   6.3250E+001
arenito         49.00       1221.49   4.9829E+001   2.4209E+000   8.1510E+001   6.4451E+001
arenito         49.00       1221.33   5.0295E+001   2.4297E+000   7.9999E+001   6.5946E+001
arenito         49.00       1221.18   4.9660E+001   2.4223E+000   7.8716E+001   6.6725E+001
arenito         49.00       1221.03   4.9273E+001   2.4278E+000   7.8957E+001   6.6992E+001
arenito         49.00       1220.88   4.9553E+001   2.4367E+000   8.0534E+001   6.7000E+001
arenito         49.00       1220.72   4.9051E+001   2.4205E+000   8.0389E+001   6.6757E+001
arenito         49.00       1220.57   4.8232E+001   2.4220E+000   8.0145E+001   6.5773E+001
arenito         49.00       1220.42   4.7993E+001   2.4112E+000   7.9805E+001   6.4771E+001
arenito         49.00       1220.27   4.7767E+001   2.4022E+000   7.9317E+001   6.4750E+001
arenito         49.00       1220.11   4.8280E+001   2.3843E+000   7.9405E+001   6.4996E+001
arenito         49.00       1219.96   4.9619E+001   2.3978E+000   8.0130E+001   6.5493E+001
arenito         49.00       1219.81   5.1492E+001   2.4356E+000   8.0769E+001   6.5995E+001
arenito         49.00       1219.66   5.3667E+001   2.4687E+000   7.9854E+001   6.6248E+001
arenito         49.00       1219.50   5.5475E+001   2.4979E+000   7.8873E+001   6.6748E+001
arenito         49.00       1219.35   5.5558E+001   2.5040E+000   7.7844E+001   6.7249E+001
arenito         49.00       1219.20   5.5483E+001   2.5030E+000   7.6913E+001   6.8000E+001
arenito         49.00       1219.05   5.5179E+001   2.4970E+000   7.6325E+001   6.8502E+001
arenito         49.00       1218.90   5.3982E+001   2.5121E+000   7.5790E+001   6.9003E+001
arenito         49.00       1218.74   5.3688E+001   2.5230E+000   7.5939E+001   6.9500E+001
arenito         49.00       1218.59   5.4135E+001   2.5240E+000   7.6276E+001   6.9500E+001
arenito         49.00       1218.44   5.4278E+001   2.5260E+000   7.6085E+001   6.9494E+001
arenito         49.00       1218.29   5.3832E+001   2.5255E+000   7.6328E+001   6.8996E+001
arenito         49.00       1218.13   5.3699E+001   2.5564E+000   7.6368E+001   6.8745E+001
arenito         49.00       1217.98   5.4541E+001   2.5761E+000   7.5929E+001   6.8500E+001
arenito         49.00       1217.83   5.6017E+001   2.5807E+000   7.5641E+001   6.8500E+001
arenito         49.00       1217.68   5.6368E+001   2.5676E+000   7.5588E+001   6.8493E+001
arenito         49.00       1217.52   5.5853E+001   2.5523E+000   7.5441E+001   6.8265E+001
arenito         49.00       1217.37   5.5722E+001   2.5301E+000   7.6880E+001   6.8789E+001
arenito         49.00       1217.22   5.6168E+001   2.5337E+000   7.7328E+001   7.0009E+001
arenito         49.00       1217.07   5.6480E+001   2.5236E+000   7.6638E+001   7.0231E+001
arenito         49.00       1216.91   5.7072E+001   2.5114E+000   7.7117E+001   6.9730E+001
arenito         49.00       1216.76   5.7387E+001   2.4730E+000   7.7319E+001   6.9218E+001
arenito         49.00       1216.61   5.6259E+001   2.4507E+000   7.7631E+001   6.8433E+001
arenito         49.00       1216.46   5.3469E+001   2.4452E+000   7.7262E+001   6.6952E+001
arenito         49.00       1216.30   5.0641E+001   2.4509E+000   7.6361E+001   6.5962E+001
arenito         49.00       1216.15   4.9847E+001   2.4665E+000   7.5127E+001   6.5250E+001
arenito         49.00       1216.00   5.0923E+001   2.4593E+000   7.4708E+001   6.5278E+001
arenito         49.00       1215.85   5.1036E+001   2.4808E+000   7.5579E+001   6.5764E+001
arenito         49.00       1215.69   4.9339E+001   2.4590E+000   7.7903E+001   6.6000E+001
arenito         49.00       1215.54   4.8255E+001   2.4289E+000   8.0403E+001   6.5984E+001
arenito         49.00       1215.39   4.8967E+001   2.4291E+000   8.1411E+001   6.5750E+001
arenito         49.00       1215.24   5.0159E+001   2.4458E+000   8.1367E+001   6.5802E+001
arenito         49.00       1215.09   5.1194E+001   2.4556E+000   8.0647E+001   6.6553E+001
arenito         49.00       1214.93   5.1960E+001   2.4510E+000   7.8894E+001   6.7324E+001
arenito         49.00       1214.78   5.1960E+001   2.4512E+000   7.7966E+001   6.8269E+001
arenito         49.00       1214.63   5.1984E+001   2.4521E+000   7.7754E+001   6.8520E+001
arenito         49.00       1214.48   5.2309E+001   2.4361E+000   7.8585E+001   6.8750E+001
arenito         49.00       1214.32   5.2924E+001   2.3723E+000   8.0427E+001   6.8686E+001
arenito         49.00       1214.17   5.3701E+001   2.3953E+000   8.2115E+001   6.7913E+001
arenito         49.00       1214.02   5.4752E+001   2.3725E+000   9.0447E+001   6.6955E+001
arenito         49.00       1213.87   5.5770E+001   2.3147E+000   1.0052E+002   6.6454E+001
arenito         49.00       1213.71   5.6439E+001   2.3010E+000   1.0250E+002   6.5953E+001
arenito         49.00       1213.56   5.7100E+001   2.3047E+000   1.0250E+002   6.5500E+001
arenito         49.00       1213.41   5.8384E+001   2.4239E+000   9.5123E+001   6.5550E+001
arenito         49.00       1213.26   6.0382E+001   2.4528E+000   8.6656E+001   6.6180E+001
arenito         49.00       1213.10   6.1929E+001   2.4770E+000   8.3169E+001   6.7935E+001
arenito         49.00       1212.95   6.2075E+001   2.4808E+000   8.1329E+001   6.9581E+001
arenito         49.00       1212.80   6.3353E+001   2.5130E+000   7.9879E+001   7.0306E+001
arenito         49.00       1212.65   6.4029E+001   2.5228E+000   8.0162E+001   7.0750E+001
arenito         49.00       1212.49   6.4644E+001   2.5367E+000   8.0143E+001   7.0721E+001
arenito         49.00       1212.34   6.4759E+001   2.5307E+000   7.8627E+001   7.0381E+001
arenito         49.00       1212.19   6.4363E+001   2.5050E+000   7.8169E+001   6.9379E+001
arenito         49.00       1212.04   6.2070E+001   2.4934E+000   7.7749E+001   6.8469E+001
arenito         49.00       1211.88   5.9096E+001   2.4533E+000   8.1057E+001   6.8250E+001
arenito         49.00       1211.73   5.7170E+001   2.3965E+000   8.4994E+001   6.8250E+001
arenito         49.00       1211.58   5.7699E+001   2.3878E+000   8.7107E+001   6.8250E+001
arenito         49.00       1211.43   5.9767E+001   2.4932E+000   8.6928E+001   6.8284E+001
arenito         49.00       1211.28   6.1965E+001   2.5439E+000   8.4390E+001   6.8534E+001
arenito         49.00       1211.12   6.3264E+001   2.5316E+000   8.2330E+001   6.8820E+001
arenito         49.00       1210.97   6.4230E+001   2.5367E+000   8.1075E+001   6.9321E+001
arenito         49.00       1210.82   6.4958E+001   2.5496E+000   8.1061E+001   6.9786E+001
arenito         49.00       1210.67   6.4470E+001   2.5710E+000   8.0539E+001   7.0037E+001
arenito         49.00       1210.51   6.3049E+001   2.6028E+000   7.9278E+001   7.0250E+001
arenito         49.00       1210.36   6.2638E+001   2.5824E+000   7.8080E+001   7.0288E+001
arenito         49.00       1210.21   6.2934E+001   2.5677E+000   7.6932E+001   7.0461E+001
arenito         49.00       1210.06   6.3455E+001   2.5669E+000   7.6682E+001   7.0131E+001
arenito         49.00       1209.90   6.2529E+001   2.5672E+000   7.6111E+001   6.9380E+001
arenito         49.00       1209.75   5.8625E+001   2.5268E+000   7.6008E+001   6.8668E+001
arenito         49.00       1209.60   5.6483E+001   2.4399E+000   8.0200E+001   6.8167E+001
arenito         49.00       1209.45   5.5458E+001   2.3930E+000   8.9772E+001   6.7538E+001
arenito         49.00       1209.29   5.5372E+001   2.3825E+000   9.8653E+001   6.6371E+001
arenito         49.00       1209.14   5.5714E+001   2.3723E+000   1.0181E+002   6.5880E+001
arenito         49.00       1208.99   5.6656E+001   2.4622E+000   9.8397E+001   6.6810E+001
arenito         49.00       1208.84   5.7810E+001   2.5152E+000   8.8072E+001   6.8474E+001
arenito         49.00       1208.68   5.9129E+001   2.5024E+000   7.9284E+001   6.9591E+001
arenito         49.00       1208.53   6.0714E+001   2.5233E+000   7.6451E+001   7.0046E+001
arenito         49.00       1208.38   6.2373E+001   2.5215E+000   7.5156E+001   7.0203E+001
arenito         49.00       1208.23   6.2521E+001   2.4728E+000   7.7247E+001   6.9810E+001
arenito         49.00       1208.07   6.1681E+001   2.3986E+000   8.5705E+001   6.8760E+001
arenito         49.00       1207.92   6.0793E+001   2.3823E+000   9.2373E+001   6.7554E+001
arenito         49.00       1207.77   6.0026E+001   2.3993E+000   9.6377E+001   6.6701E+001
arenito         49.00       1207.62   5.9530E+001   2.3472E+000   1.0089E+002   6.6550E+001
arenito         49.00       1207.47   5.9124E+001   2.2640E+000   1.0348E+002   6.6750E+001
arenito         49.00       1207.31   5.8737E+001   2.2164E+000   1.0148E+002   6.6801E+001
arenito         49.00       1207.16   5.9200E+001   2.2841E+000   9.6368E+001   6.7000E+001
arenito         49.00       1207.01   6.0773E+001   2.3215E+000   8.8716E+001   6.7105E+001
arenito         49.00       1206.86   6.1779E+001   2.3460E+000   7.8846E+001   6.7606E+001
arenito         49.00       1206.70   6.1957E+001   2.3577E+000   7.3323E+001   6.8054E+001
arenito         49.00       1206.55   6.2554E+001   2.4122E+000   7.1270E+001   6.8305E+001
arenito         49.00       1206.40   6.2096E+001   2.4538E+000   7.1682E+001   6.8500E+001
arenito         49.00       1206.25   6.0987E+001   2.4299E+000   7.5289E+001   6.8500E+001
arenito         49.00       1206.09   6.0545E+001   2.3708E+000   8.4484E+001   6.8500E+001
arenito         49.00       1205.94   6.0430E+001   2.3536E+000   9.5195E+001   6.8385E+001
arenito         49.00       1205.79   6.0308E+001   2.3269E+000   1.0111E+002   6.7768E+001
arenito         49.00       1205.64   5.9764E+001   2.3135E+000   9.9216E+001   6.6824E+001
arenito         49.00       1205.48   5.9341E+001   2.3364E+000   9.3068E+001   6.6072E+001
arenito         49.00       1205.33   5.9617E+001   2.3646E+000   9.0228E+001   6.5500E+001
arenito         49.00       1205.18   6.0275E+001   2.3438E+000   7.9835E+001   6.5379E+001
arenito         49.00       1205.03   6.0546E+001   2.3720E+000   7.7112E+001   6.5000E+001
arenito         49.00       1204.87   5.9645E+001   2.3750E+000   8.1533E+001   6.5186E+001
arenito         49.00       1204.72   5.8237E+001   2.2690E+000   8.6067E+001   6.6188E+001
arenito         49.00       1204.57   5.6544E+001   2.2159E+000   8.7975E+001   6.7817E+001
arenito         49.00       1204.42   5.4746E+001   2.2350E+000   9.1206E+001   6.8814E+001
arenito         49.00       1204.26   5.4044E+001   2.2026E+000   8.9305E+001   6.9129E+001
arenito         49.00       1204.11   5.5236E+001   2.2243E+000   8.1776E+001   6.9565E+001
arenito         49.00       1203.96   5.8020E+001   2.3275E+000   8.2696E+001   6.9684E+001
arenito         49.00       1203.81   5.9435E+001   2.3736E+000   8.0329E+001   6.9233E+001
arenito         49.00       1203.66   5.8756E+001   2.3724E+000   8.1119E+001   6.8231E+001
arenito         49.00       1203.50   5.6671E+001   2.3143E+000   8.7712E+001   6.7365E+001
arenito         49.00       1203.35   5.5612E+001   2.3028E+000   8.9565E+001   6.6931E+001
arenito         49.00       1203.20   5.5703E+001   2.3591E+000   8.8902E+001   6.6750E+001
arenito         49.00       1203.05   5.6606E+001   2.3350E+000   8.5698E+001   6.6750E+001
arenito         49.00       1202.89   5.8569E+001   2.3018E+000   7.8531E+001   6.6750E+001
arenito         49.00       1202.74   6.0301E+001   2.3050E+000   7.5453E+001   6.6679E+001
arenito         49.00       1202.59   6.0751E+001   2.2993E+000   7.7748E+001   6.6500E+001
arenito         49.00       1202.44   6.0652E+001   2.3178E+000   8.1522E+001   6.6500E+001
arenito         49.00       1202.28   5.9775E+001   2.3215E+000   9.1644E+001   6.6500E+001
arenito         49.00       1202.13   5.8025E+001   2.2622E+000   1.0698E+002   6.6426E+001
arenito         49.00       1201.98   5.6086E+001   2.2207E+000   1.1320E+002   6.6175E+001
arenito         49.00       1201.83   5.3631E+001   2.2496E+000   1.0864E+002   6.6075E+001
arenito         49.00       1201.67   5.0610E+001   2.2574E+000   1.0030E+002   6.6326E+001
arenito         49.00       1201.52   4.7629E+001   2.2490E+000   8.6092E+001   6.6500E+001
arenito         49.00       1201.37   4.6057E+001   2.1969E+000   7.9794E+001   6.6500E+001
arenito         49.00       1201.22   4.6894E+001   2.1054E+000   8.7193E+001   6.6422E+001
arenito         49.00       1201.06   4.9133E+001   2.1143E+000   9.4275E+001   6.6250E+001
arenito         49.00       1200.91   5.1720E+001   2.2175E+000   9.7071E+001   6.6171E+001
arenito         49.00       1200.76   5.3644E+001   2.3084E+000   9.5434E+001   6.6159E+001
arenito         49.00       1200.61   5.4720E+001   2.3661E+000   8.4852E+001   6.7062E+001
arenito         49.00       1200.45   5.5726E+001   2.4070E+000   7.7439E+001   6.8818E+001
arenito         49.00       1200.30   5.6330E+001   2.4365E+000   7.5807E+001   7.0245E+001
arenito         49.00       1200.15   5.6434E+001   2.4510E+000   7.5723E+001   7.0832E+001
arenito         49.00       1200.00   5.6058E+001   2.4550E+000   7.6487E+001   7.1000E+001
arenito         49.00       1199.85   5.5432E+001   2.4654E+000   7.7385E+001   7.1000E+001
arenito         49.00       1199.69   5.4630E+001   2.4773E+000   7.6767E+001   7.0662E+001
arenito         49.00       1199.54   5.3930E+001   2.4760E+000   7.6750E+001   6.9745E+001
arenito         49.00       1199.39   5.3586E+001   2.4774E+000   7.6902E+001   6.9079E+001
arenito         49.00       1199.24   5.4098E+001   2.4828E+000   7.7340E+001   6.8750E+001
arenito         49.00       1199.08   5.4962E+001   2.4911E+000   7.7466E+001   6.8837E+001
arenito         49.00       1198.93   5.5161E+001   2.5044E+000   7.7351E+001   6.9000E+001
arenito         49.00       1198.78   5.5417E+001   2.5215E+000   7.7118E+001   6.9000E+001
arenito         49.00       1198.63   5.6215E+001   2.5337E+000   7.6986E+001   6.8822E+001
arenito         49.00       1198.47   5.7454E+001   2.5376E+000   7.7399E+001   6.8500E+001
arenito         49.00       1198.32   5.8302E+001   2.5217E+000   7.7762E+001   6.8590E+001
arenito         49.00       1198.17   5.8890E+001   2.5147E+000   7.7882E+001   6.8841E+001
arenito         49.00       1198.02   5.9355E+001   2.5197E+000   7.8038E+001   6.9092E+001
arenito         49.00       1197.86   6.0383E+001   2.5267E+000   7.7947E+001   6.9250E+001
arenito         49.00       1197.71   6.1746E+001   2.5358E+000   7.7811E+001   6.9343E+001
arenito         49.00       1197.56   6.2453E+001   2.5490E+000   7.7824E+001   6.9406E+001
arenito         49.00       1197.41   6.2623E+001   2.5531E+000   7.7609E+001   6.9062E+001
arenito         49.00       1197.25   6.2732E+001   2.5615E+000   7.6563E+001   6.8466E+001
arenito         49.00       1197.10   6.1479E+001   2.5671E+000   7.4452E+001   6.7618E+001
arenito         49.00       1196.95   5.8148E+001   2.5643E+000   7.2364E+001   6.6808E+001
arenito         49.00       1196.80   5.3825E+001   2.5408E+000   7.1095E+001   6.6113E+001
arenito         49.00       1196.64   5.0501E+001   2.5101E+000   7.0972E+001   6.5403E+001
argilito        56.00       1196.49   4.8155E+001   2.4806E+000   7.2675E+001   6.5446E+001
argilito        56.00       1196.34   4.6492E+001   2.4577E+000   7.6037E+001   6.6244E+001
argilito        56.00       1196.19   4.5741E+001   2.4502E+000   7.8563E+001   6.7298E+001
argilito        56.00       1196.04   4.4780E+001   2.4656E+000   7.9113E+001   6.7650E+001
argilito        56.00       1195.88   4.3472E+001   2.4685E+000   7.8907E+001   6.7500E+001
argilito        56.00       1195.73   4.2211E+001   2.4434E+000   7.8740E+001   6.7297E+001
argilito        56.00       1195.58   4.0716E+001   2.4201E+000   7.8844E+001   6.6694E+001
argilito        56.00       1195.43   3.9118E+001   2.4114E+000   8.0167E+001   6.5633E+001
argilito        56.00       1195.27   3.8668E+001   2.4036E+000   8.2173E+001   6.4543E+001
argilito        56.00       1195.12   3.9374E+001   2.3898E+000   8.3382E+001   6.4250E+001
argilito        56.00       1194.97   4.0526E+001   2.3760E+000   8.4260E+001   6.4355E+001
argilito        56.00       1194.82   4.1029E+001   2.3656E+000   8.4830E+001   6.4605E+001
argilito        56.00       1194.66   4.0943E+001   2.3610E+000   8.4987E+001   6.4750E+001
argilito        56.00       1194.51   4.0783E+001   2.3653E+000   8.4429E+001   6.4750E+001
argilito        56.00       1194.36   4.0600E+001   2.3757E+000   8.3358E+001   6.4750E+001
argilito        56.00       1194.21   4.0967E+001   2.3829E+000   8.2554E+001   6.4966E+001
argilito        56.00       1194.05   4.1523E+001   2.3831E+000   8.1874E+001   6.5359E+001
argilito        56.00       1193.90   4.1692E+001   2.3877E+000   8.1117E+001   6.5500E+001
argilito        56.00       1193.75   4.1791E+001   2.3924E+000   8.2335E+001   6.5500E+001
arenito         49.00       1193.60   4.2514E+001   2.3788E+000   8.6019E+001   6.5500E+001
arenito         49.00       1193.44   4.4033E+001   2.3300E+000   8.7683E+001   6.5611E+001
arenito         49.00       1193.29   4.6332E+001   2.2886E+000   8.6926E+001   6.5638E+001
arenito         49.00       1193.14   5.0149E+001   2.3313E+000   8.4535E+001   6.5387E+001
arenito         49.00       1192.99   5.4518E+001   2.3775E+000   8.0238E+001   6.5250E+001
arenito         49.00       1192.83   5.7494E+001   2.3857E+000   7.8140E+001   6.5136E+001
arenito         49.00       1192.68   5.8178E+001   2.4033E+000   7.8626E+001   6.4885E+001
arenito         49.00       1192.53   5.6868E+001   2.4152E+000   7.8895E+001   6.4635E+001
arenito         49.00       1192.38   5.4676E+001   2.4204E+000   7.8801E+001   6.4500E+001
arenito         49.00       1192.23   5.2365E+001   2.4337E+000   7.8677E+001   6.5083E+001
arenito         49.00       1192.07   5.0759E+001   2.4573E+000   7.8647E+001   6.6453E+001
arenito         49.00       1191.92   5.0056E+001   2.4765E+000   7.8627E+001   6.7603E+001
arenito         49.00       1191.77   4.9049E+001   2.4940E+000   7.8321E+001   6.8118E+001
arenito         49.00       1191.62   4.7849E+001   2.4859E+000   7.8294E+001   6.8250E+001
argilito        56.00       1191.46   4.7146E+001   2.4555E+000   7.9115E+001   6.8130E+001
argilito        56.00       1191.31   4.6024E+001   2.4406E+000   8.0336E+001   6.7397E+001
argilito        56.00       1191.16   4.4601E+001   2.4414E+000   8.1565E+001   6.6265E+001
argilito        56.00       1191.01   4.3280E+001   2.4504E+000   8.2239E+001   6.5507E+001
argilito        56.00       1190.85   4.2264E+001   2.4555E+000   8.2315E+001   6.5372E+001
argilito        56.00       1190.70   4.1546E+001   2.4466E+000   8.2363E+001   6.5500E+001
argilito        56.00       1190.55   4.1726E+001   2.4236E+000   8.2873E+001   6.5624E+001
argilito        56.00       1190.40   4.2142E+001   2.4100E+000   8.3317E+001   6.5750E+001
argilito        56.00       1190.24   4.3379E+001   2.4160E+000   8.3060E+001   6.5750E+001
argilito        56.00       1190.09   4.4658E+001   2.4331E+000   8.2385E+001   6.5750E+001
argilito        56.00       1189.94   4.6348E+001   2.4551E+000   8.1208E+001   6.5876E+001
argilito        56.00       1189.79   4.7163E+001   2.4569E+000   8.0231E+001   6.6127E+001
argilito        56.00       1189.63   4.6857E+001   2.4321E+000   8.0096E+001   6.6378E+001
argilito        56.00       1189.48   4.5987E+001   2.4043E+000   8.0837E+001   6.6628E+001
argilito        56.00       1189.33   4.4666E+001   2.4120E+000   8.1136E+001   6.6750E+001
argilito        56.00       1189.18   4.3280E+001   2.4431E+000   7.9627E+001   6.6750E+001
argilito        56.00       1189.02   4.2393E+001   2.4731E+000   7.7105E+001   6.6620E+001
argilito        56.00       1188.87   4.2378E+001   2.4865E+000   7.5141E+001   6.6238E+001
argilito        56.00       1188.72   4.2986E+001   2.4849E+000   7.4446E+001   6.5737E+001
argilito        56.00       1188.57   4.3817E+001   2.4761E+000   7.5012E+001   6.5368E+001
argilito        56.00       1188.42   4.4759E+001   2.4435E+000   7.7576E+001   6.4984E+001
argilito        56.00       1188.26   4.5696E+001   2.4103E+000   8.3170E+001   6.4616E+001
argilito        56.00       1188.11   4.6275E+001   2.4327E+000   8.7286E+001   6.4366E+001
argilito        56.00       1187.96   4.6374E+001   2.4481E+000   8.8326E+001   6.4385E+001
argilito        56.00       1187.81   4.5933E+001   2.4234E+000   8.8358E+001   6.5449E+001
argilito        56.00       1187.65   4.5099E+001   2.4017E+000   8.5173E+001   6.6931E+001
argilito        56.00       1187.50   4.4567E+001   2.3962E+000   8.2173E+001   6.7637E+001
argilito        56.00       1187.35   4.4837E+001   2.4112E+000   8.1968E+001   6.7888E+001
argilito        56.00       1187.20   4.5264E+001   2.4104E+000   8.2333E+001   6.7862E+001
argilito        56.00       1187.04   4.5073E+001   2.3815E+000   8.2731E+001   6.7194E+001
argilito        56.00       1186.89   4.4505E+001   2.3548E+000   8.3526E+001   6.6052E+001
argilito        56.00       1186.74   4.4114E+001   2.3567E+000   8.4276E+001   6.5360E+001
argilito        56.00       1186.59   4.3678E+001   2.3701E+000   8.4711E+001   6.5391E+001
argilito        56.00       1186.43   4.3289E+001   2.3836E+000   8.4964E+001   6.5642E+001
argilito        56.00       1186.28   4.3063E+001   2.3899E+000   8.5111E+001   6.6035E+001
argilito        56.00       1186.13   4.2667E+001   2.3827E+000   8.5230E+001   6.6107E+001
argilito        56.00       1185.98   4.2270E+001   2.3832E+000   8.5356E+001   6.6000E+001
argilito        56.00       1185.82   4.2055E+001   2.3882E+000   8.5616E+001   6.6144E+001
argilito        56.00       1185.67   4.1862E+001   2.3954E+000   8.5761E+001   6.6250E+001
arenito         49.00       1185.52   4.1505E+001   2.3977E+000   8.5363E+001   6.6396E+001
arenito         49.00       1185.37   4.1493E+001   2.3972E+000   8.4077E+001   6.6646E+001
arenito         49.00       1185.21   4.2761E+001   2.4285E+000   8.2046E+001   6.7044E+001
arenito         49.00       1185.06   4.4759E+001   2.4712E+000   7.9878E+001   6.7545E+001
arenito         49.00       1184.91   4.6478E+001   2.5008E+000   7.7741E+001   6.8046E+001
