Rock Code Depth(m) RHOB GR SP DT
Halite 7.0 5490.0 2.21445291685875 9.075940113453568 7.266116914801308 208.17609862084942
Halite 7.0 5500.0 2.2847850385185677 10.369281038638546 7.0737858149632 272.0618313052109
Halite 7.0 5510.0 2.182620427794446 22.481678040209108 8.544119443968855 212.691569405906
Halite 7.0 5520.0 2.0617591596375 10.72132247877426 9.771236131691754 179.61167217097488
Halite 7.0 5530.0 2.23969514994129 7.834979677199688 4.139230081272658 225.49689060047115
Halite 7.0 5540.0 2.0669301280876806 11.6155371167341 -6.533649024658235 197.71269289406098
Halite 7.0 5550.0 1.91776023514186 20.059115112709907 7.927490582153433 201.7206171024828
Halite 7.0 5560.0 2.0937654052403882 14.678206077082908 12.354725750021489 207.72728436318351
Halite 7.0 5570.0 2.3783276896329237 21.156723090110038 4.366697177530983 258.4915886220853
Halite 7.0 5580.0 2.0625119967067356 12.045608613697054 11.214837331738325 187.24759432106998
Halite 7.0 5590.0 2.163707588847683 24.81328430733377 4.643495445803309 271.81663337745545
Halite 7.0 5600.0 2.0534569709541683 10.224564271727834 13.669486318639336 249.47407339271385
Halite 7.0 5610.0 1.9770722881411984 21.22569805553287 -2.637529027142503 178.283264450873
Halite 7.0 5620.0 2.254653704001587 13.721491750510463 11.388602382039402 194.30368132431062
Halite 7.0 5630.0 2.3415925165679905 13.044431425344458 8.056107167487937 218.94505232121998
Halite 7.0 5640.0 2.182845017193592 15.085576131457989 -3.563800952090099 186.84419592602538
Halite 7.0 5650.0 2.3433338397730563 12.488278891794009 8.880733473593208 209.16438163903882
Halite 7.0 5660.0 2.228063837380997 28.104934808753157 2.1832555968478653 186.99981246480863
Halite 7.0 5670.0 2.1834696013290893 12.219459751345164 8.973006339167386 209.50064035258262
Halite 7.0 5680.0 2.0766964223167435 12.12440740654242 17.590150759820915 169.39512207390945
Halite 7.0 5690.0 2.3310183035917684 15.975951253473653 4.466602790459982 216.52736388466764
Halite 7.0 5700.0 2.0818694523955985 18.627313626041413 3.771080588788816 219.98206482772326
Halite 7.0 5710.0 2.229267388667421 12.604511810934019 -4.729505209934616 218.3232197366977
Halite 7.0 5720.0 2.03838184863682 7.206114192460119 6.9961355495568505 190.31637624661786
Halite 7.0 5730.0 2.0097906737994844 -3.1923308989722137 6.170549531246605 257.68554562842115
Halite 7.0 5740.0 2.1302362496837937 16.02447701255821 -7.956044028477319 250.566324405032
Halite 7.0 5750.0 2.136249098328902 10.708273307362383 -4.812507018942402 181.40662327516318
Halite 7.0 5760.0 2.048535203993256 0.8275177889414937 6.365140184526592 177.0618884412844
Halite 7.0 5770.0 2.2700017554997407 12.753745428500547 0.5156012167316302 237.22641221589157
Halite 7.0 5780.0 2.0873504833643843 11.917491391082445 -1.5535251481197156 237.3419827614096
Halite 7.0 5790.0 2.2013691519779903 18.735340435962673 12.664838634952645 245.6654775529714
Halite 7.0 5800.0 2.0389754691978976 10.058675921320928 7.9743489044106015 229.60382716693744
Halite 7.0 5810.0 2.209843886508063 9.207279779917537 1.722275929832458 234.92958619559315
Halite 7.0 5820.0 2.277771341280193 5.944298145416881 1.0541246796087471 213.9101735420778
Halite 7.0 5830.0 2.188365775110576 7.754736220415996 15.254278779159264 215.04361450782085
Halite 7.0 5840.0 2.2036819683011077 10.325987877252071 9.449848983656302 238.5739605547261
Halite 7.0 5850.0 2.200205296911291 14.630602725600989 10.159176626338056 240.43379338567917
Halite 7.0 5860.0 2.360705417140308 4.198082163827728 7.697658994875523 243.27697407207347
Halite 7.0 5870.0 2.1923656478572044 -7.828278423890231 -5.65236878148312 195.0701003945118
Halite 7.0 5880.0 2.1767995349011238 0.2985232180229573 9.310608618039195 166.26542504579646
Halite 7.0 5890.0 2.1432127159962406 -2.240060962165192 -11.2545199609584 220.13223435233638
Halite 7.0 5900.0 2.163085903586599 6.665630742100007 5.063129944224836 190.80439308421654
Halite 7.0 5910.0 2.150945490610691 25.558443911454038 4.703012659890323 213.73657470059732
Halite 7.0 5920.0 2.149643643401636 8.792743680438521 8.640540524515602 240.13633582672756
Halite 7.0 5930.0 2.0757000269498493 -1.551236733856472 -20.06319161313929 188.60424805753343
Halite 7.0 5940.0 2.0616899841870056 3.9418977619213535 3.8294597864514928 162.4468443769931
Halite 7.0 5950.0 2.237776748837132 15.542240957909081 1.9588522408334932 234.5314707818218
Halite 7.0 5960.0 2.127832437261638 22.179654414422583 -7.005003478936236 159.9614020924809
Halite 7.0 5970.0 2.252387203371121 32.12071185604731 6.596888539333135 188.2587231483297
Halite 7.0 5980.0 2.406863342712325 29.5924729457237 -8.003969621588254 164.66515620571502
Halite 7.0 5990.0 2.2907956417175956 30.252982579519216 -3.215812925417527 201.48227885621688
Halite 7.0 6000.0 2.3904892672873124 47.06897540195285 0.9358587393178751 209.24923279210324
Halite 7.0 6010.0 2.4176958715619694 53.1513577616362 -1.3800062868397909 167.00047267981424
Halite 7.0 6020.0 2.2727491078236395 65.52292995426029 -25.38589401352646 198.87170187673908
Halite 7.0 6030.0 2.4159410284227945 48.319571736516 -24.36945234606792 103.38274931836644
Halite 7.0 6040.0 2.413902979090876 72.78447830284031 -32.53332013158457 117.94037658384678
Granite 80.0 6050.0 2.5431319672178643 84.94117330955466 -33.80846779706819 117.7357244661914
Granite 80.0 6060.0 2.478906692125145 81.09680784773016 -31.899533258243373 116.82419284076063
Granite 80.0 6070.0 2.3568393361612965 117.22365170527449 -39.716861918131826 134.25411805627334
Granite 80.0 6080.0 2.520414956358502 115.10118899761605 -47.554428880466226 131.44555870008242
Granite 80.0 6090.0 2.693724433450857 128.4329458376507 -37.33595101988044 122.04296185483216
Granite 80.0 6100.0 2.4272563013539257 136.09966340431222 -54.683569009475185 98.44957976787924
Granite 80.0 6110.0 2.701601153270925 125.63418532615448 -35.044957991540244 67.3518398577904
Granite 80.0 6120.0 2.3800394416129955 147.40837784310517 -39.36339177838008 64.06217937121582
Granite 80.0 6130.0 2.6678285219325013 147.16435237196225 -47.725329821552066 56.58979060422889
Granite 80.0 6140.0 2.579760470139825 156.6822238054379 -65.44386070045593 104.65223630387008
Granite 80.0 6150.0 2.8394571889711404 154.5614788302195 -61.136100692845545 93.89517065812187
Granite 80.0 6160.0 2.6702925919430265 157.008627240817 -64.52818659446861 42.642093863256
Granite 80.0 6170.0 2.6885479392550207 158.65533952220278 -55.43060232508941 111.31437438295036
Granite 80.0 6180.0 2.6195973549913254 144.6366379328229 -63.432507828310925 89.28119972333731
Granite 80.0 6190.0 2.6915813815317513 163.67993544298884 -73.90963299371677 95.55578353352293
Granite 80.0 6200.0 2.4668725104775686 171.02382498833143 -78.05286723183895 53.341508071791104
Granite 80.0 6210.0 2.4495131542154316 163.13733474817332 -55.955307830740956 93.87130159852998
Granite 80.0 6220.0 2.5808494289943305 161.5181949331989 -68.74063439077052 54.11143417143131
Granite 80.0 6230.0 2.602185800600902 158.72990807894485 -65.94059140932967 90.20815762557652
Granite 80.0 6240.0 2.705426847505872 144.56347994981647 -79.57313153323469 89.7598160502606
Granite 80.0 6250.0 2.6434883192583127 158.70652860291918 -72.45025534509462 33.83204364504207
Granite 80.0 6260.0 2.801803038072989 150.12221485650954 -52.718382783370245 34.18516280856393
Granite 80.0 6270.0 2.661777525170517 132.92659275968154 -76.37601360624173 84.72966756954365
Granite 80.0 6280.0 2.6340040711025154 160.2672304691134 -77.79522076788744 62.301973823452656
Granite 80.0 6290.0 2.6885240982900296 146.86041032799204 -58.680727788241796 8.256039948121696
Granite 80.0 6300.0 2.726505696434369 157.8576103214676 -59.429214407561496 73.65227372051717
Granite 80.0 6310.0 2.8305128759570017 149.39581353267837 -76.84741265185369 57.36344074199256
Granite 80.0 6320.0 2.636006466746873 146.14491966191494 -53.257802848962434 15.381344658562243
Granite 80.0 6330.0 2.530106421326184 141.27543532292518 -62.81121579092928 111.6975983748623
Granite 80.0 6340.0 2.435442376301811 138.62058504004494 -61.169513499779825 87.54731017446969
Granite 80.0 6350.0 2.725322497909323 153.5472108902121 -68.58790244143471 100.87388192708237
Granite 80.0 6360.0 2.669940192709994 148.53716348583558 -59.714510942197634 77.09124186968212
Granite 80.0 6370.0 2.6913464964710534 134.48486300633132 -58.85920340245 67.11397609411112
Granite 80.0 6380.0 2.6664525770031733 146.00808725710976 -39.56296334014965 125.25265001198208
Granite 80.0 6390.0 2.600441851237186 147.97210789686156 -50.85114193508796 129.6894752353243
Granite 80.0 6400.0 2.7711078601168637 140.6505333321876 -71.12023620986935 83.83703146936097
Granite 80.0 6410.0 2.504964505835601 135.92868263856042 -45.640369430823895 176.48100675922032
Granite 80.0 6420.0 2.760861168003208 138.2727865416886 -53.12845368206634 163.096009870964
Granite 80.0 6430.0 2.6599884305239136 150.65759387500447 -37.61062506282697 163.29524014187936
Granite 80.0 6440.0 2.6810581676686343 131.32546240731156 -29.146075966146633 166.84797653467194
Granite 80.0 6450.0 2.6610459621775195 124.6672479802042 -17.510694954876552 252.55678395502662
Granite 80.0 6460.0 2.6779002097458817 125.03387662797121 -12.005911548408847 197.9512200138627
Granite 80.0 6470.0 2.5861443786467597 122.53337938746328 3.431931643442563 340.0137177478685
Shale 57.0 6480.0 2.6128156084866743 146.59549638402768 -7.344532342285706 298.6678414565704
Shale 57.0 6490.0 2.5662425795298254 121.87740552298496 17.1317609060495 313.6495318993104
Shale 57.0 6500.0 2.510040298492018 131.5177895256278 27.934464841582876 364.14926236393893
Shale 57.0 6510.0 2.7739387276431424 119.76066218846218 19.82000661082026 323.8136665468336
Shale 57.0 6520.0 2.475154902831638 121.00772527485456 46.4297432206119 391.59306465169317
Shale 57.0 6530.0 2.6377129451501062 106.56283085339572 43.23628056848098 451.7119009583408
Shale 57.0 6540.0 2.42530765192569 108.88730730943891 51.7922096089717 468.84820754375926
Shale 57.0 6550.0 2.450689461182256 112.542729706313 59.34135129360675 461.7771334259217
Shale 57.0 6560.0 2.4740133011331307 127.01495040981146 61.16621426928775 452.02949293765226
Shale 57.0 6570.0 2.6299757540975928 107.32983401099408 61.037470275850154 479.87924263940965
Shale 57.0 6580.0 2.5282611217324136 112.23431404703443 54.9777286106405 490.60658453813727
Shale 57.0 6590.0 2.3376989257975085 94.91685319297822 52.01792857611015 498.899478135839
Shale 57.0 6600.0 2.596864201868487 100.84434267450511 62.718885408038226 529.0605782872985
Shale 57.0 6610.0 2.4644276314178644 96.7165578621694 69.932623657536 487.85632806256507
Shale 57.0 6620.0 2.4347962023241254 94.44822247192243 60.497861385907505 428.05480228950927
Shale 57.0 6630.0 2.569973743156401 93.50207549965359 48.582943289168156 493.3540279613842
Shale 57.0 6640.0 2.4810276006316823 85.79873011922763 26.83035854218276 438.7111225747359
Shale 57.0 6650.0 2.4588261728459457 89.21813928952105 45.41792330249415 470.53661637586174
Shale 57.0 6660.0 2.529560806959188 102.14557446632463 30.59451664457512 381.9273846050448
Shale 57.0 6670.0 2.375303897303485 83.66192858833006 57.48957136730626 416.9349546997523
Shale 57.0 6680.0 2.6580345590156518 88.82625895110897 35.461803655110586 433.392839768356
Shale 57.0 6690.0 2.341747579526794 78.54335949848303 12.673809534088075 404.9819271242209
Shale 57.0 6700.0 2.447175892837681 64.13124698267464 29.31113245626293 288.1093836731951
Calciferous_Sandstone 8.0 6710.0 2.6797055874876476 86.07554948947525 11.278926715218544 380.08401539412176
Calciferous_Sandstone 8.0 6720.0 2.5693594697135707 70.08640084955938 -22.057317525813843 329.45498858998764
Calciferous_Sandstone 8.0 6730.0 2.3113269328351107 69.20966690668746 -10.134892269651463 300.1364187218648
Calciferous_Sandstone 8.0 6740.0 2.441658470282503 59.434055218472395 -16.303991900071882 266.0349593687742
Calciferous_Sandstone 8.0 6750.0 2.4189570284000435 60.363880495255835 -9.38902966732729 182.01943108591863
Calciferous_Sandstone 8.0 6760.0 2.6633304040829158 49.12097319758208 -49.82586351501933 235.08427856269816
Calciferous_Sandstone 8.0 6770.0 2.377306344891284 50.63250445924344 -28.640847743430392 206.0068803328803
Calciferous_Sandstone 8.0 6780.0 2.4649308099758 44.599293718218796 -61.22736977173539 191.07799627439184
Calciferous_Sandstone 8.0 6790.0 2.509187086994012 44.53128525730924 -56.38740500033922 211.3431932190084
Calciferous_Sandstone 8.0 6800.0 2.5575351629151326 46.35350458446057 -61.37500266491409 174.4510442434501
Calciferous_Sandstone 8.0 6810.0 2.62319171949046 40.53167530263747 -67.3374386556724 151.12896622145962
Calciferous_Sandstone 8.0 6820.0 2.5135133046584337 40.56758320091298 -65.17571976015236 204.27718680323537
Calciferous_Sandstone 8.0 6830.0 2.561411228449194 31.83805171148461 -61.22113512330567 166.15416005642322
Calciferous_Sandstone 8.0 6840.0 2.3915747753630354 40.30214894397939 -76.63611331553871 143.1381164258436
Calciferous_Sandstone 8.0 6850.0 2.6690551311213104 33.59776522608433 -49.214875580974386 167.76895043258526
Calciferous_Sandstone 8.0 6860.0 2.651825286049619 43.58907004451447 -85.57514632368895 117.79641063288362
Calciferous_Sandstone 8.0 6870.0 2.498177128313413 49.088553930651166 -39.461184557614395 163.70744505892242
Calciferous_Sandstone 8.0 6880.0 2.338170588218023 41.540374953112384 -69.7070516252319 160.39117750393504
Calciferous_Sandstone 8.0 6890.0 2.5806813997259312 35.87118750829457 -54.74283750565989 90.36998140451878
Calciferous_Sandstone 8.0 6900.0 2.672154072636613 55.98816160675319 -73.8565521048813 141.53373867891634
Calciferous_Sandstone 8.0 6910.0 2.590125773219066 38.962444840010455 -52.16243372370108 121.32213076651848
Calciferous_Sandstone 8.0 6920.0 2.6604084767693807 33.93111273083497 -74.18170748042398 160.63982156270768
Calciferous_Sandstone 8.0 6930.0 2.5199512344246857 47.484566298776905 -46.02679794726878 114.125477169625
Calciferous_Sandstone 8.0 6940.0 2.581650375456233 28.867258093008772 -42.146910178549156 187.60200002861
Calciferous_Sandstone 8.0 6950.0 2.5110148296679995 28.213074304932423 -58.336019893457404 181.10178704807063
Calciferous_Sandstone 8.0 6960.0 2.600626314190994 34.96973811407486 -72.34498636698214 123.07140534575599
Calciferous_Sandstone 8.0 6970.0 2.5231633576658523 40.97850159859085 -60.72868317375775 160.335181919246
Calciferous_Sandstone 8.0 6980.0 2.546693692787996 38.81375670686327 -48.93254691767592 178.92850725590833
Calciferous_Sandstone 8.0 6990.0 2.4695520123267958 44.769066287043685 -47.02690356773234 139.08152939432435
Calciferous_Sandstone 8.0 7000.0 2.5673907570263923 47.55245170016029 -68.61188072498273 179.21095406914958
Calciferous_Sandstone 8.0 7010.0 2.459832802606265 44.82060331735092 -90.66051205004364 103.71723805155926
Calciferous_Sandstone 8.0 7020.0 2.243401302702004 39.59976468712248 -54.07858677810111 122.4215289007049
Calciferous_Sandstone 8.0 7030.0 2.5732908231520857 32.91402753326409 -61.77196933995933 139.5378809667898
Calciferous_Sandstone 8.0 7040.0 2.5035349371128124 38.965802199022285 -45.522792623925135 145.24347823909588
Calciferous_Sandstone 8.0 7050.0 2.3211870584633725 44.59405928769347 -60.28448142474453 115.11640674130828
Calciferous_Sandstone 8.0 7060.0 2.363135366980751 35.70933187491818 -58.82588656773717 116.26600849548149
Calciferous_Sandstone 8.0 7070.0 2.45109279893652 43.43383322087144 -55.70163127696849 121.90097410405629
Calciferous_Sandstone 8.0 7080.0 2.4252321281158205 35.37336935573853 -48.27502243779234 111.95647851502508
Calciferous_Sandstone 8.0 7090.0 2.5163187686675608 36.15830071946458 -42.176991928645364 149.12234391034985
Calciferous_Sandstone 8.0 7100.0 2.3091436142671387 34.082587715364184 -58.53823282292257 159.62936919265724
Calciferous_Sandstone 8.0 7110.0 2.4593122404172845 52.962716122096005 -64.81856941634811 140.2916753061267
Calciferous_Sandstone 8.0 7120.0 2.364802493753562 42.00791215455482 -59.735123502562 106.15779474239496
Calciferous_Sandstone 8.0 7130.0 2.285363385190708 38.76589951186675 -34.46916994069936 97.2762445025113
Calciferous_Sandstone 8.0 7140.0 2.430252052260756 45.699262411982644 -51.38656366442009 118.03159037581871
Calciferous_Sandstone 8.0 7150.0 2.4177679088457973 35.40632987243481 -73.67142724580101 166.3427222680101
Calciferous_Sandstone 8.0 7160.0 2.733249181844225 42.175058590432975 -74.3323913073543 152.37009201657415
Calciferous_Sandstone 8.0 7170.0 2.4234956549367053 35.4366570896906 -47.326393106891295 101.99071601421959
Calciferous_Sandstone 8.0 7180.0 2.531328968852925 34.686796197963446 -66.01989820432038 207.2785386340713
Calciferous_Sandstone 8.0 7190.0 2.581599015644902 37.6910216829356 -76.74977547533321 189.14154169674683
Calciferous_Sandstone 8.0 7200.0 2.386440364061672 44.050769327831716 -49.51539186641003 135.38175941320404
Calciferous_Sandstone 8.0 7210.0 2.4896911483814628 35.44863519730378 -71.86015172562053 84.19456969197931
Calciferous_Sandstone 8.0 7220.0 2.4398141371590416 34.85736322087807 -75.96776943540969 163.64728648749755
Calciferous_Sandstone 8.0 7230.0 2.5019563101116664 52.914755868573096 -55.725732834133474 145.70825627546938
Calciferous_Sandstone 8.0 7240.0 2.344920427499353 44.66267649472672 -51.86669577451181 182.87064602516207
Calciferous_Sandstone 8.0 7250.0 2.551028483810798 48.79503304044154 -60.44912369475209 165.15757857156552
Calciferous_Sandstone 8.0 7260.0 2.3780027544698936 40.590528207428285 -69.76894258656378 123.03293496584705
Calciferous_Sandstone 8.0 7270.0 2.461289109930465 37.09965263700117 -77.96785924782517 161.3416200457889
Calciferous_Sandstone 8.0 7280.0 2.5047890411336478 26.293567940044827 -53.656807797848 143.4753596582427
Calciferous_Sandstone 8.0 7290.0 2.3570164030600442 40.818814286174494 -63.743049564643776 106.35618514755585
Calciferous_Sandstone 8.0 7300.0 2.646273701828381 40.70045476833211 -59.180656638715384 168.9707151392494
Calciferous_Sandstone 8.0 7310.0 2.444959041501768 36.23840425864818 -42.02469425990834 99.4478623259076
Calciferous_Sandstone 8.0 7320.0 2.4124145362402176 40.51406778494189 -73.41856010191044 179.31784683349917
Calciferous_Sandstone 8.0 7330.0 2.3769288729137643 33.47627876074421 -62.267519165222865 136.75927379006612
Calciferous_Sandstone 8.0 7340.0 2.501653999058367 37.46724630106999 -38.717667645713256 126.23408512226936
Calciferous_Sandstone 8.0 7350.0 2.5167999424142224 44.04822614530386 -63.68088269813842 134.86573685726628
Calciferous_Sandstone 8.0 7360.0 2.593588790505144 49.442352767377045 -69.83002448515377 149.95956404499822
Calciferous_Sandstone 8.0 7370.0 2.502923954089757 35.222735505633025 -62.18692856917625 208.21206331071846
Calciferous_Sandstone 8.0 7380.0 2.6050789476991496 36.902251086601964 -54.65292504131708 140.16122215405727
Calciferous_Sandstone 8.0 7390.0 2.634315117737581 41.14297559329109 -32.57924502948795 153.5183582152361
Calciferous_Sandstone 8.0 7400.0 2.5769403348887288 27.71376980682981 -76.03504031432581 93.76937977132877
Calciferous_Sandstone 8.0 7410.0 2.4207005758266886 40.00580258023654 -64.87865157655047 132.6601790462328
Calciferous_Sandstone 8.0 7420.0 2.4934541964450387 49.35617384123636 -69.32890273482788 143.07956210033922
Calciferous_Sandstone 8.0 7430.0 2.4353309315437457 45.64529105469933 -63.028488718275916 102.86297288685637
Calciferous_Sandstone 8.0 7440.0 2.5841657422904785 36.51688248920088 -55.31446451127061 167.029526241435
Calciferous_Sandstone 8.0 7450.0 2.5363724094549704 42.0696965594932 -52.65467966884904 194.66457318511482
Calciferous_Sandstone 8.0 7460.0 2.661463306445561 33.83825963384671 -58.67481859066696 168.8023399456807
Calciferous_Sandstone 8.0 7470.0 2.611023678071623 45.587000140497246 -89.18210078708056 152.35767225802618
Calciferous_Sandstone 8.0 7480.0 2.8333301314528434 40.31713672969777 -57.01044333879234 135.84467377540338
Calciferous_Sandstone 8.0 7490.0 2.3165472040093307 52.512225350328606 -56.30218960542318 130.04927475775176
Calciferous_Sandstone 8.0 7500.0 2.55293613709182 51.58519441667238 -39.51078539487779 178.2523722372973
Calciferous_Sandstone 8.0 7510.0 2.543428260800856 38.83168475390561 -75.2093689796884 183.4930453196276
Calciferous_Sandstone 8.0 7520.0 2.587179049850904 35.109175369895226 -47.73606602223352 92.66787091383823
Calciferous_Sandstone 8.0 7530.0 2.521453453086831 26.00475565197088 -58.01101621052419 156.16048882241986
Calciferous_Sandstone 8.0 7540.0 2.427445468523711 38.00996727760467 -54.776082158019236 86.15371099599243
Calciferous_Sandstone 8.0 7550.0 2.8043203091841176 30.35645210618715 -42.49916977441286 157.931965553988
Calciferous_Sandstone 8.0 7560.0 2.6152256106595493 37.027307084470685 -45.574084695152685 127.52059560847069
Calciferous_Sandstone 8.0 7570.0 2.461485021326689 33.926943069108766 -48.870413231635176 117.66812571292265
Calciferous_Sandstone 8.0 7580.0 2.6005000003753973 40.22968014840158 -63.07943766981435 100.75341300359786
Calciferous_Sandstone 8.0 7590.0 2.621858480601009 29.759759833957705 -56.76039734842516 119.08508506586331
Calciferous_Sandstone 8.0 7600.0 2.674787687581804 32.06306915852387 -65.71792698525796 129.50870183746335
Calciferous_Sandstone 8.0 7610.0 2.465013859048611 38.76050235023043 -55.44982091353342 86.77162241833777
Calciferous_Sandstone 8.0 7620.0 2.4911698739079977 29.354652306019826 -22.874080076845523 131.53477240859422
Calciferous_Sandstone 8.0 7630.0 2.7673557744147206 43.06857727272481 -33.69339540679359 105.59805239597313
Diabase 65.0 7640.0 2.6325519495933203 29.49288163268061 -19.622690997614416 107.58438076749852
Diabase 65.0 7650.0 2.730066100838399 28.99960645523384 -27.033070126189646 75.69065134561183
Diabase 65.0 7660.0 2.6146902704116832 37.349415396192754 -12.707363463583233 152.28164416554898
Diabase 65.0 7670.0 2.7433449411238904 29.55104534760689 -15.387418807712717 92.20203896702624
Diabase 65.0 7680.0 2.524212899707406 33.08045183871668 -22.841822649626717 102.27589651704159
Diabase 65.0 7690.0 2.6834348298233954 18.999939233667323 -18.202113516702113 157.63941910589944
Diabase 65.0 7700.0 2.566967344581692 34.199643094832076 -18.95504390509431 109.36804047522881
Diabase 65.0 7710.0 2.879249394706376 22.637919288340374 -16.571227456201328 85.7200503982709
Diabase 65.0 7720.0 2.740081941555372 30.436653591119253 -6.781271382181343 5.237028182897738
Diabase 65.0 7730.0 2.7232799851044964 18.880889692197773 -19.6623240577857 -19.422724583800978
Diabase 65.0 7740.0 2.644462626179968 31.990140732417178 -0.3051100662670643 44.82219134084633
Diabase 65.0 7750.0 2.784491781993604 17.207322192536907 3.3971184538253327 107.4209181928434
Diabase 65.0 7760.0 2.7613384252552318 25.294745274420123 -1.8974207452406417 84.0927193866407
Diabase 65.0 7770.0 2.8036311034941743 31.241941835957107 -10.438661610989367 56.142666773686784
Diabase 65.0 7780.0 2.6721460599871274 34.41578663615108 -1.6309062008351989 8.828440103752207
Diabase 65.0 7790.0 2.8515961357841366 26.881097760389125 -16.15780472411786 82.04710892282536
Diabase 65.0 7800.0 2.8585729243133158 38.49269056291094 13.340605945142448 100.88503683098764
Diabase 65.0 7810.0 2.844211871502045 41.74913835163456 -20.777493782862962 74.40354087656003
Diabase 65.0 7820.0 2.895082873356813 31.02957459705873 -11.61926235849144 48.12006107714859
Diabase 65.0 7830.0 2.8544489566483287 26.3502440324637 -17.75214039312061 6.380636405019871
Diabase 65.0 7840.0 2.6748375144463523 30.233390719734476 -23.562680368485193 84.1277264915053
Diabase 65.0 7850.0 2.7215006503866483 41.1571255755682 -45.38864777796203 93.7636910612642
Diabase 65.0 7860.0 2.8357149558162424 23.27203549149141 -19.367920554839472 119.9901857533405
Calciferous_Sandstone 8.0 7870.0 2.6738049256581182 38.32862078526676 -32.616118868789115 73.71748547741018
Calciferous_Sandstone 8.0 7880.0 2.456484320819202 38.69626709267142 -20.017667908244604 109.55290036889829
Calciferous_Sandstone 8.0 7890.0 2.7276033997593094 38.997293265666755 -29.86291710129371 115.12946443878592
Calciferous_Sandstone 8.0 7900.0 2.5395763288434594 35.48105446012597 -53.58244864979351 167.52122057215024
Calciferous_Sandstone 8.0 7910.0 2.7539696314267927 53.285175760593326 -39.207911551977894 46.44848266804738
Calciferous_Sandstone 8.0 7920.0 2.5414675174591794 36.422722833711546 -31.515398487110357 89.39149788287955
Calciferous_Sandstone 8.0 7930.0 2.3984261169801564 55.115609331732024 -41.393508500662755 134.79490044465476
Calciferous_Sandstone 8.0 7940.0 2.3505427652862307 42.35870256668989 -33.781500996868786 104.89865366342787
Calciferous_Sandstone 8.0 7950.0 2.674244136462661 62.68704553781519 -23.976373958810626 105.99516439279388
Calciferous_Sandstone 8.0 7960.0 2.630951695287804 51.52873957367485 -8.9710164226194 96.27779556200858
Calciferous_Sandstone 8.0 7970.0 2.5903680637830115 79.23390360976148 -2.3312033299181145 141.63538597911634
Calciferous_Sandstone 8.0 7980.0 2.6115139153542675 68.03083437674465 -7.361294140983107 121.30730905384958
Calciferous_Sandstone 8.0 7990.0 2.47290173214551 66.7834626855248 -8.562533733117185 149.28323904641408
Shale 57.0 8000.0 2.4636601476644513 73.68940701108487 -1.029602833798294 111.76339314213159
Shale 57.0 8010.0 2.66812144153348 83.67167226027209 19.680852157444786 98.70777357334607
Shale 57.0 8020.0 2.565281247411825 85.9499661005898 17.337841479848773 67.77490103019969
Shale 57.0 8030.0 2.578240378998658 89.91519382757862 20.358524418468704 59.70275245212449
Shale 57.0 8040.0 2.4859312568187577 103.48139513817108 21.56376838028543 151.63022469436868
Shale 57.0 8050.0 2.4397665430854434 106.94698486499951 38.77459148303056 117.69345014835336
Shale 57.0 8060.0 2.4809724913359905 105.30081076098341 62.762858993435614 36.09440107142046
Shale 57.0 8070.0 2.626951648669623 96.6923734478438 56.32881072382713 57.24553550804238
Shale 57.0 8080.0 2.4652998178526007 109.66070383678878 53.371333095469026 39.78686607684163
Shale 57.0 8090.0 2.5450963147622825 112.84454001427076 56.965742876718366 34.155935493980124
Shale 57.0 8100.0 2.463744424904089 110.64592860632514 46.917393817010314 65.32559748580289
Shale 57.0 8110.0 2.442559100854039 109.91905560807686 75.5767302583435 26.362149887608734
Shale 57.0 8120.0 2.528550844995459 117.48278247561876 71.71336720452734 70.24713660846889
Shale 57.0 8130.0 2.5667546981762284 100.96268502738421 58.834154957750776 36.914395490828134
Shale 57.0 8140.0 2.5353861025301723 115.34683116766172 71.64342899036312 -0.7781817685820942
Shale 57.0 8150.0 2.4819072746125364 100.31436839189976 54.75585277857035 107.52843786936802
Shale 57.0 8160.0 2.6562794691896854 118.83891078726616 46.56372034660957 9.0051250511979
Shale 57.0 8170.0 2.533042680456141 121.61288636701265 64.88609944639154 36.763553961204074
Shale 57.0 8180.0 2.3976376150010097 120.31285133178469 79.86578310761831 73.48389619860208
Shale 57.0 8190.0 2.626607480860525 97.2639137176046 65.5033430877955 17.831194567781473
Shale 57.0 8200.0 2.4283103925962566 118.36622594797346 58.916987997462776 55.68297457987346
Shale 57.0 8210.0 2.4849655588589896 121.22216973111536 52.551197672034476 28.548673796578345
Shale 57.0 8220.0 2.602054011460462 119.40429687294588 80.35366904675351 96.05795821270935
Shale 57.0 8230.0 2.4113907875802023 107.50850503030242 58.20093395414475 102.60333030338332
Shale 57.0 8240.0 2.3760257898974406 108.53834360484123 75.06744194044488 10.592769244400904
Shale 57.0 8250.0 2.6593907697947268 106.46895356643186 71.76084119252097 46.94225787178462
Shale 57.0 8260.0 2.432822118067774 114.73708962305821 59.66437670781056 67.18380842929014
Shale 57.0 8270.0 2.6043466696788133 107.28800968002048 72.87922458067506 53.95279303123806
Shale 57.0 8280.0 2.3402992813926966 114.76213845774043 66.19464925190006 52.67484926101281
Shale 57.0 8290.0 2.6525435300960964 106.8932636452199 62.436498091813924 42.18692121061309
Shale 57.0 8300.0 2.5092135242272477 112.48308369631536 73.57677263609122 47.56373122805072
Shale 57.0 8310.0 2.3467350400996554 105.96307487193228 79.31754106794475 52.084095467503566
