Lito            Codigo        Depth(m)        GR            RHOB        DT            SP
siltito         54.0        2388.4128        59.5835        2.6019        70.9780        90.6878
siltito         54.0        2388.2604        55.1430        2.5816        68.6416        89.4836
siltito         54.0        2388.1080        52.5236        2.5703        67.7336        88.8419
siltito         54.0        2387.9556        51.6801        2.5797        69.1083        88.9549
siltito         54.0        2387.8032        51.7701        2.6083        70.4774        89.0000
siltito         54.0        2387.6508        51.6869        2.6099        72.6782        89.2059
siltito         54.0        2387.4984        51.9085        2.5172        75.0820        89.2500
siltito         54.0        2387.3460        52.3339        2.5063        77.1204        89.4577
siltito         54.0        2387.1936        52.8464        2.5604        76.2314        89.7079
siltito         54.0        2387.0412        53.5603        2.5919        74.8012        89.9587
siltito         54.0        2386.8888        54.5010        2.5675        74.6080        90.2096
siltito         54.0        2386.7364        55.8536        2.5494        74.4518        90.4598
siltito         54.0        2386.5840        57.3452        2.6287        74.8733        90.9212
siltito         54.0        2386.4316        56.8207        2.6025        73.5522        90.7885
siltito         54.0        2386.2792        55.7907        2.5755        71.6766        90.3252
siltito         54.0        2386.1268        54.2944        2.5737        69.8516        89.6122
siltito         54.0        2385.9744        53.6751        2.5791        68.6632        89.2866
siltito         54.0        2385.8220        53.7377        2.5826        67.7096        88.8215
siltito         54.0        2385.6696        54.3378        2.5650        68.0800        88.7500
arenito         49.0        2385.5172        55.2726        2.5086        71.1096        89.3958
arenito         49.0        2385.3648        56.7040        2.5432        74.2478        90.3646
arenito         49.0        2385.2124        58.5934        2.5863        76.1031        90.5000
arenito         49.0        2385.0600        59.7019        2.5694        76.1570        90.7171
arenito         49.0        2384.9076        60.8759        2.5669        74.4260        90.9680
arenito         49.0        2384.7552        61.4887        2.5758        72.5065        90.5621
arenito         49.0        2384.6028        61.2911        2.5980        71.1556        90.2809
arenito         49.0        2384.4504        61.3859        2.6248        70.9986        90.0301
arenito         49.0        2384.2980        61.8012        2.6439        71.2145        90.2208
arenito         49.0        2384.1456        62.0524        2.6380        70.8109        90.4710
arenito         49.0        2383.9932        62.1450        2.6130        70.3639        90.7218
arenito         49.0        2383.8408        62.2870        2.5833        68.8337        90.7500
arenito         49.0        2383.6884        64.4485        2.5237        69.1769        90.9736
arenito         49.0        2383.5360        68.2574        2.5143        71.1640        91.4476
arenito         49.0        2383.3836        71.7713        2.5194        72.7510        92.1738
arenito         49.0        2383.2312        73.6090        2.5074        73.4782        92.4755
arenito         49.0        2383.0788        73.7707        2.5295        72.9228        92.9513
arenito         49.0        2382.9264        73.1596        2.5121        72.0591        93.0000
arenito         49.0        2382.7740        73.6414        2.5045        72.4653        92.7726
arenito         49.0        2382.6216        74.4461        2.5349        73.5372        92.2949
arenito         49.0        2382.4692        73.8355        2.5435        73.4150        91.7933
arenito         49.0        2382.3168        72.0524        2.5192        73.3939        91.0622
arenito         49.0        2382.1644        70.7239        2.5299        73.7989        90.5397
arenito         49.0        2382.0120        68.9657        2.5255        73.7437        90.0394
arenito         49.0        2381.8596        65.6364        2.5278        72.8773        90.2311
arenito         49.0        2381.7072        61.9676        2.5466        72.0360        90.9461
arenito         49.0        2381.5548        58.2929        2.5740        71.0229        91.0000
arenito         49.0        2381.4024        57.4723        2.5741        69.5372        90.3009
arenito         49.0        2381.2500        59.4654        2.5693        69.1142        89.7822
arenito         49.0        2381.0976        61.2893        2.5681        69.8702        89.2819
arenito         49.0        2380.9452        62.8829        2.5812        70.3366        89.2500
arenito         49.0        2380.7928        64.8160        2.5858        71.4697        89.2500
arenito         49.0        2380.6404        65.5653        2.6078        72.4620        89.4867
arenito         49.0        2380.4880        65.6011        2.6090        72.5140        89.9737
arenito         49.0        2380.3356        65.9574        2.6204        72.8393        90.0000
arenito         49.0        2380.1832        66.3335        2.6325        73.1827        90.2386
arenito         49.0        2380.0308        65.7065        2.6168        73.2450        90.0113
arenito         49.0        2379.8784        63.8805        2.5920        73.2472        89.7604
arenito         49.0        2379.7260        61.0628        2.5891        73.0591        89.7500
siltito         54.0        2379.5736        59.0004        2.6073        72.7685        89.5086
siltito         54.0        2379.4212        58.3514        2.6177        72.6639        89.2585
siltito         54.0        2379.2688        58.5490        2.6219        73.0397        89.2500
siltito         54.0        2379.1164        57.7536        2.6278        73.7651        89.0067
siltito         54.0        2378.9640        56.4181        2.6056        74.0704        88.2699
siltito         54.0        2378.8116        55.2840        2.6197        73.7917        87.2730
siltito         54.0        2378.6592        54.0087        2.6278        73.4494        86.2694
siltito         54.0        2378.5068        52.5134        2.6241        73.0591        85.5142
siltito         54.0        2378.3544        50.7140        2.6063        72.7629        84.2693
siltito         54.0        2378.2020        48.7606        2.6011        72.9516        83.7559
siltito         54.0        2378.0496        47.8455        2.6020        72.7600        83.7500
siltito         54.0        2377.8972        47.9124        2.5851        72.5644        84.2460
siltito         54.0        2377.7448        47.6145        2.5860        72.7089        83.7522
arenito         49.0        2377.5924        46.1153        2.5820        72.7583        83.0006
arenito         49.0        2377.4399        45.6645        2.5880        72.6606        82.2500
arenito         49.0        2377.2876        46.1892        2.5670        72.8577        81.2476
arenito         49.0        2377.1352        46.1937        2.5670        73.3473        80.4983
arenito         49.0        2376.9828        46.8642        2.5619        73.6910        80.2518
arenito         49.0        2376.8304        46.9427        2.5419        74.2270        80.5000
arenito         49.0        2376.6780        47.3327        2.5321        74.4141        80.5072
arenito         49.0        2376.5256        48.7120        2.5388        73.9770        81.0134
arenito         49.0        2376.3732        51.5288        2.5832        73.7921        81.7683
arenito         49.0        2376.2208        56.7715        2.5946        74.2294        82.7664
arenito         49.0        2376.0684        67.5491        2.5751        76.6462        83.5127
arenito         49.0        2375.9160        70.4482        2.4654        77.6504        83.9871
arenito         49.0        2375.7636        72.3819        2.5193        77.7602        83.4853
arenito         49.0        2375.6112        73.5334        2.5620        76.5964        82.9670
siltito         54.0        2375.4588        73.0235        2.5912        74.4158        81.9362
siltito         54.0        2375.3064        68.8828        2.5681        72.9540        80.1484
siltito         54.0        2375.1540        62.2902        2.5167        71.6512        77.3986
siltito         54.0        2375.0016        54.5932        2.4846        70.8922        74.9120
siltito         54.0        2374.8492        48.0676        2.4772        70.7292        72.9444
siltito         54.0        2374.6968        43.1789        2.4804        71.2783        71.7019
siltito         54.0        2374.5444        39.8911        2.4678        71.9763        70.7629
siltito         54.0        2374.3920        38.4810        2.4467        71.9737        71.0650
siltito         54.0        2374.2396        38.8776        2.4609        71.9165        72.2917
siltito         54.0        2374.0872        42.0807        2.4934        71.7116        73.0296
siltito         54.0        2373.9348        43.5238        2.5007        71.3897        73.5156
siltito         54.0        2373.7824        44.0535        2.5116        71.3958        73.7658
siltito         54.0        2373.6300        44.6652        2.5189        71.4907        73.9833
siltito         54.0        2373.4776        45.3910        2.5034        71.5329        73.7325
siltito         54.0        2373.3252        45.6918        2.4961        71.4736        73.5177
siltito         54.0        2373.1728        45.0315        2.4997        71.3101        73.7871
siltito         54.0        2373.0204        44.6327        2.5212        71.5477        74.2694
siltito         54.0        2372.8680        44.8870        2.5227        71.6906        74.5000
siltito         54.0        2372.7156        45.4213        2.5081        71.7767        74.5000
siltito         54.0        2372.5632        45.1764        2.5198        71.7151        74.5000
siltito         54.0        2372.4108        44.7518        2.5184        71.5016        74.5000
siltito         54.0        2372.2584        44.5884        2.5225        71.1540        74.5223
siltito         54.0        2372.1060        44.2666        2.5163        71.2566        74.7268
siltito         54.0        2371.9536        43.7331        2.5079        71.3991        74.5241
siltito         54.0        2371.8012        43.2347        2.4969        71.5159        74.7500
siltito         54.0        2371.6488        43.7237        2.4862        71.8053        74.7500
siltito         54.0        2371.4964        44.5199        2.4795        72.0659        74.6980
siltito         54.0        2371.3440        44.8854        2.4830        72.4162        74.2232
siltito         54.0        2371.1916        43.9103        2.4761        72.4162        74.0000
siltito         54.0        2371.0392        42.9660        2.4851        72.3889        73.9721
siltito         54.0        2370.8868        42.3065        2.4876        72.1549        73.7787
siltito         54.0        2370.7344        41.8334        2.4995        72.0251        74.1156
siltito         54.0        2370.5820        41.7314        2.4974        72.0484        75.0894
siltito         54.0        2370.4296        41.4490        2.5114        72.1429        75.7806
siltito         54.0        2370.2772        41.3913        2.5406        71.3384        76.0308
siltito         54.0        2370.1248        41.8980        2.5754        69.3642        76.2817
siltito         54.0        2369.9724        41.6792        2.5906        67.7491        76.4674
siltito         54.0        2369.8200        41.0726        2.5769        67.0588        76.1499
siltito         54.0        2369.6676        40.8722        2.5456        68.0903        75.4329
siltito         54.0        2369.5152        40.2424        2.5137        70.1421        74.9311
siltito         54.0        2369.3628        39.0065        2.4909        72.2607        74.4648
siltito         54.0        2369.2104        38.1058        2.4759        73.1352        74.2145
siltito         54.0        2369.0580        37.5564        2.4597        73.3521        73.9273
siltito         54.0        2368.9056        36.4954        2.4422        73.4011        73.5000
siltito         54.0        2368.7532        35.9210        2.4571        73.4500        73.5373
arenito         49.0        2368.6008        35.8866        2.4699        73.4916        73.7500
arenito         49.0        2368.4484        35.5671        2.4766        73.4840        73.7891
arenito         49.0        2368.2960        34.8717        2.4850        73.3257        74.0399
arenito         49.0        2368.1436        34.8357        2.4863        72.5918        74.2901
arenito         49.0        2367.9912        34.6838        2.4937        71.9923        74.5410
arenito         49.0        2367.8388        34.8091        2.4948        72.1720        74.7500
arenito         49.0        2367.6864        34.5851        2.4795        72.7920        74.7920
arenito         49.0        2367.5340        35.3560        2.4567        73.5686        75.0858
arenito         49.0        2367.3816        37.5087        2.4582        74.0218        75.6752
arenito         49.0        2367.2292        40.7244        2.4776        72.9825        76.6782
arenito         49.0        2367.0768        45.2084        2.5019        71.2911        77.8583
arenito         49.0        2366.9244        52.1002        2.5269        70.0872        79.8655
arenito         49.0        2366.7720        56.1040        2.5837        69.8094        81.7786
arenito         49.0        2366.6196        59.5892        2.5998        70.3227        83.2334
arenito         49.0        2366.4672        62.1064        2.5990        71.2218        84.4403
arenito         49.0        2366.3148        65.3850        2.5975        72.2851        85.3466
arenito         49.0        2366.1624        68.5942        2.5939        72.8343        85.7500
arenito         49.0        2366.0100        71.9060        2.6060        73.3235        85.7995
arenito         49.0        2365.8576        74.5233        2.6058        74.0884        86.1007
arenito         49.0        2365.7052        76.6252        2.6038        74.3626        86.5511
arenito         49.0        2365.5528        77.8795        2.5990        74.4780        86.8013
arenito         49.0        2365.4004        77.9611        2.5969        74.0571        86.9478
arenito         49.0        2365.2480        76.7014        2.5877        72.6996        86.5911
arenito         49.0        2365.0956        73.5502        2.5796        71.1087        85.8403
arenito         49.0        2364.9432        70.4721        2.5651        69.8899        85.0876
arenito         49.0        2364.7908        67.6396        2.5525        69.2496        84.2799
arenito         49.0        2364.6384        64.7332        2.5321        69.3749        83.3328
siltito         54.0        2364.4860        62.2997        2.5301        69.7664        82.6380
siltito         54.0        2364.3336        60.4735        2.5383        70.1700        82.1362
siltito         54.0        2364.1812        59.5015        2.5535        70.5886        81.6348
siltito         54.0        2364.0288        59.1034        2.5511        70.9425        81.0763
siltito         54.0        2363.8764        58.6134        2.5338        71.3350        80.4412
siltito         54.0        2363.7240        57.2426        2.5186        71.6457        80.1310
siltito         54.0        2363.5716        55.9245        2.5154        71.6011        79.5707
siltito         54.0        2363.4192        55.1831        2.5236        71.2459        78.9393
siltito         54.0        2363.2668        55.3677        2.5318        70.9256        78.9347
siltito         54.0        2363.1144        56.2313        2.5222        70.9372        79.6868
siltito         54.0        2362.9620        57.4694        2.5215        71.3409        80.3126
siltito         54.0        2362.8096        58.7092        2.5175        71.8304        80.6269
siltito         54.0        2362.6572        59.3226        2.5185        71.9637        81.0641
siltito         49.0        2362.5048        59.1168        2.5237        71.8140        81.2500
siltito         49.0        2362.3524        59.2015        2.5495        71.2447        81.1193
siltito         49.0        2362.2000        60.0322        2.5685        70.3779        80.8160
siltito         49.0        2362.0476        60.8044        2.5700        69.7446        81.0663
siltito         49.0        2361.8952        61.0462        2.5716        69.2409        81.3845
siltito         49.0        2361.7428        61.8263        2.5733        68.8744        81.6138
siltito         54.0        2361.5904        62.3597        2.5635        68.9724        81.1124
siltito         54.0        2361.4380        62.9858        2.5578        69.0838        80.7500
siltito         54.0        2361.2856        62.6780        2.5592        69.2721        80.6800
siltito         54.0        2361.1332        60.9688        2.5595        69.5523        80.4293
siltito         54.0        2360.9808        60.0336        2.5646        69.7415        80.2500
siltito         54.0        2360.8284        59.9368        2.5573        69.8187        80.3219
siltito         54.0        2360.6760        59.7427        2.5529        69.9374        80.5000
arenito         49.0        2360.5236        59.1779        2.5615        69.9433        80.4265
arenito         49.0        2360.3712        57.9108        2.5489        69.8887        80.1024
arenito         49.0        2360.2188        56.5264        2.5348        69.9086        79.5260
arenito         49.0        2360.0664        55.4747        2.5226        69.8007        79.0000
arenito         49.0        2359.9140        55.1309        2.5182        69.6299        79.0757
arenito         49.0        2359.7616        55.5733        2.5274        69.6748        79.3266
siltito         54.0        2359.6092        57.2211        2.5423        69.8520        79.8088
siltito         54.0        2359.4568        59.4886        2.5421        70.1271        80.9653
siltito         54.0        2359.3044        61.0822        2.5428        70.4091        82.2353
siltito         54.0        2359.1520        62.0677        2.5506        70.6804        82.7500
siltito         54.0        2358.9996        62.6001        2.5527        71.2664        82.8300
siltito         54.0        2358.8472        62.7290        2.5522        71.7318        82.8393
siltito         54.0        2358.6948        62.4589        2.5531        71.7954        82.1751
arenito         49.0        2358.5424        61.7581        2.5437        71.9274        81.2544
arenito         49.0        2358.3900        61.1801        2.5394        71.8952        80.6678
arenito         49.0        2358.2376        61.0292        2.5317        71.8296        80.4169
arenito         49.0        2358.0852        61.0794        2.5233        71.7969        80.3337
arenito         49.0        2357.9328        60.8513        2.5206        71.7976        80.4159
arenito         49.0        2357.7804        59.8480        2.5154        71.9108        80.0800
arenito         49.0        2357.6280        59.0525        2.5204        72.0297        79.6641
arenito         49.0        2357.4756        58.5704        2.5250        72.4369        79.5865
arenito         49.0        2357.3232        57.6405        2.5212        72.7286        79.8369
arenito         49.0        2357.1708        56.8280        2.5217        72.9763        80.0878
arenito         49.0        2357.0184        57.1591        2.5378        73.2502        80.5152
arenito         49.0        2356.8660        58.8296        2.5371        73.3450        81.1775
arenito         49.0        2356.7136        60.7636        2.5372        73.2573        81.7690
arenito         49.0        2356.5612        62.1718        2.5536        73.1183        82.2500
arenito         49.0        2356.4088        63.5104        2.5607        73.0603        82.1588
arenito         49.0        2356.2564        64.3692        2.5613        72.7618        82.0916
arenito         49.0        2356.1040        64.7017        2.5644        72.5140        82.0651
arenito         49.0        2355.9516        64.3112        2.5701        72.5867        81.7500
arenito         49.0        2355.7992        63.2042        2.5752        72.8557        82.0303
arenito         49.0        2355.6468        62.1704        2.5833        73.0452        82.6887
folhelho         57.0        2355.4944        61.6468        2.5759        72.8054        82.8101
folhelho        57.0        2355.3420        61.0680        2.5752        72.5815        82.4047
folhelho        57.0        2355.1896        59.7893        2.5686        72.4236        82.0576
folhelho        57.0        2355.0372        58.7726        2.5657        72.0469        81.4586
folhelho        57.0        2354.8848        58.1424        2.5507        71.8701        80.6092
folhelho        57.0        2354.7324        57.4667        2.5318        71.6081        80.0000
folhelho        57.0        2354.5800        57.0272        2.5296        71.1859        80.0990
folhelho        57.0        2354.4276        57.0715        2.5358        70.6577        80.2500
folhelho        57.0        2354.2752        57.0569        2.5396        70.0405        80.1500
folhelho        57.0        2354.1228        56.6203        2.5336        69.3623        80.0000
folhelho        57.0        2353.9704        56.3074        2.5455        68.4524        80.0000
folhelho        57.0        2353.8180        56.4906        2.5615        68.4351        80.3056
folhelho        57.0        2353.6656        56.7263        2.5776        69.2644        81.0583
siltito         54.0        2353.5132        56.1227        2.5882        69.4391        81.8110
siltito         54.0        2353.3608        54.2706        2.5942        69.8299        82.4585
siltito         54.0        2353.2084        52.0631        2.5937        70.6155        82.8547
siltito         54.0        2353.0560        50.9343        2.5483        71.0540        82.8944
siltito         54.0        2352.9036        50.8883        2.4636        72.4995        82.7500
siltito         54.0        2352.7512        51.6039        2.4294        73.3530        82.8565
siltito         54.0        2352.5988        53.2047        2.4112        73.6678        83.3223
siltito         54.0        2352.4464        56.1126        2.3420        74.4204        84.0750
siltito         54.0        2352.2940        60.9195        2.3068        75.1656        84.6089
siltito         54.0        2352.1416        65.5865        2.3136        77.0505        85.1873
siltito         54.0        2351.9892        67.7965        2.3694        78.0608        86.3011
siltito         54.0        2351.8368        67.4359        2.4654        76.7160        87.3323
siltito         54.0        2351.6844        65.2170        2.5197        73.3867        87.6388
siltito         54.0        2351.5320        63.3654        2.5220        69.5299        87.6121
siltito         54.0        2351.3796        63.0644        2.5312        67.3490        87.6374
siltito         54.0        2351.2272        64.1664        2.4996        67.8876        87.2738
siltito         54.0        2351.0748        66.4843        2.4914        70.1621        86.8860
siltito         54.0        2350.9224        69.2800        2.5249        71.7306        86.8649
siltito         54.0        2350.7700        71.9088        2.4844        72.6608        87.3462
siltito         54.0        2350.6176        73.8421        2.3961        75.0670        87.8659
siltito         54.0        2350.4652        74.6553        2.3491        77.6766        88.1168
siltito         54.0        2350.3128        75.2817        2.3264        79.0221        88.2500
siltito         54.0        2350.1604        76.1430        2.2808        79.5414        88.6033
siltito         54.0        2350.0080        76.5832        2.2698        78.2878        89.0000
siltito         54.0        2349.8556        76.0793        2.2935        77.0879        89.2384
siltito         54.0        2349.7032        75.0314        2.3126        77.3153        89.5000
siltito         54.0        2349.5508        74.4452        2.3471        77.7174        89.6205
siltito         54.0        2349.3984        74.4088        2.4201        77.1521        89.6286
siltito         54.0        2349.2460        74.1143        2.5100        75.9966        89.3781
siltito         54.0        2349.0936        73.5887        2.5648        74.2031        88.8827
siltito         54.0        2348.9412        73.1361        2.5809        71.6504        88.3767
siltito         54.0        2348.7888        73.3917        2.5736        70.0246        88.1262
siltito         54.0        2348.6364        73.8456        2.5620        69.6299        88.0000
siltito         54.0        2348.4840        75.3642        2.5507        70.2168        87.8124
siltito         54.0        2348.3316        76.8901        2.5586        71.3244        87.8761
siltito         54.0        2348.1792        79.0315        2.5548        73.3841        88.6330
siltito         54.0        2348.0268        80.9416        2.5522        75.0649        89.7584
siltito         54.0        2347.8744        82.0991        2.5876        75.9440        90.2500
siltito         54.0        2347.7220        83.3508        2.6121        76.0267        90.2500
siltito         54.0        2347.5696        85.0781        2.6006        75.6126        90.2500
siltito         54.0        2347.4172        86.1462        2.5833        75.1168        89.8604
siltito         54.0        2347.2648        86.4404        2.5842        74.6585        88.9786
siltito         54.0        2347.1124        85.1389        2.5565        75.5929        88.5000
siltito         54.0        2346.9600        83.1778        2.5086        77.3184        88.5000
siltito         54.0        2346.8076        81.9034        2.5429        77.7294        88.5000
siltito         54.0        2346.6552        80.6221        2.5827        76.9013        88.5000
siltito         54.0        2346.5028        79.4305        2.5593        75.0952        88.3663
siltito         54.0        2346.3504        78.2968        2.5387        73.1123        88.2500
siltito         54.0        2346.1980        76.5692        2.5512        71.7601        88.2500
siltito         54.0        2346.0456        74.9193        2.5688        70.9780        88.3855
siltito         54.0        2345.8932        74.8611        2.5758        71.1277        88.5000
siltito         54.0        2345.7408        76.3401        2.5779        71.8145        88.6373
siltito         54.0        2345.5884        78.7054        2.5511        73.3892        88.8878
siltito         54.0        2345.4360        80.8288        2.5272        75.1236        89.0000
siltito         54.0        2345.2836        82.1915        2.5657        75.8002        88.8608
siltito         54.0        2345.1312        83.1921        2.6293        76.0234        88.6103
siltito         54.0        2344.9788        83.4630        2.6506        76.1313        88.5000
siltito         54.0        2344.8264        83.3219        2.6034        76.1865        88.3589
siltito         54.0        2344.6740        82.9922        2.5390        76.4781        88.1085
siltito         54.0        2344.5216        82.0830        2.5177        76.9746        88.5684
siltito         54.0        2344.3692        80.7081        2.4955        77.0669        89.5720
siltito         54.0        2344.2168        79.4194        2.4745        77.2999        90.1439
siltito         54.0        2344.0644        78.9422        2.4997        77.7464        90.1057
siltito         54.0        2343.9120        79.1594        2.5414        77.8061        90.0000
siltito         54.0        2343.7596        79.3169        2.5570        77.5164        89.7085
siltito         54.0        2343.6072        79.3169        2.5570        77.0675        88.9152
siltito         54.0        2343.4548        79.5809        2.5916        76.8071        88.3532
siltito         54.0        2343.3024        79.8552        2.6077        76.8534        88.3977
siltito         54.0        2343.1500        80.0497        2.5759        76.5081        88.5000
siltito         54.0        2342.9976        80.0077        2.6127        75.5896        88.5000
siltito         54.0        2342.8452        80.1855        2.6500        74.3641        88.3505
siltito         54.0        2342.6928        80.8624        2.6344        73.2161        88.0996
siltito         54.0        2342.5404        80.8741        2.6119        72.4828        88.1508
siltito         54.0        2342.3880        79.7127        2.6095        72.0623        88.2500
siltito         54.0        2342.2356        78.6354        2.6130        71.7487        88.2500
siltito         54.0        2342.0832        77.5642        2.6057        71.4549        88.2500
siltito         54.0        2341.9308        75.8734        2.5893        71.2508        88.2500
siltito         54.0        2341.7784        74.2413        2.5876        71.0735        88.0958
siltito         54.0        2341.6260        72.8587        2.5960        71.2716        87.8449
siltito         54.0        2341.4736        72.1601        2.5959        71.9250        87.2835
siltito         54.0        2341.3212        72.1404        2.5896        72.4038        87.0000
siltito         54.0        2341.1688        71.9614        2.5864        72.7288        86.8430
siltito         54.0        2341.0164        71.9163        2.5810        72.2099        86.5926
siltito         54.0        2340.8640        72.1613        2.5799        71.0574        86.8160
siltito         54.0        2340.7116        72.1288        2.5835        69.9552        87.6355
siltito         54.0        2340.5592        71.8558        2.6067        69.2385        88.3185
siltito         54.0        2340.4068        73.7121        2.6177        69.4809        88.5000
siltito         54.0        2340.2544        77.2298        2.6138        70.9850        88.6608
siltito         54.0        2340.1020        80.9422        2.6081        72.8841        88.5883
siltito         54.0        2339.9496        83.9888        2.6060        74.2692        88.0139
siltito         54.0        2339.7972        85.9622        2.6080        74.9192        87.4247
siltito         54.0        2339.6448        87.0515        2.6345        74.9280        87.4135
siltito         54.0        2339.4924        86.9434        2.6310        74.5398        87.5000
siltito         54.0        2339.3400        85.7504        2.6187        74.0498        87.5000
siltito         54.0        2339.1876        83.7005        2.5971        73.5269        87.3346
siltito         54.0        2339.0352        82.1193        2.5843        72.6966        87.2500
siltito         54.0        2338.8828        81.1166        2.5950        72.3022        87.0836
siltito         54.0        2338.7304        80.0134        2.6017        72.1387        87.0000
siltito         54.0        2338.5780        79.4655        2.6047        71.9425        87.0000
siltito         54.0        2338.4256        79.7456        2.5939        72.0433        87.0000
siltito         54.0        2338.2732        80.6267        2.5894        71.7921        87.0000
siltito         54.0        2338.1208        81.5268        2.5934        71.3347        87.0000
siltito         54.0        2337.9684        82.9656        2.5725        71.4941        87.0000
siltito         54.0        2337.8160        84.9503        2.6003        72.1024        87.0000
siltito         54.0        2337.6636        86.7986        2.6201        73.0583        87.0000
siltito         54.0        2337.5112        87.3366        2.6210        73.2924        87.0000
siltito         54.0        2337.3588        88.3232        2.6307        73.2811        87.0000
siltito         54.0        2337.2064        90.2723        2.6343        73.4321        87.0000
siltito         54.0        2337.0540        90.9342        2.6172        73.5258        87.5243
siltito         54.0        2336.9016        91.9315        2.6100        73.5405        88.4504
siltito         54.0        2336.7492        93.3593        2.6002        73.5405        88.9258
siltito         54.0        2336.5968        94.1530        2.6193        73.5405        89.0000
siltito         54.0        2336.4444        94.2538        2.6545        73.5405        89.1770
siltito         54.0        2336.2920        94.4982        2.6657        73.4710        88.7171
siltito         54.0        2336.1396        94.3391        2.6667        73.3729        87.9644
siltito         54.0        2335.9872        93.1023        2.6462        73.3450        87.3911
siltito         54.0        2335.8348        91.9574        2.6193        73.1341        87.4298
siltito         54.0        2335.6824        90.5478        2.6163        72.8753        87.6804
siltito         54.0        2335.5300        88.5877        2.6209        73.1618        87.5687
siltito         54.0        2335.3776        86.7043        2.6191        73.4737        87.6816
siltito         54.0        2335.2252        85.8297        2.6122        73.5405        87.5677
siltito         54.0        2335.0728        86.3468        2.6151        73.3972        87.6832
siltito         54.0        2334.9204        87.5774        2.6082        72.8785        87.9335
siltito         54.0        2334.7680        87.8257        2.5866        72.3493        88.1842
siltito         54.0        2334.6156        87.8972        2.5800        72.1845        88.2500
siltito         54.0        2334.4632        89.2186        2.5979        72.2445        88.2500
siltito         54.0        2334.3108        88.8781        2.5965        72.4153        88.2500
siltito         54.0        2334.1584        87.9381        2.6007        72.4651        88.0630
siltito         54.0        2334.0060        87.3170        2.6195        72.1345        87.6243
siltito         54.0        2333.8536        86.2277        2.6303        71.6572        87.5000
siltito         54.0        2333.7012        85.4029        2.6275        71.2040        87.3111
siltito         54.0        2333.5488        85.1242        2.6321        70.8367        87.0602
siltito         54.0        2333.3964        84.7451        2.6424        70.6424        87.1907
siltito         54.0        2333.2440        84.4094        2.6198        71.2049        88.5866
siltito         54.0        2333.0916        84.1662        2.5990        71.9143        89.0000
siltito         54.0        2332.9392        84.7487        2.6158        72.8646        89.0000
siltito         54.0        2332.7868        85.9209        2.6235        73.7038        88.8072
siltito         54.0        2332.6344        86.6185        2.6217        73.8448        88.1694
siltito         54.0        2332.4820        86.2707        2.6140        73.4536        87.2223
siltito         54.0        2332.3296        84.6781        2.6143        72.6597        87.1947
siltito         54.0        2332.1772        83.3263        2.6181        72.0448        87.2500
siltito         54.0        2332.0248        82.2993        2.6253        72.0809        87.0537
siltito         54.0        2331.8724        81.2624        2.6349        72.4314        87.0000
siltito         54.0        2331.7200        80.5672        2.6275        73.0159        87.0000
siltito         54.0        2331.5676        80.0847        2.6187        73.1882        87.0000
siltito         54.0        2331.4152        79.4543        2.6082        72.6923        87.0000
siltito         54.0        2331.2628        79.1974        2.5861        71.8223        87.0000
siltito         54.0        2331.1104        78.8071        2.5810        71.0472        87.0000
siltito         54.0        2330.9580        77.4520        2.5786        72.9050        87.0000
siltito         54.0        2330.8056        75.3939        2.5080        76.6596        87.2012
siltito         54.0        2330.6532        75.5754        2.4005        78.9123        87.2500
siltito         54.0        2330.5008        78.0913        2.3863        80.5291        87.2500
siltito         54.0        2330.3484        81.1470        2.4418        80.1467        87.0462
siltito         54.0        2330.1960        83.3055        2.5201        78.9958        87.0000
siltito         54.0        2330.0436        84.8303        2.5473        77.8502        86.7953
siltito         54.0        2329.8912        85.2114        2.5327        77.2043        86.7500
siltito         54.0        2329.7388        84.5590        2.5323        76.3441        87.3676
siltito         54.0        2329.5864        85.5906        2.5603        75.4125        88.3265
siltito         54.0        2329.4340        86.3975        2.5992        75.9412        88.5000
siltito         54.0        2329.2816        85.3249        2.6210        75.5526        88.5000
siltito         54.0        2329.1292        84.4625        2.6290        74.5086        88.2913
siltito         54.0        2328.9768        83.4596        2.6149        73.5856        87.8312
siltito         54.0        2328.8244        82.2805        2.6103        72.8259        86.9087
siltito         54.0        2328.6720        80.7646        2.6420        72.0920        86.3289
siltito         54.0        2328.5196        80.6428        2.6412        71.4391        86.4613
siltito         54.0        2328.3672        81.1750        2.6341        71.4238        86.7122
siltito         54.0        2328.2148        82.2845        2.6101        71.3140        86.7500
siltito         54.0        2328.0624        82.9122        2.5975        71.0418        86.9632
siltito         54.0        2327.9100        82.0268        2.5994        70.7893        87.0000
siltito         54.0        2327.7576        80.1251        2.5905        70.3338        87.4300
siltito         54.0        2327.6052        77.9707        2.6011        70.0129        87.5000
siltito         54.0        2327.4528        76.5026        2.6194        69.9721        87.5000
siltito         54.0        2327.3004        76.5140        2.6385        69.9721        87.5000
siltito         54.0        2327.1480        77.0644        2.6453        70.4814        87.7171
siltito         54.0        2326.9956        76.4250        2.6286        70.9846        87.5321
siltito         54.0        2326.8432        75.9255        2.6286        71.3469        87.2812
siltito         54.0        2326.6908        75.2766        2.6299        71.4756        86.8107
siltito         54.0        2326.5384        74.2061        2.6194        71.9603        86.7500
siltito         54.0        2326.3860        74.3350        2.6083        72.6291        86.7500
siltito         54.0        2326.2336        75.4993        2.6097        73.5758        86.7500
siltito         54.0        2326.0812        76.7744        2.6162        74.8143        86.9717
